student_id,ans_labels,ans,sub_ind,n_correct,n_total,score,penalty
46982647,ans_1a,correct,1,21,22,95.4545454545454,1
46982647,ans_1b,correct,1,21,22,95.4545454545454,1
46982647,ans_1c,correct,1,21,22,95.4545454545454,1
46982647,ans_1d,correct,1,21,22,95.4545454545454,1
46982647,ans_1e,correct,1,21,22,95.4545454545454,1
46982647,ans_2a,correct,1,21,22,95.4545454545454,1
46982647,ans_2b,correct,1,21,22,95.4545454545454,1
46982647,ans_2c,correct,1,21,22,95.4545454545454,1
46982647,ans_2d,correct,1,21,22,95.4545454545454,1
46982647,ans_2e,correct,1,21,22,95.4545454545454,1
46982647,ans_2f,correct,1,21,22,95.4545454545454,1
46982647,ans_3a,correct,1,21,22,95.4545454545454,1
46982647,ans_3b,correct,1,21,22,95.4545454545454,1
46982647,ans_4a,correct,1,21,22,95.4545454545454,1
46982647,ans_5a,correct,1,21,22,95.4545454545454,1
46982647,ans_5b,correct,1,21,22,95.4545454545454,1
46982647,ans_5c,correct,1,21,22,95.4545454545454,1
46982647,ans_5d,correct,1,21,22,95.4545454545454,1
46982647,ans_6a,correct,1,21,22,95.4545454545454,1
46982647,ans_6b,correct,1,21,22,95.4545454545454,1
46982647,ans_6c,incorrect,1,21,22,95.4545454545454,1
46982647,ans_6d,correct,1,21,22,95.4545454545454,1
45870853,ans_1a,incorrect,2,13,22,53.1818181818182,0.9
45870853,ans_1b,correct,2,13,22,53.1818181818182,0.9
45870853,ans_1c,correct,2,13,22,53.1818181818182,0.9
45870853,ans_1d,correct,2,13,22,53.1818181818182,0.9
45870853,ans_1e,correct,2,13,22,53.1818181818182,0.9
45870853,ans_2a,correct,2,13,22,53.1818181818182,0.9
45870853,ans_2b,incorrect,2,13,22,53.1818181818182,0.9
45870853,ans_2c,correct,2,13,22,53.1818181818182,0.9
45870853,ans_2d,correct,2,13,22,53.1818181818182,0.9
45870853,ans_2e,incorrect,2,13,22,53.1818181818182,0.9
45870853,ans_2f,incorrect,2,13,22,53.1818181818182,0.9
45870853,ans_3a,incorrect,2,13,22,53.1818181818182,0.9
45870853,ans_3b,incorrect,2,13,22,53.1818181818182,0.9
45870853,ans_4a,incorrect,2,13,22,53.1818181818182,0.9
45870853,ans_5a,correct,2,13,22,53.1818181818182,0.9
45870853,ans_5b,correct,2,13,22,53.1818181818182,0.9
45870853,ans_5c,correct,2,13,22,53.1818181818182,0.9
45870853,ans_5d,correct,2,13,22,53.1818181818182,0.9
45870853,ans_6a,correct,2,13,22,53.1818181818182,0.9
45870853,ans_6b,correct,2,13,22,53.1818181818182,0.9
45870853,ans_6c,incorrect,2,13,22,53.1818181818182,0.9
45870853,ans_6d,incorrect,2,13,22,53.1818181818182,0.9
46576835,ans_1a,correct,3,21,22,95.4545454545454,1
46576835,ans_1b,correct,3,21,22,95.4545454545454,1
46576835,ans_1c,correct,3,21,22,95.4545454545454,1
46576835,ans_1d,correct,3,21,22,95.4545454545454,1
46576835,ans_1e,correct,3,21,22,95.4545454545454,1
46576835,ans_2a,correct,3,21,22,95.4545454545454,1
46576835,ans_2b,correct,3,21,22,95.4545454545454,1
46576835,ans_2c,correct,3,21,22,95.4545454545454,1
46576835,ans_2d,correct,3,21,22,95.4545454545454,1
46576835,ans_2e,correct,3,21,22,95.4545454545454,1
46576835,ans_2f,correct,3,21,22,95.4545454545454,1
46576835,ans_3a,correct,3,21,22,95.4545454545454,1
46576835,ans_3b,correct,3,21,22,95.4545454545454,1
46576835,ans_4a,correct,3,21,22,95.4545454545454,1
46576835,ans_5a,correct,3,21,22,95.4545454545454,1
46576835,ans_5b,correct,3,21,22,95.4545454545454,1
46576835,ans_5c,correct,3,21,22,95.4545454545454,1
46576835,ans_5d,correct,3,21,22,95.4545454545454,1
46576835,ans_6a,correct,3,21,22,95.4545454545454,1
46576835,ans_6b,correct,3,21,22,95.4545454545454,1
46576835,ans_6c,incorrect,3,21,22,95.4545454545454,1
46576835,ans_6d,correct,3,21,22,95.4545454545454,1
45624860,ans_1a,correct,4,20,22,90.9090909090909,1
45624860,ans_1b,correct,4,20,22,90.9090909090909,1
45624860,ans_1c,incorrect,4,20,22,90.9090909090909,1
45624860,ans_1d,correct,4,20,22,90.9090909090909,1
45624860,ans_1e,correct,4,20,22,90.9090909090909,1
45624860,ans_2a,correct,4,20,22,90.9090909090909,1
45624860,ans_2b,correct,4,20,22,90.9090909090909,1
45624860,ans_2c,correct,4,20,22,90.9090909090909,1
45624860,ans_2d,correct,4,20,22,90.9090909090909,1
45624860,ans_2e,correct,4,20,22,90.9090909090909,1
45624860,ans_2f,correct,4,20,22,90.9090909090909,1
45624860,ans_3a,correct,4,20,22,90.9090909090909,1
45624860,ans_3b,correct,4,20,22,90.9090909090909,1
45624860,ans_4a,correct,4,20,22,90.9090909090909,1
45624860,ans_5a,correct,4,20,22,90.9090909090909,1
45624860,ans_5b,correct,4,20,22,90.9090909090909,1
45624860,ans_5c,correct,4,20,22,90.9090909090909,1
45624860,ans_5d,correct,4,20,22,90.9090909090909,1
45624860,ans_6a,correct,4,20,22,90.9090909090909,1
45624860,ans_6b,correct,4,20,22,90.9090909090909,1
45624860,ans_6c,incorrect,4,20,22,90.9090909090909,1
45624860,ans_6d,correct,4,20,22,90.9090909090909,1
45966710,ans_1a,incorrect,6,12,22,54.5454545454545,1
45966710,ans_1b,correct,6,12,22,54.5454545454545,1
45966710,ans_1c,correct,6,12,22,54.5454545454545,1
45966710,ans_1d,correct,6,12,22,54.5454545454545,1
45966710,ans_1e,correct,6,12,22,54.5454545454545,1
45966710,ans_2a,correct,6,12,22,54.5454545454545,1
45966710,ans_2b,correct,6,12,22,54.5454545454545,1
45966710,ans_2c,correct,6,12,22,54.5454545454545,1
45966710,ans_2d,correct,6,12,22,54.5454545454545,1
45966710,ans_2e,incorrect,6,12,22,54.5454545454545,1
45966710,ans_2f,correct,6,12,22,54.5454545454545,1
45966710,ans_3a,incorrect,6,12,22,54.5454545454545,1
45966710,ans_3b,incorrect,6,12,22,54.5454545454545,1
45966710,ans_4a,incorrect,6,12,22,54.5454545454545,1
45966710,ans_5a,correct,6,12,22,54.5454545454545,1
45966710,ans_5b,correct,6,12,22,54.5454545454545,1
45966710,ans_5c,incorrect,6,12,22,54.5454545454545,1
45966710,ans_5d,correct,6,12,22,54.5454545454545,1
45966710,ans_6a,incorrect,6,12,22,54.5454545454545,1
45966710,ans_6b,incorrect,6,12,22,54.5454545454545,1
45966710,ans_6c,incorrect,6,12,22,54.5454545454545,1
45966710,ans_6d,incorrect,6,12,22,54.5454545454545,1
46348301,ans_1a,correct,7,15,22,68.1818181818182,1
46348301,ans_1b,correct,7,15,22,68.1818181818182,1
46348301,ans_1c,correct,7,15,22,68.1818181818182,1
46348301,ans_1d,correct,7,15,22,68.1818181818182,1
46348301,ans_1e,correct,7,15,22,68.1818181818182,1
46348301,ans_2a,correct,7,15,22,68.1818181818182,1
46348301,ans_2b,correct,7,15,22,68.1818181818182,1
46348301,ans_2c,correct,7,15,22,68.1818181818182,1
46348301,ans_2d,correct,7,15,22,68.1818181818182,1
46348301,ans_2e,correct,7,15,22,68.1818181818182,1
46348301,ans_2f,correct,7,15,22,68.1818181818182,1
46348301,ans_3a,incorrect,7,15,22,68.1818181818182,1
46348301,ans_3b,incorrect,7,15,22,68.1818181818182,1
46348301,ans_4a,incorrect,7,15,22,68.1818181818182,1
46348301,ans_5a,correct,7,15,22,68.1818181818182,1
46348301,ans_5b,correct,7,15,22,68.1818181818182,1
46348301,ans_5c,correct,7,15,22,68.1818181818182,1
46348301,ans_5d,correct,7,15,22,68.1818181818182,1
46348301,ans_6a,incorrect,7,15,22,68.1818181818182,1
46348301,ans_6b,incorrect,7,15,22,68.1818181818182,1
46348301,ans_6c,incorrect,7,15,22,68.1818181818182,1
46348301,ans_6d,incorrect,7,15,22,68.1818181818182,1
46503080,ans_1a,correct,8,15,22,68.1818181818182,1
46503080,ans_1b,correct,8,15,22,68.1818181818182,1
46503080,ans_1c,correct,8,15,22,68.1818181818182,1
46503080,ans_1d,incorrect,8,15,22,68.1818181818182,1
46503080,ans_1e,correct,8,15,22,68.1818181818182,1
46503080,ans_2a,incorrect,8,15,22,68.1818181818182,1
46503080,ans_2b,correct,8,15,22,68.1818181818182,1
46503080,ans_2c,correct,8,15,22,68.1818181818182,1
46503080,ans_2d,correct,8,15,22,68.1818181818182,1
46503080,ans_2e,incorrect,8,15,22,68.1818181818182,1
46503080,ans_2f,correct,8,15,22,68.1818181818182,1
46503080,ans_3a,correct,8,15,22,68.1818181818182,1
46503080,ans_3b,correct,8,15,22,68.1818181818182,1
46503080,ans_4a,correct,8,15,22,68.1818181818182,1
46503080,ans_5a,correct,8,15,22,68.1818181818182,1
46503080,ans_5b,correct,8,15,22,68.1818181818182,1
46503080,ans_5c,incorrect,8,15,22,68.1818181818182,1
46503080,ans_5d,correct,8,15,22,68.1818181818182,1
46503080,ans_6a,incorrect,8,15,22,68.1818181818182,1
46503080,ans_6b,correct,8,15,22,68.1818181818182,1
46503080,ans_6c,incorrect,8,15,22,68.1818181818182,1
46503080,ans_6d,incorrect,8,15,22,68.1818181818182,1
46527737,ans_1a,correct,9,14,22,63.6363636363636,1
46527737,ans_1b,incorrect,9,14,22,63.6363636363636,1
46527737,ans_1c,incorrect,9,14,22,63.6363636363636,1
46527737,ans_1d,incorrect,9,14,22,63.6363636363636,1
46527737,ans_1e,incorrect,9,14,22,63.6363636363636,1
46527737,ans_2a,correct,9,14,22,63.6363636363636,1
46527737,ans_2b,correct,9,14,22,63.6363636363636,1
46527737,ans_2c,correct,9,14,22,63.6363636363636,1
46527737,ans_2d,correct,9,14,22,63.6363636363636,1
46527737,ans_2e,correct,9,14,22,63.6363636363636,1
46527737,ans_2f,correct,9,14,22,63.6363636363636,1
46527737,ans_3a,correct,9,14,22,63.6363636363636,1
46527737,ans_3b,correct,9,14,22,63.6363636363636,1
46527737,ans_4a,correct,9,14,22,63.6363636363636,1
46527737,ans_5a,incorrect,9,14,22,63.6363636363636,1
46527737,ans_5b,incorrect,9,14,22,63.6363636363636,1
46527737,ans_5c,incorrect,9,14,22,63.6363636363636,1
46527737,ans_5d,correct,9,14,22,63.6363636363636,1
46527737,ans_6a,incorrect,9,14,22,63.6363636363636,1
46527737,ans_6b,correct,9,14,22,63.6363636363636,1
46527737,ans_6c,correct,9,14,22,63.6363636363636,1
46527737,ans_6d,correct,9,14,22,63.6363636363636,1
46347208,ans_1a,correct,10,18,22,81.8181818181818,1
46347208,ans_1b,correct,10,18,22,81.8181818181818,1
46347208,ans_1c,correct,10,18,22,81.8181818181818,1
46347208,ans_1d,correct,10,18,22,81.8181818181818,1
46347208,ans_1e,correct,10,18,22,81.8181818181818,1
46347208,ans_2a,correct,10,18,22,81.8181818181818,1
46347208,ans_2b,correct,10,18,22,81.8181818181818,1
46347208,ans_2c,correct,10,18,22,81.8181818181818,1
46347208,ans_2d,correct,10,18,22,81.8181818181818,1
46347208,ans_2e,correct,10,18,22,81.8181818181818,1
46347208,ans_2f,correct,10,18,22,81.8181818181818,1
46347208,ans_3a,correct,10,18,22,81.8181818181818,1
46347208,ans_3b,correct,10,18,22,81.8181818181818,1
46347208,ans_4a,correct,10,18,22,81.8181818181818,1
46347208,ans_5a,correct,10,18,22,81.8181818181818,1
46347208,ans_5b,correct,10,18,22,81.8181818181818,1
46347208,ans_5c,correct,10,18,22,81.8181818181818,1
46347208,ans_5d,correct,10,18,22,81.8181818181818,1
46347208,ans_6a,incorrect,10,18,22,81.8181818181818,1
46347208,ans_6b,incorrect,10,18,22,81.8181818181818,1
46347208,ans_6c,incorrect,10,18,22,81.8181818181818,1
46347208,ans_6d,incorrect,10,18,22,81.8181818181818,1
47159464,ans_1a,correct,11,19,22,86.3636363636364,1
