student_id,ans_labels,ans,sub_ind,n_correct,n_total,score,penalty
45966710,ans_4a,correct,3,16,25,64,1
45966710,ans_4b,correct,3,16,25,64,1
45966710,ans_4c,correct,3,16,25,64,1
45966710,ans_4d,incorrect,3,16,25,64,1
45966710,ans_4e,correct,3,16,25,64,1
47159464,ans_1a,incorrect,4,15,25,60,1
47159464,ans_1b,incorrect,4,15,25,60,1
47159464,ans_1c,incorrect,4,15,25,60,1
47159464,ans_1d,incorrect,4,15,25,60,1
47159464,ans_2a,correct,4,15,25,60,1
47159464,ans_2b,correct,4,15,25,60,1
47159464,ans_2c,correct,4,15,25,60,1
47159464,ans_2d,correct,4,15,25,60,1
47159464,ans_2e,correct,4,15,25,60,1
47159464,ans_2f,incorrect,4,15,25,60,1
47159464,ans_2g,correct,4,15,25,60,1
47159464,ans_2h,incorrect,4,15,25,60,1
47159464,ans_3a,correct,4,15,25,60,1
47159464,ans_3b,correct,4,15,25,60,1
47159464,ans_3c,correct,4,15,25,60,1
47159464,ans_3d,correct,4,15,25,60,1
47159464,ans_3e,correct,4,15,25,60,1
47159464,ans_3f,correct,4,15,25,60,1
47159464,ans_3g,correct,4,15,25,60,1
47159464,ans_3h,correct,4,15,25,60,1
47159464,ans_4a,incorrect,4,15,25,60,1
47159464,ans_4b,incorrect,4,15,25,60,1
47159464,ans_4c,incorrect,4,15,25,60,1
47159464,ans_4d,incorrect,4,15,25,60,1
47159464,ans_4e,correct,4,15,25,60,1
46602674,ans_1a,incorrect,5,20,25,80,1
46602674,ans_1b,correct,5,20,25,80,1
46602674,ans_1c,correct,5,20,25,80,1
46602674,ans_1d,incorrect,5,20,25,80,1
46602674,ans_2a,correct,5,20,25,80,1
46602674,ans_2b,correct,5,20,25,80,1
46602674,ans_2c,correct,5,20,25,80,1
46602674,ans_2d,incorrect,5,20,25,80,1
46602674,ans_2e,correct,5,20,25,80,1
46602674,ans_2f,correct,5,20,25,80,1
46602674,ans_2g,incorrect,5,20,25,80,1
46602674,ans_2h,incorrect,5,20,25,80,1
46602674,ans_3a,correct,5,20,25,80,1
46602674,ans_3b,correct,5,20,25,80,1
46602674,ans_3c,correct,5,20,25,80,1
46602674,ans_3d,correct,5,20,25,80,1
46602674,ans_3e,correct,5,20,25,80,1
46602674,ans_3f,correct,5,20,25,80,1
46602674,ans_3g,correct,5,20,25,80,1
46602674,ans_3h,correct,5,20,25,80,1
46602674,ans_4a,correct,5,20,25,80,1
46602674,ans_4b,correct,5,20,25,80,1
46602674,ans_4c,correct,5,20,25,80,1
46602674,ans_4d,correct,5,20,25,80,1
46602674,ans_4e,correct,5,20,25,80,1
46975403,ans_1a,correct,6,23,25,92,1
46975403,ans_1b,correct,6,23,25,92,1
46975403,ans_1c,correct,6,23,25,92,1
46975403,ans_1d,correct,6,23,25,92,1
46975403,ans_2a,correct,6,23,25,92,1
46975403,ans_2b,correct,6,23,25,92,1
46975403,ans_2c,correct,6,23,25,92,1
46975403,ans_2d,correct,6,23,25,92,1
46975403,ans_2e,correct,6,23,25,92,1
46975403,ans_2f,correct,6,23,25,92,1
46975403,ans_2g,correct,6,23,25,92,1
46975403,ans_2h,correct,6,23,25,92,1
46975403,ans_3a,correct,6,23,25,92,1
46975403,ans_3b,correct,6,23,25,92,1
46975403,ans_3c,correct,6,23,25,92,1
46975403,ans_3d,correct,6,23,25,92,1
46975403,ans_3e,correct,6,23,25,92,1
46975403,ans_3f,correct,6,23,25,92,1
46975403,ans_3g,correct,6,23,25,92,1
46975403,ans_3h,correct,6,23,25,92,1
46975403,ans_4a,correct,6,23,25,92,1
46975403,ans_4b,incorrect,6,23,25,92,1
46975403,ans_4c,correct,6,23,25,92,1
46975403,ans_4d,correct,6,23,25,92,1
46975403,ans_4e,incorrect,6,23,25,92,1
46578889,ans_1a,correct,7,25,25,100,1
46578889,ans_1b,correct,7,25,25,100,1
46578889,ans_1c,correct,7,25,25,100,1
46578889,ans_1d,correct,7,25,25,100,1
46578889,ans_2a,correct,7,25,25,100,1
46578889,ans_2b,correct,7,25,25,100,1
46578889,ans_2c,correct,7,25,25,100,1
46578889,ans_2d,correct,7,25,25,100,1
46578889,ans_2e,correct,7,25,25,100,1
46578889,ans_2f,correct,7,25,25,100,1
46578889,ans_2g,correct,7,25,25,100,1
46578889,ans_2h,correct,7,25,25,100,1
46578889,ans_3a,correct,7,25,25,100,1
46578889,ans_3b,correct,7,25,25,100,1
46578889,ans_3c,correct,7,25,25,100,1
46578889,ans_3d,correct,7,25,25,100,1
46578889,ans_3e,correct,7,25,25,100,1
46578889,ans_3f,correct,7,25,25,100,1
46578889,ans_3g,correct,7,25,25,100,1
46578889,ans_3h,correct,7,25,25,100,1
46578889,ans_4a,correct,7,25,25,100,1
46578889,ans_4b,correct,7,25,25,100,1
46578889,ans_4c,correct,7,25,25,100,1
46578889,ans_4d,correct,7,25,25,100,1
46578889,ans_4e,correct,7,25,25,100,1
45969604,ans_1a,correct,8,23,25,92,1
45969604,ans_1b,correct,8,23,25,92,1
45969604,ans_1c,correct,8,23,25,92,1
45969604,ans_1d,correct,8,23,25,92,1
45969604,ans_2a,correct,8,23,25,92,1
45969604,ans_2b,correct,8,23,25,92,1
45969604,ans_2c,correct,8,23,25,92,1
45969604,ans_2d,correct,8,23,25,92,1
45969604,ans_2e,correct,8,23,25,92,1
45969604,ans_2f,correct,8,23,25,92,1
45969604,ans_2g,incorrect,8,23,25,92,1
45969604,ans_2h,correct,8,23,25,92,1
45969604,ans_3a,correct,8,23,25,92,1
45969604,ans_3b,correct,8,23,25,92,1
45969604,ans_3c,correct,8,23,25,92,1
45969604,ans_3d,correct,8,23,25,92,1
45969604,ans_3e,correct,8,23,25,92,1
45969604,ans_3f,correct,8,23,25,92,1
45969604,ans_3g,correct,8,23,25,92,1
45969604,ans_3h,correct,8,23,25,92,1
45969604,ans_4a,correct,8,23,25,92,1
45969604,ans_4b,correct,8,23,25,92,1
45969604,ans_4c,correct,8,23,25,92,1
45969604,ans_4d,correct,8,23,25,92,1
45969604,ans_4e,incorrect,8,23,25,92,1
46435506,ans_1a,correct,9,23,25,92,1
46435506,ans_1b,correct,9,23,25,92,1
46435506,ans_1c,correct,9,23,25,92,1
46435506,ans_1d,correct,9,23,25,92,1
46435506,ans_2a,correct,9,23,25,92,1
46435506,ans_2b,incorrect,9,23,25,92,1
46435506,ans_2c,correct,9,23,25,92,1
46435506,ans_2d,incorrect,9,23,25,92,1
46435506,ans_2e,correct,9,23,25,92,1
46435506,ans_2f,correct,9,23,25,92,1
46435506,ans_2g,correct,9,23,25,92,1
46435506,ans_2h,correct,9,23,25,92,1
46435506,ans_3a,correct,9,23,25,92,1
46435506,ans_3b,correct,9,23,25,92,1
46435506,ans_3c,correct,9,23,25,92,1
46435506,ans_3d,correct,9,23,25,92,1
46435506,ans_3e,correct,9,23,25,92,1
46435506,ans_3f,correct,9,23,25,92,1
46435506,ans_3g,correct,9,23,25,92,1
46435506,ans_3h,correct,9,23,25,92,1
46435506,ans_4a,correct,9,23,25,92,1
46435506,ans_4b,correct,9,23,25,92,1
46435506,ans_4c,correct,9,23,25,92,1
46435506,ans_4d,correct,9,23,25,92,1
46435506,ans_4e,correct,9,23,25,92,1
47088028,ans_1a,correct,10,17,25,68,1
47088028,ans_1b,correct,10,17,25,68,1
47088028,ans_1c,correct,10,17,25,68,1
47088028,ans_1d,correct,10,17,25,68,1
47088028,ans_2a,correct,10,17,25,68,1
47088028,ans_2b,correct,10,17,25,68,1
47088028,ans_2c,correct,10,17,25,68,1
47088028,ans_2d,correct,10,17,25,68,1
47088028,ans_2e,correct,10,17,25,68,1
47088028,ans_2f,correct,10,17,25,68,1
47088028,ans_2g,correct,10,17,25,68,1
47088028,ans_2h,correct,10,17,25,68,1
47088028,ans_3a,correct,10,17,25,68,1
47088028,ans_3b,correct,10,17,25,68,1
47088028,ans_3c,incorrect,10,17,25,68,1
47088028,ans_3d,incorrect,10,17,25,68,1
47088028,ans_3e,correct,10,17,25,68,1
47088028,ans_3f,correct,10,17,25,68,1
47088028,ans_3g,incorrect,10,17,25,68,1
47088028,ans_3h,incorrect,10,17,25,68,1
47088028,ans_4a,incorrect,10,17,25,68,1
47088028,ans_4b,incorrect,10,17,25,68,1
47088028,ans_4c,incorrect,10,17,25,68,1
47088028,ans_4d,correct,10,17,25,68,1
47088028,ans_4e,incorrect,10,17,25,68,1
45601917,ans_1a,incorrect,11,22,25,88,1
45601917,ans_1b,correct,11,22,25,88,1
45601917,ans_1c,correct,11,22,25,88,1
45601917,ans_1d,correct,11,22,25,88,1
45601917,ans_2a,correct,11,22,25,88,1
45601917,ans_2b,correct,11,22,25,88,1
45601917,ans_2c,correct,11,22,25,88,1
45601917,ans_2d,correct,11,22,25,88,1
45601917,ans_2e,correct,11,22,25,88,1
45601917,ans_2f,correct,11,22,25,88,1
45601917,ans_2g,correct,11,22,25,88,1
45601917,ans_2h,incorrect,11,22,25,88,1
45601917,ans_3a,correct,11,22,25,88,1
45601917,ans_3b,correct,11,22,25,88,1
45601917,ans_3c,correct,11,22,25,88,1
45601917,ans_3d,correct,11,22,25,88,1
45601917,ans_3e,correct,11,22,25,88,1
45601917,ans_3f,correct,11,22,25,88,1
45601917,ans_3g,correct,11,22,25,88,1
45601917,ans_3h,correct,11,22,25,88,1
45601917,ans_4a,correct,11,22,25,88,1
45601917,ans_4b,correct,11,22,25,88,1
45601917,ans_4c,correct,11,22,25,88,1
45601917,ans_4d,incorrect,11,22,25,88,1
45601917,ans_4e,correct,11,22,25,88,1
46029656,ans_1a,correct,12,24,25,96,1
46029656,ans_1b,correct,12,24,25,96,1
46029656,ans_1c,correct,12,24,25,96,1
46029656,ans_1d,correct,12,24,25,96,1
46029656,ans_2a,correct,12,24,25,96,1
46029656,ans_2b,correct,12,24,25,96,1
46029656,ans_2c,correct,12,24,25,96,1
46029656,ans_2d,correct,12,24,25,96,1
46029656,ans_2e,correct,12,24,25,96,1
46029656,ans_2f,correct,12,24,25,96,1
46029656,ans_2g,correct,12,24,25,96,1
46029656,ans_2h,correct,12,24,25,96,1
46029656,ans_3a,correct,12,24,25,96,1
46029656,ans_3b,correct,12,24,25,96,1
46029656,ans_3c,correct,12,24,25,96,1
46029656,ans_3d,correct,12,24,25,96,1
46029656,ans_3e,correct,12,24,25,96,1
46029656,ans_3f,correct,12,24,25,96,1
46029656,ans_3g,correct,12,24,25,96,1
46029656,ans_3h,correct,12,24,25,96,1
46029656,ans_4a,correct,12,24,25,96,1
46029656,ans_4b,correct,12,24,25,96,1
46029656,ans_4c,correct,12,24,25,96,1
46029656,ans_4d,incorrect,12,24,25,96,1
46029656,ans_4e,correct,12,24,25,96,1
46456775,ans_1a,incorrect,13,14,25,56,1
46456775,ans_1b,incorrect,13,14,25,56,1
46456775,ans_1c,correct,13,14,25,56,1
46456775,ans_1d,correct,13,14,25,56,1
46456775,ans_2a,correct,13,14,25,56,1
46456775,ans_2b,correct,13,14,25,56,1
46456775,ans_2c,correct,13,14,25,56,1
46456775,ans_2d,correct,13,14,25,56,1
46456775,ans_2e,correct,13,14,25,56,1
46456775,ans_2f,correct,13,14,25,56,1
46456775,ans_2g,correct,13,14,25,56,1
46456775,ans_2h,incorrect,13,14,25,56,1
46456775,ans_3a,incorrect,13,14,25,56,1
46456775,ans_3b,incorrect,13,14,25,56,1
46456775,ans_3c,correct,13,14,25,56,1
46456775,ans_3d,incorrect,13,14,25,56,1
46456775,ans_3e,incorrect,13,14,25,56,1
46456775,ans_3f,incorrect,13,14,25,56,1
46456775,ans_3g,correct,13,14,25,56,1
46456775,ans_3h,incorrect,13,14,25,56,1
46456775,ans_4a,correct,13,14,25,56,1
46456775,ans_4b,correct,13,14,25,56,1
46456775,ans_4c,incorrect,13,14,25,56,1
46456775,ans_4d,incorrect,13,14,25,56,1
46456775,ans_4e,correct,13,14,25,56,1
47118717,ans_1a,correct,14,22,25,88,1
47118717,ans_1b,correct,14,22,25,88,1
47118717,ans_1c,correct,14,22,25,88,1
47118717,ans_1d,correct,14,22,25,88,1
47118717,ans_2a,correct,14,22,25,88,1
47118717,ans_2b,correct,14,22,25,88,1
47118717,ans_2c,correct,14,22,25,88,1
47118717,ans_2d,correct,14,22,25,88,1
47118717,ans_2e,incorrect,14,22,25,88,1
47118717,ans_2f,correct,14,22,25,88,1
47118717,ans_2g,incorrect,14,22,25,88,1
47118717,ans_2h,correct,14,22,25,88,1
47118717,ans_3a,correct,14,22,25,88,1
47118717,ans_3b,correct,14,22,25,88,1
47118717,ans_3c,correct,14,22,25,88,1
47118717,ans_3d,correct,14,22,25,88,1
47118717,ans_3e,correct,14,22,25,88,1
47118717,ans_3f,correct,14,22,25,88,1
47118717,ans_3g,correct,14,22,25,88,1
47118717,ans_3h,correct,14,22,25,88,1
47118717,ans_4a,correct,14,22,25,88,1
47118717,ans_4b,incorrect,14,22,25,88,1
47118717,ans_4c,correct,14,22,25,88,1
47118717,ans_4d,correct,14,22,25,88,1
47118717,ans_4e,correct,14,22,25,88,1
46977198,ans_1a,correct,15,23,25,92,1
46977198,ans_1b,correct,15,23,25,92,1
46977198,ans_1c,correct,15,23,25,92,1
46977198,ans_1d,correct,15,23,25,92,1
46977198,ans_2a,correct,15,23,25,92,1
46977198,ans_2b,correct,15,23,25,92,1
46977198,ans_2c,correct,15,23,25,92,1
46977198,ans_2d,correct,15,23,25,92,1
46977198,ans_2e,incorrect,15,23,25,92,1
46977198,ans_2f,correct,15,23,25,92,1
46977198,ans_2g,incorrect,15,23,25,92,1
46977198,ans_2h,correct,15,23,25,92,1
46977198,ans_3a,correct,15,23,25,92,1
46977198,ans_3b,correct,15,23,25,92,1
46977198,ans_3c,correct,15,23,25,92,1
46977198,ans_3d,correct,15,23,25,92,1
46977198,ans_3e,correct,15,23,25,92,1
46977198,ans_3f,correct,15,23,25,92,1
46977198,ans_3g,correct,15,23,25,92,1
46977198,ans_3h,correct,15,23,25,92,1
46977198,ans_4a,correct,15,23,25,92,1
46977198,ans_4b,correct,15,23,25,92,1
46977198,ans_4c,correct,15,23,25,92,1
46977198,ans_4d,correct,15,23,25,92,1
46977198,ans_4e,correct,15,23,25,92,1
45624860,ans_1a,correct,16,22,25,88,1
45624860,ans_1b,correct,16,22,25,88,1
45624860,ans_1c,correct,16,22,25,88,1
45624860,ans_1d,correct,16,22,25,88,1
45624860,ans_2a,correct,16,22,25,88,1
45624860,ans_2b,correct,16,22,25,88,1
45624860,ans_2c,correct,16,22,25,88,1
45624860,ans_2d,correct,16,22,25,88,1
45624860,ans_2e,correct,16,22,25,88,1
45624860,ans_2f,incorrect,16,22,25,88,1
45624860,ans_2g,correct,16,22,25,88,1
45624860,ans_2h,incorrect,16,22,25,88,1
45624860,ans_3a,correct,16,22,25,88,1
45624860,ans_3b,correct,16,22,25,88,1
45624860,ans_3c,correct,16,22,25,88,1
45624860,ans_3d,correct,16,22,25,88,1
45624860,ans_3e,correct,16,22,25,88,1
45624860,ans_3f,correct,16,22,25,88,1
45624860,ans_3g,correct,16,22,25,88,1
45624860,ans_3h,correct,16,22,25,88,1
45624860,ans_4a,correct,16,22,25,88,1
45624860,ans_4b,correct,16,22,25,88,1
45624860,ans_4c,incorrect,16,22,25,88,1
45624860,ans_4d,correct,16,22,25,88,1
45624860,ans_4e,correct,16,22,25,88,1
46982647,ans_1a,correct,17,25,25,100,1
46982647,ans_1b,correct,17,25,25,100,1
46982647,ans_1c,correct,17,25,25,100,1
46982647,ans_1d,correct,17,25,25,100,1
46982647,ans_2a,correct,17,25,25,100,1
46982647,ans_2b,correct,17,25,25,100,1
46982647,ans_2c,correct,17,25,25,100,1
46982647,ans_2d,correct,17,25,25,100,1
46982647,ans_2e,correct,17,25,25,100,1
46982647,ans_2f,correct,17,25,25,100,1
46982647,ans_2g,correct,17,25,25,100,1
46982647,ans_2h,correct,17,25,25,100,1
46982647,ans_3a,correct,17,25,25,100,1
46982647,ans_3b,correct,17,25,25,100,1
46982647,ans_3c,correct,17,25,25,100,1
46982647,ans_3d,correct,17,25,25,100,1
46982647,ans_3e,correct,17,25,25,100,1
46982647,ans_3f,correct,17,25,25,100,1
46982647,ans_3g,correct,17,25,25,100,1
46982647,ans_3h,correct,17,25,25,100,1
46982647,ans_4a,correct,17,25,25,100,1
46982647,ans_4b,correct,17,25,25,100,1
46982647,ans_4c,correct,17,25,25,100,1
46982647,ans_4d,correct,17,25,25,100,1
46982647,ans_4e,correct,17,25,25,100,1
46978542,ans_1a,correct,18,22,25,88,1
46978542,ans_1b,correct,18,22,25,88,1
46978542,ans_1c,correct,18,22,25,88,1
46978542,ans_1d,correct,18,22,25,88,1
46978542,ans_2a,correct,18,22,25,88,1
46978542,ans_2b,correct,18,22,25,88,1
46978542,ans_2c,correct,18,22,25,88,1
46978542,ans_2d,correct,18,22,25,88,1
46978542,ans_2e,correct,18,22,25,88,1
46978542,ans_2f,correct,18,22,25,88,1
46978542,ans_2g,incorrect,18,22,25,88,1
46978542,ans_2h,correct,18,22,25,88,1
46978542,ans_3a,correct,18,22,25,88,1
46978542,ans_3b,correct,18,22,25,88,1
46978542,ans_3c,correct,18,22,25,88,1
46978542,ans_3d,correct,18,22,25,88,1
46978542,ans_3e,correct,18,22,25,88,1
46978542,ans_3f,correct,18,22,25,88,1
46978542,ans_3g,correct,18,22,25,88,1
46978542,ans_3h,incorrect,18,22,25,88,1
46978542,ans_4a,correct,18,22,25,88,1
46978542,ans_4b,correct,18,22,25,88,1
46978542,ans_4c,correct,18,22,25,88,1
46978542,ans_4d,correct,18,22,25,88,1
46978542,ans_4e,incorrect,18,22,25,88,1
46376178,ans_1a,incorrect,19,14,25,56,1
46376178,ans_1b,incorrect,19,14,25,56,1
46376178,ans_1c,correct,19,14,25,56,1
46376178,ans_1d,incorrect,19,14,25,56,1
46376178,ans_2a,incorrect,19,14,25,56,1
46376178,ans_2b,correct,19,14,25,56,1
46376178,ans_2c,correct,19,14,25,56,1
46376178,ans_2d,correct,19,14,25,56,1
46376178,ans_2e,correct,19,14,25,56,1
46376178,ans_2f,correct,19,14,25,56,1
46376178,ans_2g,correct,19,14,25,56,1
46376178,ans_2h,incorrect,19,14,25,56,1
46376178,ans_3a,correct,19,14,25,56,1
46376178,ans_3b,incorrect,19,14,25,56,1
46376178,ans_3c,incorrect,19,14,25,56,1
46376178,ans_3d,incorrect,19,14,25,56,1
46376178,ans_3e,correct,19,14,25,56,1
46376178,ans_3f,correct,19,14,25,56,1
46376178,ans_3g,correct,19,14,25,56,1
46376178,ans_3h,correct,19,14,25,56,1
46376178,ans_4a,correct,19,14,25,56,1
46376178,ans_4b,correct,19,14,25,56,1
46376178,ans_4c,incorrect,19,14,25,56,1
46376178,ans_4d,incorrect,19,14,25,56,1
46376178,ans_4e,incorrect,19,14,25,56,1
46606718,ans_1a,correct,20,21,25,84,1
46606718,ans_1b,correct,20,21,25,84,1
46606718,ans_1c,correct,20,21,25,84,1
46606718,ans_1d,correct,20,21,25,84,1
46606718,ans_2a,correct,20,21,25,84,1
46606718,ans_2b,correct,20,21,25,84,1
46606718,ans_2c,correct,20,21,25,84,1
46606718,ans_2d,correct,20,21,25,84,1
46606718,ans_2e,incorrect,20,21,25,84,1
46606718,ans_2f,correct,20,21,25,84,1
46606718,ans_2g,incorrect,20,21,25,84,1
46606718,ans_2h,correct,20,21,25,84,1
46606718,ans_3a,correct,20,21,25,84,1
46606718,ans_3b,correct,20,21,25,84,1
46606718,ans_3c,correct,20,21,25,84,1
46606718,ans_3d,correct,20,21,25,84,1
46606718,ans_3e,correct,20,21,25,84,1
46606718,ans_3f,correct,20,21,25,84,1
46606718,ans_3g,correct,20,21,25,84,1
46606718,ans_3h,correct,20,21,25,84,1
46606718,ans_4a,correct,20,21,25,84,1
46606718,ans_4b,correct,20,21,25,84,1
46606718,ans_4c,correct,20,21,25,84,1
46606718,ans_4d,incorrect,20,21,25,84,1
46606718,ans_4e,incorrect,20,21,25,84,1
46477950,ans_1a,correct,21,8,25,32,1
46477950,ans_1b,incorrect,21,8,25,32,1
46477950,ans_1c,incorrect,21,8,25,32,1
46477950,ans_1d,correct,21,8,25,32,1
46477950,ans_2a,incorrect,21,8,25,32,1
46477950,ans_2b,incorrect,21,8,25,32,1
46477950,ans_2c,incorrect,21,8,25,32,1
46477950,ans_2d,incorrect,21,8,25,32,1
46477950,ans_2e,incorrect,21,8,25,32,1
46477950,ans_2f,incorrect,21,8,25,32,1
46477950,ans_2g,incorrect,21,8,25,32,1
46477950,ans_2h,incorrect,21,8,25,32,1
46477950,ans_3a,incorrect,21,8,25,32,1
46477950,ans_3b,incorrect,21,8,25,32,1
46477950,ans_3c,correct,21,8,25,32,1
46477950,ans_3d,correct,21,8,25,32,1
46477950,ans_3e,incorrect,21,8,25,32,1
46477950,ans_3f,incorrect,21,8,25,32,1
46477950,ans_3g,correct,21,8,25,32,1
46477950,ans_3h,correct,21,8,25,32,1
46477950,ans_4a,correct,21,8,25,32,1
46477950,ans_4b,correct,21,8,25,32,1
46477950,ans_4c,incorrect,21,8,25,32,1
46477950,ans_4d,incorrect,21,8,25,32,1
46477950,ans_4e,incorrect,21,8,25,32,1
46462589,ans_1a,correct,22,22,25,88,1
46462589,ans_1b,correct,22,22,25,88,1
46462589,ans_1c,correct,22,22,25,88,1
46462589,ans_1d,correct,22,22,25,88,1
46462589,ans_2a,correct,22,22,25,88,1
46462589,ans_2b,correct,22,22,25,88,1
46462589,ans_2c,correct,22,22,25,88,1
46462589,ans_2d,correct,22,22,25,88,1
46462589,ans_2e,correct,22,22,25,88,1
46462589,ans_2f,incorrect,22,22,25,88,1
46462589,ans_2g,correct,22,22,25,88,1
46462589,ans_2h,incorrect,22,22,25,88,1
46462589,ans_3a,correct,22,22,25,88,1
46462589,ans_3b,correct,22,22,25,88,1
46462589,ans_3c,correct,22,22,25,88,1
46462589,ans_3d,correct,22,22,25,88,1
46462589,ans_3e,correct,22,22,25,88,1
46462589,ans_3f,correct,22,22,25,88,1
46462589,ans_3g,correct,22,22,25,88,1
46462589,ans_3h,correct,22,22,25,88,1
46462589,ans_4a,correct,22,22,25,88,1
46462589,ans_4b,correct,22,22,25,88,1
46462589,ans_4c,correct,22,22,25,88,1
46462589,ans_4d,correct,22,22,25,88,1
46462589,ans_4e,incorrect,22,22,25,88,1
46327738,ans_1a,incorrect,23,17,25,68,1
46327738,ans_1b,incorrect,23,17,25,68,1
46327738,ans_1c,incorrect,23,17,25,68,1
46327738,ans_1d,incorrect,23,17,25,68,1
46327738,ans_2a,correct,23,17,25,68,1
46327738,ans_2b,correct,23,17,25,68,1
46327738,ans_2c,correct,23,17,25,68,1
46327738,ans_2d,incorrect,23,17,25,68,1
46327738,ans_2e,incorrect,23,17,25,68,1
46327738,ans_2f,correct,23,17,25,68,1
46327738,ans_2g,incorrect,23,17,25,68,1
46327738,ans_2h,correct,23,17,25,68,1
46327738,ans_3a,correct,23,17,25,68,1
46327738,ans_3b,correct,23,17,25,68,1
46327738,ans_3c,correct,23,17,25,68,1
46327738,ans_3d,correct,23,17,25,68,1
46327738,ans_3e,correct,23,17,25,68,1
46327738,ans_3f,correct,23,17,25,68,1
46327738,ans_3g,correct,23,17,25,68,1
46327738,ans_3h,correct,23,17,25,68,1
46327738,ans_4a,incorrect,23,17,25,68,1
46327738,ans_4b,correct,23,17,25,68,1
46327738,ans_4c,correct,23,17,25,68,1
46327738,ans_4d,correct,23,17,25,68,1
46327738,ans_4e,correct,23,17,25,68,1
46443924,ans_1a,incorrect,24,20,25,80,1
46443924,ans_1b,incorrect,24,20,25,80,1
46443924,ans_1c,correct,24,20,25,80,1
46443924,ans_1d,correct,24,20,25,80,1
46443924,ans_2a,correct,24,20,25,80,1
46443924,ans_2b,correct,24,20,25,80,1
46443924,ans_2c,correct,24,20,25,80,1
46443924,ans_2d,correct,24,20,25,80,1
46443924,ans_2e,correct,24,20,25,80,1
46443924,ans_2f,correct,24,20,25,80,1
46443924,ans_2g,correct,24,20,25,80,1
46443924,ans_2h,correct,24,20,25,80,1
46443924,ans_3a,correct,24,20,25,80,1
46443924,ans_3b,incorrect,24,20,25,80,1
46443924,ans_3c,incorrect,24,20,25,80,1
46443924,ans_3d,correct,24,20,25,80,1
46443924,ans_3e,correct,24,20,25,80,1
46443924,ans_3f,correct,24,20,25,80,1
46443924,ans_3g,correct,24,20,25,80,1
46443924,ans_3h,correct,24,20,25,80,1
