student_id,ans_labels,ans,sub_ind,n_correct,n_total,score
45658145,ans_5,correct,18,5,7,0.714285714285714
45658145,ans_6a,correct,18,5,7,0.714285714285714
45658145,ans_6b,incorrect,18,5,7,0.714285714285714
44879113,prob_1_r_result,correct,19,6,7,0.857142857142857
44879113,prob_2_r_result,correct,19,6,7,0.857142857142857
44879113,prob_3_r_result,correct,19,6,7,0.857142857142857
44879113,prob_4_r_result,correct,19,6,7,0.857142857142857
44879113,ans_5,correct,19,6,7,0.857142857142857
44879113,ans_6a,correct,19,6,7,0.857142857142857
44879113,ans_6b,incorrect,19,6,7,0.857142857142857
46361758,prob_1_r_result,correct,20,6,7,0.857142857142857
46361758,prob_2_r_result,correct,20,6,7,0.857142857142857
46361758,prob_3_r_result,correct,20,6,7,0.857142857142857
46361758,prob_4_r_result,correct,20,6,7,0.857142857142857
46361758,ans_5,correct,20,6,7,0.857142857142857
46361758,ans_6a,correct,20,6,7,0.857142857142857
46361758,ans_6b,incorrect,20,6,7,0.857142857142857
45607613,prob_1_r_result,correct,21,6,7,0.857142857142857
45607613,prob_2_r_result,correct,21,6,7,0.857142857142857
45607613,prob_3_r_result,correct,21,6,7,0.857142857142857
45607613,prob_4_r_result,correct,21,6,7,0.857142857142857
45607613,ans_5,correct,21,6,7,0.857142857142857
45607613,ans_6a,correct,21,6,7,0.857142857142857
45607613,ans_6b,incorrect,21,6,7,0.857142857142857
46470913,prob_1_r_result,correct,22,6,7,0.857142857142857
46470913,prob_2_r_result,correct,22,6,7,0.857142857142857
46470913,prob_3_r_result,correct,22,6,7,0.857142857142857
46470913,prob_4_r_result,correct,22,6,7,0.857142857142857
46470913,ans_5,correct,22,6,7,0.857142857142857
46470913,ans_6a,correct,22,6,7,0.857142857142857
46470913,ans_6b,incorrect,22,6,7,0.857142857142857
46428984,prob_1_r_result,correct,23,6,7,0.857142857142857
46428984,prob_2_r_result,correct,23,6,7,0.857142857142857
46428984,prob_3_r_result,correct,23,6,7,0.857142857142857
46428984,prob_4_r_result,correct,23,6,7,0.857142857142857
46428984,ans_5,correct,23,6,7,0.857142857142857
46428984,ans_6a,correct,23,6,7,0.857142857142857
46428984,ans_6b,incorrect,23,6,7,0.857142857142857
46428658,prob_1_r_result,correct,24,6,7,0.857142857142857
46428658,prob_2_r_result,correct,24,6,7,0.857142857142857
46428658,prob_3_r_result,correct,24,6,7,0.857142857142857
46428658,prob_4_r_result,correct,24,6,7,0.857142857142857
46428658,ans_5,correct,24,6,7,0.857142857142857
46428658,ans_6a,correct,24,6,7,0.857142857142857
46428658,ans_6b,incorrect,24,6,7,0.857142857142857
46412883,prob_1_r_result,correct,25,6,7,0.857142857142857
46412883,prob_2_r_result,correct,25,6,7,0.857142857142857
46412883,prob_3_r_result,correct,25,6,7,0.857142857142857
46412883,prob_4_r_result,correct,25,6,7,0.857142857142857
46412883,ans_5,correct,25,6,7,0.857142857142857
46412883,ans_6a,correct,25,6,7,0.857142857142857
46412883,ans_6b,incorrect,25,6,7,0.857142857142857
45825394,prob_1_r_result,incorrect,27,2,7,0.285714285714286
45825394,prob_2_r_result,incorrect,27,2,7,0.285714285714286
45825394,prob_3_r_result,incorrect,27,2,7,0.285714285714286
45825394,prob_4_r_result,incorrect,27,2,7,0.285714285714286
45825394,ans_5,correct,27,2,7,0.285714285714286
45825394,ans_6a,correct,27,2,7,0.285714285714286
45825394,ans_6b,incorrect,27,2,7,0.285714285714286
45985421,prob_1_r_result,correct,28,5,7,0.714285714285714
45985421,prob_2_r_result,correct,28,5,7,0.714285714285714
45985421,prob_3_r_result,correct,28,5,7,0.714285714285714
45985421,prob_4_r_result,correct,28,5,7,0.714285714285714
45985421,ans_5,correct,28,5,7,0.714285714285714
45985421,ans_6a,incorrect,28,5,7,0.714285714285714
45985421,ans_6b,incorrect,28,5,7,0.714285714285714
45903883,prob_1_r_result,correct,29,5,7,0.714285714285714
45903883,prob_2_r_result,correct,29,5,7,0.714285714285714
45903883,prob_3_r_result,correct,29,5,7,0.714285714285714
45903883,prob_4_r_result,correct,29,5,7,0.714285714285714
45903883,ans_5,incorrect,29,5,7,0.714285714285714
45903883,ans_6a,correct,29,5,7,0.714285714285714
45903883,ans_6b,incorrect,29,5,7,0.714285714285714
45386439,prob_1_r_result,correct,30,6,7,0.857142857142857
45386439,prob_2_r_result,correct,30,6,7,0.857142857142857
45386439,prob_3_r_result,correct,30,6,7,0.857142857142857
45386439,prob_4_r_result,correct,30,6,7,0.857142857142857
45386439,ans_5,correct,30,6,7,0.857142857142857
45386439,ans_6a,correct,30,6,7,0.857142857142857
45386439,ans_6b,incorrect,30,6,7,0.857142857142857
46365575,prob_1_r_result,correct,31,5,7,0.714285714285714
46365575,prob_2_r_result,correct,31,5,7,0.714285714285714
46365575,prob_3_r_result,correct,31,5,7,0.714285714285714
46365575,prob_4_r_result,correct,31,5,7,0.714285714285714
46365575,ans_5,correct,31,5,7,0.714285714285714
46365575,ans_6a,incorrect,31,5,7,0.714285714285714
46365575,ans_6b,incorrect,31,5,7,0.714285714285714
46378936,prob_1_r_result,correct,32,6,7,0.857142857142857
46378936,prob_2_r_result,correct,32,6,7,0.857142857142857
46378936,prob_3_r_result,correct,32,6,7,0.857142857142857
46378936,prob_4_r_result,correct,32,6,7,0.857142857142857
46378936,ans_5,correct,32,6,7,0.857142857142857
46378936,ans_6a,correct,32,6,7,0.857142857142857
46378936,ans_6b,incorrect,32,6,7,0.857142857142857
45340536,prob_1_r_result,correct,33,6,7,0.857142857142857
45340536,prob_2_r_result,correct,33,6,7,0.857142857142857
45340536,prob_3_r_result,correct,33,6,7,0.857142857142857
45340536,prob_4_r_result,correct,33,6,7,0.857142857142857
45340536,ans_5,correct,33,6,7,0.857142857142857
45340536,ans_6a,correct,33,6,7,0.857142857142857
45340536,ans_6b,incorrect,33,6,7,0.857142857142857
45981981,prob_1_r_result,correct,34,3,7,0.428571428571429
45981981,prob_2_r_result,incorrect,34,3,7,0.428571428571429
45981981,prob_3_r_result,incorrect,34,3,7,0.428571428571429
45981981,prob_4_r_result,incorrect,34,3,7,0.428571428571429
45981981,ans_5,correct,34,3,7,0.428571428571429
45981981,ans_6a,correct,34,3,7,0.428571428571429
45981981,ans_6b,incorrect,34,3,7,0.428571428571429
45911460,prob_1_r_result,correct,35,6,7,0.857142857142857
45911460,prob_2_r_result,correct,35,6,7,0.857142857142857
45911460,prob_3_r_result,correct,35,6,7,0.857142857142857
45911460,prob_4_r_result,correct,35,6,7,0.857142857142857
45911460,ans_5,correct,35,6,7,0.857142857142857
45911460,ans_6a,correct,35,6,7,0.857142857142857
45911460,ans_6b,incorrect,35,6,7,0.857142857142857
46346236,prob_1_r_result,incorrect,36,1,7,0.142857142857143
46346236,prob_2_r_result,incorrect,36,1,7,0.142857142857143
46346236,prob_3_r_result,incorrect,36,1,7,0.142857142857143
46346236,prob_4_r_result,incorrect,36,1,7,0.142857142857143
46346236,ans_5,correct,36,1,7,0.142857142857143
46346236,ans_6a,incorrect,36,1,7,0.142857142857143
46346236,ans_6b,incorrect,36,1,7,0.142857142857143
45636087,prob_1_r_result,correct,38,6,7,0.857142857142857
45636087,prob_2_r_result,correct,38,6,7,0.857142857142857
45636087,prob_3_r_result,correct,38,6,7,0.857142857142857
45636087,prob_4_r_result,correct,38,6,7,0.857142857142857
45636087,ans_5,correct,38,6,7,0.857142857142857
45636087,ans_6a,correct,38,6,7,0.857142857142857
45636087,ans_6b,incorrect,38,6,7,0.857142857142857
46360042,prob_1_r_result,correct,39,6,7,0.857142857142857
46360042,prob_2_r_result,correct,39,6,7,0.857142857142857
46360042,prob_3_r_result,correct,39,6,7,0.857142857142857
46360042,prob_4_r_result,correct,39,6,7,0.857142857142857
46360042,ans_5,correct,39,6,7,0.857142857142857
46360042,ans_6a,correct,39,6,7,0.857142857142857
46360042,ans_6b,incorrect,39,6,7,0.857142857142857
45658218,prob_1_r_result,correct,40,6,7,0.857142857142857
45658218,prob_2_r_result,correct,40,6,7,0.857142857142857
45658218,prob_3_r_result,correct,40,6,7,0.857142857142857
45658218,prob_4_r_result,correct,40,6,7,0.857142857142857
45658218,ans_5,correct,40,6,7,0.857142857142857
45658218,ans_6a,correct,40,6,7,0.857142857142857
45658218,ans_6b,incorrect,40,6,7,0.857142857142857
46465324,prob_1_r_result,correct,41,6,7,0.857142857142857
46465324,prob_2_r_result,correct,41,6,7,0.857142857142857
46465324,prob_3_r_result,correct,41,6,7,0.857142857142857
46465324,prob_4_r_result,correct,41,6,7,0.857142857142857
46465324,ans_5,correct,41,6,7,0.857142857142857
46465324,ans_6a,correct,41,6,7,0.857142857142857
46465324,ans_6b,incorrect,41,6,7,0.857142857142857
46434577,prob_1_r_result,correct,42,5,7,0.714285714285714
46434577,prob_2_r_result,incorrect,42,5,7,0.714285714285714
46434577,prob_3_r_result,correct,42,5,7,0.714285714285714
46434577,prob_4_r_result,correct,42,5,7,0.714285714285714
46434577,ans_5,correct,42,5,7,0.714285714285714
46434577,ans_6a,correct,42,5,7,0.714285714285714
46434577,ans_6b,incorrect,42,5,7,0.714285714285714
45971188,prob_1_r_result,correct,43,6,7,0.857142857142857
45971188,prob_2_r_result,correct,43,6,7,0.857142857142857
45971188,prob_3_r_result,correct,43,6,7,0.857142857142857
45971188,prob_4_r_result,correct,43,6,7,0.857142857142857
45971188,ans_5,correct,43,6,7,0.857142857142857
45971188,ans_6a,correct,43,6,7,0.857142857142857
45971188,ans_6b,incorrect,43,6,7,0.857142857142857
46475419,prob_1_r_result,correct,44,5,7,0.714285714285714
46475419,prob_2_r_result,correct,44,5,7,0.714285714285714
46475419,prob_3_r_result,correct,44,5,7,0.714285714285714
46475419,prob_4_r_result,incorrect,44,5,7,0.714285714285714
46475419,ans_5,correct,44,5,7,0.714285714285714
46475419,ans_6a,correct,44,5,7,0.714285714285714
46475419,ans_6b,incorrect,44,5,7,0.714285714285714
46411356,prob_1_r_result,correct,45,6,7,0.857142857142857
46411356,prob_2_r_result,correct,45,6,7,0.857142857142857
46411356,prob_3_r_result,correct,45,6,7,0.857142857142857
46411356,prob_4_r_result,correct,45,6,7,0.857142857142857
46411356,ans_5,correct,45,6,7,0.857142857142857
46411356,ans_6a,correct,45,6,7,0.857142857142857
46411356,ans_6b,incorrect,45,6,7,0.857142857142857
45984417,prob_1_r_result,correct,46,6,7,0.857142857142857
45984417,prob_2_r_result,correct,46,6,7,0.857142857142857
45984417,prob_3_r_result,correct,46,6,7,0.857142857142857
45984417,prob_4_r_result,correct,46,6,7,0.857142857142857
45984417,ans_5,correct,46,6,7,0.857142857142857
45984417,ans_6a,correct,46,6,7,0.857142857142857
45984417,ans_6b,incorrect,46,6,7,0.857142857142857
46374558,prob_1_r_result,correct,47,4,7,0.571428571428571
46374558,prob_2_r_result,incorrect,47,4,7,0.571428571428571
46374558,prob_3_r_result,correct,47,4,7,0.571428571428571
46374558,prob_4_r_result,correct,47,4,7,0.571428571428571
46374558,ans_5,incorrect,47,4,7,0.571428571428571
46374558,ans_6a,correct,47,4,7,0.571428571428571
46374558,ans_6b,incorrect,47,4,7,0.571428571428571
45637598,prob_1_r_result,correct,49,5,7,0.714285714285714
45637598,prob_2_r_result,incorrect,49,5,7,0.714285714285714
45637598,prob_3_r_result,correct,49,5,7,0.714285714285714
45637598,prob_4_r_result,correct,49,5,7,0.714285714285714
45637598,ans_5,correct,49,5,7,0.714285714285714
45637598,ans_6a,correct,49,5,7,0.714285714285714
45637598,ans_6b,incorrect,49,5,7,0.714285714285714
45649014,prob_1_r_result,correct,50,6,7,0.857142857142857
45649014,prob_2_r_result,correct,50,6,7,0.857142857142857
45649014,prob_3_r_result,correct,50,6,7,0.857142857142857
45649014,prob_4_r_result,correct,50,6,7,0.857142857142857
45649014,ans_5,correct,50,6,7,0.857142857142857
45649014,ans_6a,correct,50,6,7,0.857142857142857
45649014,ans_6b,incorrect,50,6,7,0.857142857142857
46766413,prob_1_r_result,correct,51,6,7,0.857142857142857
46766413,prob_2_r_result,correct,51,6,7,0.857142857142857
46766413,prob_3_r_result,correct,51,6,7,0.857142857142857
46766413,prob_4_r_result,correct,51,6,7,0.857142857142857
46766413,ans_5,correct,51,6,7,0.857142857142857
46766413,ans_6a,correct,51,6,7,0.857142857142857
46766413,ans_6b,incorrect,51,6,7,0.857142857142857
46356681,prob_1_r_result,correct,52,6,7,0.857142857142857
46356681,prob_2_r_result,correct,52,6,7,0.857142857142857
46356681,prob_3_r_result,correct,52,6,7,0.857142857142857
46356681,prob_4_r_result,correct,52,6,7,0.857142857142857
46356681,ans_5,correct,52,6,7,0.857142857142857
46356681,ans_6a,correct,52,6,7,0.857142857142857
46356681,ans_6b,incorrect,52,6,7,0.857142857142857
46302751,prob_1_r_result,correct,53,6,7,0.857142857142857
46302751,prob_2_r_result,correct,53,6,7,0.857142857142857
46302751,prob_3_r_result,correct,53,6,7,0.857142857142857
46302751,prob_4_r_result,correct,53,6,7,0.857142857142857
46302751,ans_5,correct,53,6,7,0.857142857142857
46302751,ans_6a,correct,53,6,7,0.857142857142857
46302751,ans_6b,incorrect,53,6,7,0.857142857142857
46478388,prob_1_r_result,correct,55,6,7,0.857142857142857
46478388,prob_2_r_result,correct,55,6,7,0.857142857142857
46478388,prob_3_r_result,correct,55,6,7,0.857142857142857
46478388,prob_4_r_result,correct,55,6,7,0.857142857142857
46478388,ans_5,correct,55,6,7,0.857142857142857
46478388,ans_6a,correct,55,6,7,0.857142857142857
46478388,ans_6b,incorrect,55,6,7,0.857142857142857
45409188,prob_1_r_result,correct,56,6,7,0.857142857142857
45409188,prob_2_r_result,correct,56,6,7,0.857142857142857
45409188,prob_3_r_result,correct,56,6,7,0.857142857142857
45409188,prob_4_r_result,correct,56,6,7,0.857142857142857
45409188,ans_5,correct,56,6,7,0.857142857142857
45409188,ans_6a,correct,56,6,7,0.857142857142857
45409188,ans_6b,incorrect,56,6,7,0.857142857142857
45175837,prob_1_r_result,correct,57,6,7,0.857142857142857
45175837,prob_2_r_result,correct,57,6,7,0.857142857142857
45175837,prob_3_r_result,correct,57,6,7,0.857142857142857
45175837,prob_4_r_result,correct,57,6,7,0.857142857142857
45175837,ans_5,correct,57,6,7,0.857142857142857
45175837,ans_6a,correct,57,6,7,0.857142857142857
45175837,ans_6b,incorrect,57,6,7,0.857142857142857
46394990,prob_1_r_result,correct,58,6,7,0.857142857142857
46394990,prob_2_r_result,correct,58,6,7,0.857142857142857
46394990,prob_3_r_result,correct,58,6,7,0.857142857142857
46394990,prob_4_r_result,correct,58,6,7,0.857142857142857
46394990,ans_5,correct,58,6,7,0.857142857142857
46394990,ans_6a,correct,58,6,7,0.857142857142857
46394990,ans_6b,incorrect,58,6,7,0.857142857142857
46346252,prob_1_r_result,correct,59,6,7,0.857142857142857
46346252,prob_2_r_result,correct,59,6,7,0.857142857142857
46346252,prob_3_r_result,correct,59,6,7,0.857142857142857
46346252,prob_4_r_result,correct,59,6,7,0.857142857142857
46346252,ans_5,correct,59,6,7,0.857142857142857
46346252,ans_6a,correct,59,6,7,0.857142857142857
46346252,ans_6b,incorrect,59,6,7,0.857142857142857
45655391,prob_1_r_result,correct,60,6,7,0.857142857142857
45655391,prob_2_r_result,correct,60,6,7,0.857142857142857
45655391,prob_3_r_result,correct,60,6,7,0.857142857142857
45655391,prob_4_r_result,correct,60,6,7,0.857142857142857
45655391,ans_5,correct,60,6,7,0.857142857142857
45655391,ans_6a,correct,60,6,7,0.857142857142857
45655391,ans_6b,incorrect,60,6,7,0.857142857142857
45401551,prob_1_r_result,correct,61,6,7,0.857142857142857
45401551,prob_2_r_result,correct,61,6,7,0.857142857142857
45401551,prob_3_r_result,correct,61,6,7,0.857142857142857
45401551,prob_4_r_result,correct,61,6,7,0.857142857142857
45401551,ans_5,correct,61,6,7,0.857142857142857
45401551,ans_6a,correct,61,6,7,0.857142857142857
45401551,ans_6b,incorrect,61,6,7,0.857142857142857
45957770,prob_1_r_result,correct,62,6,7,0.857142857142857
45957770,prob_2_r_result,correct,62,6,7,0.857142857142857
45957770,prob_3_r_result,correct,62,6,7,0.857142857142857
45957770,prob_4_r_result,correct,62,6,7,0.857142857142857
45957770,ans_5,correct,62,6,7,0.857142857142857
45957770,ans_6a,correct,62,6,7,0.857142857142857
45957770,ans_6b,incorrect,62,6,7,0.857142857142857
45350477,prob_1_r_result,correct,64,6,7,0.857142857142857
45350477,prob_2_r_result,correct,64,6,7,0.857142857142857
45350477,prob_3_r_result,correct,64,6,7,0.857142857142857
45350477,prob_4_r_result,correct,64,6,7,0.857142857142857
45350477,ans_5,correct,64,6,7,0.857142857142857
45350477,ans_6a,correct,64,6,7,0.857142857142857
45350477,ans_6b,incorrect,64,6,7,0.857142857142857
46355855,prob_1_r_result,correct,65,5,7,0.714285714285714
46355855,prob_2_r_result,correct,65,5,7,0.714285714285714
46355855,prob_3_r_result,incorrect,65,5,7,0.714285714285714
46355855,prob_4_r_result,correct,65,5,7,0.714285714285714
46355855,ans_5,correct,65,5,7,0.714285714285714
46355855,ans_6a,correct,65,5,7,0.714285714285714
46355855,ans_6b,incorrect,65,5,7,0.714285714285714
46014314,prob_1_r_result,correct,67,5,7,0.714285714285714
46014314,prob_2_r_result,correct,67,5,7,0.714285714285714
46014314,prob_3_r_result,correct,67,5,7,0.714285714285714
46014314,prob_4_r_result,correct,67,5,7,0.714285714285714
46014314,ans_5,correct,67,5,7,0.714285714285714
46014314,ans_6a,incorrect,67,5,7,0.714285714285714
46014314,ans_6b,incorrect,67,5,7,0.714285714285714
45951675,prob_1_r_result,correct,68,6,7,0.857142857142857
45951675,prob_2_r_result,correct,68,6,7,0.857142857142857
45951675,prob_3_r_result,correct,68,6,7,0.857142857142857
45951675,prob_4_r_result,correct,68,6,7,0.857142857142857
45951675,ans_5,correct,68,6,7,0.857142857142857
45951675,ans_6a,correct,68,6,7,0.857142857142857
45951675,ans_6b,incorrect,68,6,7,0.857142857142857
46154833,prob_1_r_result,correct,69,6,7,0.857142857142857
46154833,prob_2_r_result,correct,69,6,7,0.857142857142857
46154833,prob_3_r_result,correct,69,6,7,0.857142857142857
46154833,prob_4_r_result,correct,69,6,7,0.857142857142857
46154833,ans_5,correct,69,6,7,0.857142857142857
46154833,ans_6a,correct,69,6,7,0.857142857142857
46154833,ans_6b,incorrect,69,6,7,0.857142857142857
46408827,prob_1_r_result,correct,70,5,7,0.714285714285714
46408827,prob_2_r_result,correct,70,5,7,0.714285714285714
46408827,prob_3_r_result,correct,70,5,7,0.714285714285714
46408827,prob_4_r_result,correct,70,5,7,0.714285714285714
46408827,ans_5,correct,70,5,7,0.714285714285714
46408827,ans_6a,incorrect,70,5,7,0.714285714285714
46408827,ans_6b,incorrect,70,5,7,0.714285714285714
46372040,prob_1_r_result,correct,71,4,7,0.571428571428571
46372040,prob_2_r_result,incorrect,71,4,7,0.571428571428571
46372040,prob_3_r_result,correct,71,4,7,0.571428571428571
46372040,prob_4_r_result,correct,71,4,7,0.571428571428571
46372040,ans_5,incorrect,71,4,7,0.571428571428571
46372040,ans_6a,correct,71,4,7,0.571428571428571
46372040,ans_6b,incorrect,71,4,7,0.571428571428571
46417753,prob_1_r_result,correct,72,5,7,0.714285714285714
46417753,prob_2_r_result,correct,72,5,7,0.714285714285714
46417753,prob_3_r_result,correct,72,5,7,0.714285714285714
46417753,prob_4_r_result,correct,72,5,7,0.714285714285714
46417753,ans_5,correct,72,5,7,0.714285714285714
46417753,ans_6a,incorrect,72,5,7,0.714285714285714
46417753,ans_6b,incorrect,72,5,7,0.714285714285714
45161453,prob_1_r_result,correct,73,6,7,0.857142857142857
45161453,prob_2_r_result,correct,73,6,7,0.857142857142857
45161453,prob_3_r_result,correct,73,6,7,0.857142857142857
45161453,prob_4_r_result,correct,73,6,7,0.857142857142857
45161453,ans_5,correct,73,6,7,0.857142857142857
45161453,ans_6a,correct,73,6,7,0.857142857142857
45161453,ans_6b,incorrect,73,6,7,0.857142857142857
46398155,prob_1_r_result,correct,75,6,7,0.857142857142857
46398155,prob_2_r_result,correct,75,6,7,0.857142857142857
46398155,prob_3_r_result,correct,75,6,7,0.857142857142857
46398155,prob_4_r_result,correct,75,6,7,0.857142857142857
46398155,ans_5,correct,75,6,7,0.857142857142857
46398155,ans_6a,correct,75,6,7,0.857142857142857
46398155,ans_6b,incorrect,75,6,7,0.857142857142857
46557989,prob_1_r_result,correct,76,6,7,0.857142857142857
46557989,prob_2_r_result,correct,76,6,7,0.857142857142857
46557989,prob_3_r_result,correct,76,6,7,0.857142857142857
46557989,prob_4_r_result,correct,76,6,7,0.857142857142857
