keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate
c,0,2.028,,,,,,,,0.728,space,1.021,0,0,0,8,1,1.3,images/target_square.jpg,000,001,2022-04-03_21h56.03.716,choiceRTT,2021.2.3,Win32,60.0240096
c,1,4.111,,,,,,,,2.811,,,0,1,1,3,1,1.3,images/target_cross.jpg,000,001,2022-04-03_21h56.03.716,choiceRTT,2021.2.3,Win32,60.0240096
v,1,2.231,,,,,,,,0.731,v,1.469,0,2,2,2,1,1.5,images/target_square.jpg,000,001,2022-04-03_21h56.03.716,choiceRTT,2021.2.3,Win32,60.0240096
b,1,1.975,,,,,,,,0.675,v,0.89,0,3,3,1,1,1.3,images/target_plus.jpg,000,001,2022-04-03_21h56.03.716,choiceRTT,2021.2.3,Win32,60.0240096
c,1,3.268,,,,,,,,1.768,c,0.557,0,4,4,6,1,1.5,images/target_cross.jpg,000,001,2022-04-03_21h56.03.716,choiceRTT,2021.2.3,Win32,60.0240096
c,1,1.609,,,,,,,,0.509,c,0.51,0,5,5,0,1,1.1,images/target_cross.jpg,000,001,2022-04-03_21h56.03.716,choiceRTT,2021.2.3,Win32,60.0240096
c,0,2.316,,,,,,,,0.816,c,0.449,0,6,6,4,1,1.5,images/target_plus.jpg,000,001,2022-04-03_21h56.03.716,choiceRTT,2021.2.3,Win32,60.0240096
v,1,1.782,,,,,,,,0.682,v,0.64,0,7,7,5,1,1.1,images/target_square.jpg,000,001,2022-04-03_21h56.03.716,choiceRTT,2021.2.3,Win32,60.0240096
b,1,3.027,,,,,,,,1.927,b,0.734,0,8,8,7,1,1.1,images/target_plus.jpg,000,001,2022-04-03_21h56.03.716,choiceRTT,2021.2.3,Win32,60.0240096
