keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate
c,1,2.723,,,,,,,,1.223,c,0.964,0,0,0,6,1,1.5,images/target_cross.jpg,000,001,2022-04-06_23h04.16.217,choiceRTT,2021.2.3,Win32,29.89536622
c,1,1.749,,,,,,,,0.449,c,0.828,0,1,1,3,1,1.3,images/target_cross.jpg,000,001,2022-04-06_23h04.16.217,choiceRTT,2021.2.3,Win32,29.89536622
v,0,1.953,,,,,,,,0.853,c,1.055,0,2,2,7,1,1.1,images/target_plus.jpg,000,001,2022-04-06_23h04.16.217,choiceRTT,2021.2.3,Win32,29.89536622
v,1,2.91,,,,,,,,1.81,c,1.055,0,3,3,5,1,1.1,images/target_square.jpg,000,001,2022-04-06_23h04.16.217,choiceRTT,2021.2.3,Win32,29.89536622
b,0,2.023,,,,,,,,0.523,c,0.901,0,4,4,2,1,1.5,images/target_square.jpg,000,001,2022-04-06_23h04.16.217,choiceRTT,2021.2.3,Win32,29.89536622
b,0,1.802,,,,,,,,0.502,space,1.01,0,5,5,8,1,1.3,images/target_square.jpg,000,001,2022-04-06_23h04.16.217,choiceRTT,2021.2.3,Win32,29.89536622
