keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
v,1,2.587,,,,,,,,1.487,,,,,,,,1.1,images/target_square.jpg,Franco,001,2022-04-01_18h14.31.421,choiceRTT,2021.2.3,Linux x86_64,19.84914649,,,,,,,0,1,1,5,1
c,1,4.511,,,,,,,,3.211,,,,,,,,1.3,images/target_cross.jpg,Franco,001,2022-04-01_18h14.31.421,choiceRTT,2021.2.3,Linux x86_64,19.84914649,,,,,,,0,2,2,3,1
b,1,2.436,,,,,,,,1.136,,,,,,,,1.3,images/target_plus.jpg,Franco,001,2022-04-01_18h14.31.421,choiceRTT,2021.2.3,Linux x86_64,19.84914649,,,,,,,0,3,3,1,1
v,1,2.498,,,,,,,,1.198,,,,,,,,1.3,images/target_square.jpg,Franco,001,2022-04-01_18h14.31.421,choiceRTT,2021.2.3,Linux x86_64,19.84914649,,,,,,,0,4,4,8,1
c,1,4.602,,,,,,,,3.502,,,,,,,,1.1,images/target_cross.jpg,Franco,001,2022-04-01_18h14.31.421,choiceRTT,2021.2.3,Linux x86_64,19.84914649,,,,,,,0,5,5,0,1
v,1,2.668,,,,,,,,1.168,,,,,,,,1.5,images/target_square.jpg,Franco,001,2022-04-01_18h14.31.421,choiceRTT,2021.2.3,Linux x86_64,19.84914649,,,,,,,0,6,6,2,1
b,1,1.938,,,,,,,,0.838,,,,,,,,1.1,images/target_plus.jpg,Franco,001,2022-04-01_18h14.31.421,choiceRTT,2021.2.3,Linux x86_64,19.84914649,,,,,,,0,7,7,7,1
c,1,2.909,,,,,,,,1.409,,,,,,,,1.5,images/target_cross.jpg,Franco,001,2022-04-01_18h14.31.421,choiceRTT,2021.2.3,Linux x86_64,19.84914649,,,,,,,0,8,8,6,1
v,1,2.58,,,,,,,,1.28,,,,,,,,1.3,images/target_square.jpg,Franco,001,2022-04-01_18h14.31.421,choiceRTT,2021.2.3,Linux x86_64,19.84914649,,,,,,,1,0,9,8,1
c,1,4.504,,,,,,,,3.204,,,,,,,,1.3,images/target_cross.jpg,Franco,001,2022-04-01_18h14.31.421,choiceRTT,2021.2.3,Linux x86_64,19.84914649,,,,,,,1,1,10,3,1
b,1,2.534,,,,,,,,1.034,,,,,,,,1.5,images/target_plus.jpg,Franco,001,2022-04-01_18h14.31.421,choiceRTT,2021.2.3,Linux x86_64,19.84914649,,,,,,,1,2,11,4,1
c,1,2.249,,,,,,,,1.149,,,,,,,,1.1,images/target_cross.jpg,Franco,001,2022-04-01_18h14.31.421,choiceRTT,2021.2.3,Linux x86_64,19.84914649,,,,,,,1,3,12,0,1
v,1,4.328,,,,,,,,2.828,,,,,,,,1.5,images/target_square.jpg,Franco,001,2022-04-01_18h14.31.421,choiceRTT,2021.2.3,Linux x86_64,19.84914649,,,,,,,1,4,13,2,1
v,0,2.814,,,,,,,,1.714,,,,,,,,1.1,images/target_plus.jpg,Franco,001,2022-04-01_18h14.31.421,choiceRTT,2021.2.3,Linux x86_64,19.84914649,,,,,,,1,5,14,7,1
v,0,2.497,,,,,,,,0.997,,,,,,,,1.5,images/target_cross.jpg,Franco,001,2022-04-01_18h14.31.421,choiceRTT,2021.2.3,Linux x86_64,19.84914649,,,,,,,1,6,15,6,1
v,0,0.919,,,,,,,,-0.381,,,,,,,,1.3,images/target_plus.jpg,Franco,001,2022-04-01_18h14.31.421,choiceRTT,2021.2.3,Linux x86_64,19.84914649,,,,,,,1,7,16,1,1
v,1,0.134,,,,,,,,-0.966,,,,,,,,1.1,images/target_square.jpg,Franco,001,2022-04-01_18h14.31.421,choiceRTT,2021.2.3,Linux x86_64,19.84914649,,,,,,,1,8,17,5,1
