keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
b,1,6.179,,,,,,,,4.679,b,4.257,0,0,0,4,1,1.5,images/target_plus.jpg,000,001,2022-04-06_22h54.35.995,choiceRTT,2021.2.3,Win32,29.89536622,,,,,,,,,,,,
v,1,2.573,,,,,,,,1.273,space,1.943,0,1,1,8,1,1.3,images/target_square.jpg,000,001,2022-04-06_22h54.35.995,choiceRTT,2021.2.3,Win32,29.89536622,,,,,,,,,,,,
b,0,2.314,,,,,,,,0.814,space,2.498,0,2,2,2,1,1.5,images/target_square.jpg,000,001,2022-04-06_22h54.35.995,choiceRTT,2021.2.3,Win32,29.89536622,,,,,,,,,,,,
v,0,2.368,,,,,,,,1.268,space,2.099,0,3,3,7,1,1.1,images/target_plus.jpg,000,001,2022-04-06_22h54.35.995,choiceRTT,2021.2.3,Win32,29.89536622,,,,,,,,,,,,
v,1,2.511,,,,,,,,1.411,space,3.284,0,4,4,5,1,1.1,images/target_square.jpg,000,001,2022-04-06_22h54.35.995,choiceRTT,2021.2.3,Win32,29.89536622,,,,,,,,,,,,
v,0,1.901,,,,,,,,0.601,space,1.581,0,5,5,1,1,1.3,images/target_plus.jpg,000,001,2022-04-06_22h54.35.995,choiceRTT,2021.2.3,Win32,29.89536622,,,,,,,,,,,,
b,0,2.048,,,,,,,,0.948,space,0.993,0,6,6,0,1,1.1,images/target_cross.jpg,000,001,2022-04-06_22h54.35.995,choiceRTT,2021.2.3,Win32,29.89536622,,,,,,,,,,,,
c,1,3.036,,,,,,,,1.536,space,1.934,0,7,7,6,1,1.5,images/target_cross.jpg,000,001,2022-04-06_22h54.35.995,choiceRTT,2021.2.3,Win32,29.89536622,,,,,,,,,,,,
c,1,2.675,,,,,,,,1.375,space,1.226,0,8,8,3,1,1.3,images/target_cross.jpg,000,001,2022-04-06_22h54.35.995,choiceRTT,2021.2.3,Win32,29.89536622,,,,,,,,,,,,
v,0,1.811,,,,,,,,0.711,,,,,,,,1.1,images/target_cross.jpg,000,001,2022-04-06_22h54.35.995,choiceRTT,2021.2.3,Win32,29.89536622,space,3.49,-0.192708333,-0.186197917,0,0,0,0,0,0,0,1
b,0,2.021,,,,,,,,0.521,,,,,,,,1.5,images/target_square.jpg,000,001,2022-04-06_22h54.35.995,choiceRTT,2021.2.3,Win32,29.89536622,,,,,,,,0,1,1,2,1
c,0,1.76,,,,,,,,0.66,,,,,,,,1.1,images/target_square.jpg,000,001,2022-04-06_22h54.35.995,choiceRTT,2021.2.3,Win32,29.89536622,,,,,,,,0,2,2,5,1
b,1,3.361,,,,,,,,1.861,,,,,,,,1.5,images/target_plus.jpg,000,001,2022-04-06_22h54.35.995,choiceRTT,2021.2.3,Win32,29.89536622,,,,,,,,0,3,3,4,1
c,1,2.686,,,,,,,,1.386,,,,,,,,1.3,images/target_cross.jpg,000,001,2022-04-06_22h54.35.995,choiceRTT,2021.2.3,Win32,29.89536622,,,,,,,,0,4,4,3,1
v,1,2.247,,,,,,,,0.947,,,,,,,,1.3,images/target_square.jpg,000,001,2022-04-06_22h54.35.995,choiceRTT,2021.2.3,Win32,29.89536622,,,,,,,,0,5,5,8,1
b,1,2.171,,,,,,,,1.071,,,,,,,,1.1,images/target_plus.jpg,000,001,2022-04-06_22h54.35.995,choiceRTT,2021.2.3,Win32,29.89536622,,,,,,,,0,6,6,7,1
c,1,2.723,,,,,,,,1.223,,,,,,,,1.5,images/target_cross.jpg,000,001,2022-04-06_22h54.35.995,choiceRTT,2021.2.3,Win32,29.89536622,,,,,,,,0,7,7,6,1
b,1,2.963,,,,,,,,1.663,,,,,,,,1.3,images/target_plus.jpg,000,001,2022-04-06_22h54.35.995,choiceRTT,2021.2.3,Win32,29.89536622,,,,,,,,0,8,8,1,1
b,1,2.012,,,,,,,,0.912,,,,,,,,1.1,images/target_plus.jpg,000,001,2022-04-06_22h54.35.995,choiceRTT,2021.2.3,Win32,29.89536622,,,,,,,,1,0,9,7,1
c,1,2.541,,,,,,,,1.241,,,,,,,,1.3,images/target_cross.jpg,000,001,2022-04-06_22h54.35.995,choiceRTT,2021.2.3,Win32,29.89536622,,,,,,,,1,1,10,3,1
