keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
v,1,2.004,,,,,,,,0.704,,,,,,,,1.3,images/target_square.jpg,carlos,001,2022-05-11_08h14.17.117,choiceRTT,2021.2.3,Win32,58.76476465,,,,,,,,0,7,7,8,1
b,1,2.2225,,,,,,,,0.9225,,,,,,,,1.3,images/target_plus.jpg,carlos,001,2022-05-11_08h14.17.117,choiceRTT,2021.2.3,Win32,58.76476465,,,,,,,,0,8,8,1,1
v,1,1.9883,,,,,,,,0.8883,,,,,,,,1.1,images/target_square.jpg,carlos,001,2022-05-11_08h14.17.117,choiceRTT,2021.2.3,Win32,58.76476465,,,,,,,,1,0,9,5,1
b,1,2.4391,,,,,,,,0.9391,,,,,,,,1.5,images/target_plus.jpg,carlos,001,2022-05-11_08h14.17.117,choiceRTT,2021.2.3,Win32,58.76476465,,,,,,,,1,1,10,4,1
v,1,2.2224,,,,,,,,0.7224,,,,,,,,1.5,images/target_square.jpg,carlos,001,2022-05-11_08h14.17.117,choiceRTT,2021.2.3,Win32,58.76476465,,,,,,,,1,2,11,2,1
c,1,1.9247,,,,,,,,0.6247,,,,,,,,1.3,images/target_cross.jpg,carlos,001,2022-05-11_08h14.17.117,choiceRTT,2021.2.3,Win32,58.76476465,,,,,,,,1,3,12,3,1
c,1,2.2051,,,,,,,,0.7051,,,,,,,,1.5,images/target_cross.jpg,carlos,001,2022-05-11_08h14.17.117,choiceRTT,2021.2.3,Win32,58.76476465,,,,,,,,1,4,13,6,1
c,1,1.9111,,,,,,,,0.8111,,,,,,,,1.1,images/target_cross.jpg,carlos,001,2022-05-11_08h14.17.117,choiceRTT,2021.2.3,Win32,58.76476465,,,,,,,,1,5,14,0,1
b,1,2.2242,,,,,,,,1.1242,,,,,,,,1.1,images/target_plus.jpg,carlos,001,2022-05-11_08h14.17.117,choiceRTT,2021.2.3,Win32,58.76476465,,,,,,,,1,6,15,7,1
v,1,2.7054,,,,,,,,1.4054,,,,,,,,1.3,images/target_square.jpg,carlos,001,2022-05-11_08h14.17.117,choiceRTT,2021.2.3,Win32,58.76476465,,,,,,,,1,7,16,8,1
b,1,2.8742,,,,,,,,1.5742,,,,,,,,1.3,images/target_plus.jpg,carlos,001,2022-05-11_08h14.17.117,choiceRTT,2021.2.3,Win32,58.76476465,,,,,,,,1,8,17,1,1
