keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
v,0,2.5568,,,,,,,,1.4568,space,5.3247,0,0,0,0,1,1.1,images/target_cross.jpg,000,001,2022-04-04_09h15.31.770,choiceRTT,2021.2.3,Win32,60.04202942,,,,,,,,,,,,
b,0,3.1049,,,,,,,,1.6049,space,3.0114,0,1,1,2,1,1.5,images/target_square.jpg,000,001,2022-04-04_09h15.31.770,choiceRTT,2021.2.3,Win32,60.04202942,,,,,,,,,,,,
c,1,2.8761,,,,,,,,1.5761,space,1.8542,0,2,2,3,1,1.3,images/target_cross.jpg,000,001,2022-04-04_09h15.31.770,choiceRTT,2021.2.3,Win32,60.04202942,,,,,,,,,,,,
b,1,2.6852,,,,,,,,1.3852,space,0.8414,0,3,3,1,1,1.3,images/target_plus.jpg,000,001,2022-04-04_09h15.31.770,choiceRTT,2021.2.3,Win32,60.04202942,,,,,,,,,,,,
b,1,2.1752,,,,,,,,0.6752,space,1.4374,0,4,4,4,1,1.5,images/target_plus.jpg,000,001,2022-04-04_09h15.31.770,choiceRTT,2021.2.3,Win32,60.04202942,,,,,,,,,,,,
v,1,1.6153,,,,,,,,0.5153,space,0.854,0,5,5,5,1,1.1,images/target_square.jpg,000,001,2022-04-04_09h15.31.770,choiceRTT,2021.2.3,Win32,60.04202942,,,,,,,,,,,,
b,1,1.5782,,,,,,,,0.4782,space,1.8357,0,6,6,7,1,1.1,images/target_plus.jpg,000,001,2022-04-04_09h15.31.770,choiceRTT,2021.2.3,Win32,60.04202942,,,,,,,,,,,,
v,1,1.9903,,,,,,,,0.6903,space,3.1463,0,7,7,8,1,1.3,images/target_square.jpg,000,001,2022-04-04_09h15.31.770,choiceRTT,2021.2.3,Win32,60.04202942,,,,,,,,,,,,
v,0,2.1414,,,,,,,,0.6414,space,0.766,0,8,8,6,1,1.5,images/target_cross.jpg,000,001,2022-04-04_09h15.31.770,choiceRTT,2021.2.3,Win32,60.04202942,,,,,,,,,,,,
b,1,1.7825,,,,,,,,0.6825,,,,,,,,1.1,images/target_plus.jpg,000,001,2022-04-04_09h15.31.770,choiceRTT,2021.2.3,Win32,60.04202942,space,2.3397,0.247395833,0.194010417,0,0,0,0,0,0,7,1
v,0,1.8908,,,,,,,,0.7908,,,,,,,,1.1,images/target_cross.jpg,000,001,2022-04-04_09h15.31.770,choiceRTT,2021.2.3,Win32,60.04202942,,,,,,,,0,1,1,0,1
b,1,2.2048,,,,,,,,0.9048,,,,,,,,1.3,images/target_plus.jpg,000,001,2022-04-04_09h15.31.770,choiceRTT,2021.2.3,Win32,60.04202942,,,,,,,,0,2,2,1,1
