keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
b,1,5.7293,,,,,,,,4.6293,space,17.9772,0,0,0,7,1,1.1,images/target_plus.jpg,000,001,2022-04-04_14h40.36.087,choiceRTT,2021.2.3,Win32,59.43183169,,,,,,,,,,,,
v,1,4.326,,,,,,,,2.826,space,5.4194,0,1,1,2,1,1.5,images/target_square.jpg,000,001,2022-04-04_14h40.36.087,choiceRTT,2021.2.3,Win32,59.43183169,,,,,,,,,,,,
c,1,3.3578,,,,,,,,2.0578,space,21.3193,0,2,2,3,1,1.3,images/target_cross.jpg,000,001,2022-04-04_14h40.36.087,choiceRTT,2021.2.3,Win32,59.43183169,,,,,,,,,,,,
v,0,2.0622,,,,,,,,0.9622,space,2.5903,0,3,3,0,1,1.1,images/target_cross.jpg,000,001,2022-04-04_14h40.36.087,choiceRTT,2021.2.3,Win32,59.43183169,,,,,,,,,,,,
b,1,4.1557,,,,,,,,2.6557,space,3.1769,0,4,4,4,1,1.5,images/target_plus.jpg,000,001,2022-04-04_14h40.36.087,choiceRTT,2021.2.3,Win32,59.43183169,,,,,,,,,,,,
b,1,3.3569,,,,,,,,2.0569,space,1.8904,0,5,5,1,1,1.3,images/target_plus.jpg,000,001,2022-04-04_14h40.36.087,choiceRTT,2021.2.3,Win32,59.43183169,,,,,,,,,,,,
c,1,3.009,,,,,,,,1.509,space,2.5919,0,6,6,6,1,1.5,images/target_cross.jpg,000,001,2022-04-04_14h40.36.087,choiceRTT,2021.2.3,Win32,59.43183169,,,,,,,,,,,,
v,1,2.1433,,,,,,,,0.8433,space,2.5595,0,7,7,8,1,1.3,images/target_square.jpg,000,001,2022-04-04_14h40.36.087,choiceRTT,2021.2.3,Win32,59.43183169,,,,,,,,,,,,
v,1,1.8939,,,,,,,,0.7939,space,1.4954,0,8,8,5,1,1.1,images/target_square.jpg,000,001,2022-04-04_14h40.36.087,choiceRTT,2021.2.3,Win32,59.43183169,,,,,,,,,,,,
c,1,2.6984,,,,,,,,1.5984,,,,,,,,1.1,images/target_cross.jpg,000,001,2022-04-04_14h40.36.087,choiceRTT,2021.2.3,Win32,59.43183169,space,5.129,0.236979167,-0.346354167,0,0,0,0,0,0,0,1
v,1,2.13,,,,,,,,1.03,,,,,,,,1.1,images/target_square.jpg,000,001,2022-04-04_14h40.36.087,choiceRTT,2021.2.3,Win32,59.43183169,,,,,,,,0,1,1,5,1
v,1,2.0214,,,,,,,,0.7214,,,,,,,,1.3,images/target_square.jpg,000,001,2022-04-04_14h40.36.087,choiceRTT,2021.2.3,Win32,59.43183169,,,,,,,,0,2,2,8,1
b,1,2.4555,,,,,,,,1.3555,,,,,,,,1.1,images/target_plus.jpg,000,001,2022-04-04_14h40.36.087,choiceRTT,2021.2.3,Win32,59.43183169,,,,,,,,0,3,3,7,1
v,1,2.3101,,,,,,,,0.8101,,,,,,,,1.5,images/target_square.jpg,000,001,2022-04-04_14h40.36.087,choiceRTT,2021.2.3,Win32,59.43183169,,,,,,,,0,4,4,2,1
c,1,2.2784,,,,,,,,0.7784,,,,,,,,1.5,images/target_cross.jpg,000,001,2022-04-04_14h40.36.087,choiceRTT,2021.2.3,Win32,59.43183169,,,,,,,,0,5,5,6,1
c,1,2.4166,,,,,,,,1.1166,,,,,,,,1.3,images/target_cross.jpg,000,001,2022-04-04_14h40.36.087,choiceRTT,2021.2.3,Win32,59.43183169,,,,,,,,0,6,6,3,1
b,1,2.8053,,,,,,,,1.5053,,,,,,,,1.3,images/target_plus.jpg,000,001,2022-04-04_14h40.36.087,choiceRTT,2021.2.3,Win32,59.43183169,,,,,,,,0,7,7,1,1
b,1,2.3064,,,,,,,,0.8064,,,,,,,,1.5,images/target_plus.jpg,000,001,2022-04-04_14h40.36.087,choiceRTT,2021.2.3,Win32,59.43183169,,,,,,,,0,8,8,4,1
b,1,2.06,,,,,,,,0.76,,,,,,,,1.3,images/target_plus.jpg,000,001,2022-04-04_14h40.36.087,choiceRTT,2021.2.3,Win32,59.43183169,,,,,,,,1,0,9,1,1
v,1,2.1374,,,,,,,,0.8374,,,,,,,,1.3,images/target_square.jpg,000,001,2022-04-04_14h40.36.087,choiceRTT,2021.2.3,Win32,59.43183169,,,,,,,,1,1,10,8,1
b,1,2.4151,,,,,,,,0.9151,,,,,,,,1.5,images/target_plus.jpg,000,001,2022-04-04_14h40.36.087,choiceRTT,2021.2.3,Win32,59.43183169,,,,,,,,1,2,11,4,1
c,1,2.0713,,,,,,,,0.7713,,,,,,,,1.3,images/target_cross.jpg,000,001,2022-04-04_14h40.36.087,choiceRTT,2021.2.3,Win32,59.43183169,,,,,,,,1,3,12,3,1
b,1,2.3802,,,,,,,,1.2802,,,,,,,,1.1,images/target_plus.jpg,000,001,2022-04-04_14h40.36.087,choiceRTT,2021.2.3,Win32,59.43183169,,,,,,,,1,4,13,7,1
v,1,2.4046,,,,,,,,0.9046,,,,,,,,1.5,images/target_square.jpg,000,001,2022-04-04_14h40.36.087,choiceRTT,2021.2.3,Win32,59.43183169,,,,,,,,1,5,14,2,1
v,1,1.9432,,,,,,,,0.8432,,,,,,,,1.1,images/target_square.jpg,000,001,2022-04-04_14h40.36.087,choiceRTT,2021.2.3,Win32,59.43183169,,,,,,,,1,6,15,5,1
c,1,2.4688,,,,,,,,0.9688,,,,,,,,1.5,images/target_cross.jpg,000,001,2022-04-04_14h40.36.087,choiceRTT,2021.2.3,Win32,59.43183169,,,,,,,,1,7,16,6,1
c,1,1.9461,,,,,,,,0.8461,,,,,,,,1.1,images/target_cross.jpg,000,001,2022-04-04_14h40.36.087,choiceRTT,2021.2.3,Win32,59.43183169,,,,,,,,1,8,17,0,1
