keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate
b,0,3.9361,,,,,,,,2.6361,space,4.4492,0,0,0,8,1,1.3,images/target_square.jpg,aa,001,2022-05-07_01h47.53.167,choiceRTT,2021.2.3,Win32,58.96226415
v,1,3.4958,,,,,,,,2.3958,space,1.5504,0,1,1,5,1,1.1,images/target_square.jpg,aa,001,2022-05-07_01h47.53.167,choiceRTT,2021.2.3,Win32,58.96226415
c,0,2.3515,,,,,,,,1.2515,space,3.0443,0,2,2,7,1,1.1,images/target_plus.jpg,aa,001,2022-05-07_01h47.53.167,choiceRTT,2021.2.3,Win32,58.96226415
c,1,2.6498,,,,,,,,1.5498,space,1.3041,0,3,3,0,1,1.1,images/target_cross.jpg,aa,001,2022-05-07_01h47.53.167,choiceRTT,2021.2.3,Win32,58.96226415
b,1,2.2428,,,,,,,,0.9428,space,1.2082,0,4,4,1,1,1.3,images/target_plus.jpg,aa,001,2022-05-07_01h47.53.167,choiceRTT,2021.2.3,Win32,58.96226415
b,1,3.0249,,,,,,,,1.5249,space,0.9457,0,5,5,4,1,1.5,images/target_plus.jpg,aa,001,2022-05-07_01h47.53.167,choiceRTT,2021.2.3,Win32,58.96226415
c,1,2.4884,,,,,,,,0.9884,space,1.296,0,6,6,6,1,1.5,images/target_cross.jpg,aa,001,2022-05-07_01h47.53.167,choiceRTT,2021.2.3,Win32,58.96226415
