keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate
,0,-0.208333313,-0.259259282,1,0,0,2.2533,cross_button,1,0.7533,,0,0,0,6,1,1.5,images/target_cross.jpg,1,001,2022-03-19_13h25.01.403,choiceRTT,2021.2.3,Win32,19.89495464
,0,-0.006481399,-0.242592615,1,0,0,2.2354,square_button,1,1.1354,,0,1,1,5,1,1.1,images/target_square.jpg,1,001,2022-03-19_13h25.01.403,choiceRTT,2021.2.3,Win32,19.89495464
,0,0.111111141,-0.254629709,1,0,0,2.561,plus_button,1,1.061,,0,2,2,4,1,1.5,images/target_plus.jpg,1,001,2022-03-19_13h25.01.403,choiceRTT,2021.2.3,Win32,19.89495464
,0,-0.365740725,-0.215740819,1,0,0,2.4001,cross_button,0,1.1001,,0,3,3,8,1,1.3,images/target_square.jpg,1,001,2022-03-19_13h25.01.403,choiceRTT,2021.2.3,Win32,19.89495464
,0,-0.257851216,-0.279614348,1,0,0,2.2293,cross_button,1,0.9293,,0,4,4,3,1,1.3,images/target_cross.jpg,1,001,2022-03-19_13h25.01.403,choiceRTT,2021.2.3,Win32,19.89495464
,0,0.037465597,-0.287327914,1,0,0,2.4236,square_button,1,0.9236,,0,5,5,2,1,1.5,images/target_square.jpg,1,001,2022-03-19_13h25.01.403,choiceRTT,2021.2.3,Win32,19.89495464
,0,-0.137741019,-0.284022129,1,0,0,1.756,plus_button,1,0.656,,0,6,6,7,1,1.1,images/target_plus.jpg,1,001,2022-03-19_13h25.01.403,choiceRTT,2021.2.3,Win32,19.89495464
,0,-0.249035789,-0.340220478,1,0,0,2.1094,cross_button,1,1.0094,,0,7,7,0,1,1.1,images/target_cross.jpg,1,001,2022-03-19_13h25.01.403,choiceRTT,2021.2.3,Win32,19.89495464
,0,0.269972491,-0.241046921,1,0,0,2.5591,plus_button,1,1.2591,,0,8,8,1,1,1.3,images/target_plus.jpg,1,001,2022-03-19_13h25.01.403,choiceRTT,2021.2.3,Win32,19.89495464
