2, 10.5, 17.6, 2, 0.779, 1
1, 10.5, 90.3, 2, 1.056, 1
2, 10.5, 41.8, 2, 0.733, 1
2, 13.8, 78.2, 1, 1.297, 1
1, 8.5, 66.1, 2, 0.988, 1
1, 8.1, 47.9, 2, 1.175, 1
1, 10.5, 102.4, 1, 1.139, 1
2, 10.0, 47.9, 2, 0.965, 1
2, 12.8, 47.9, 2, 1.156, 1
1, 8.5, 78.2, 1, 1.290, 1
2, 13.8, 53.9, 2, 1.189, 1
1, 10.0, 60.0, 1, 0.718, 1
1, 9.4, 78.2, 2, 1.329, 1
1, 12.0, 90.3, 2, 1.009, 1
1, 11.2, 72.1, 2, 0.841, 1
2, 12.0, 41.8, 2, 1.243, 1
2, 12.8, 47.9, 1, 0.837, 1
2, 9.4, 29.7, 1, 0.683, 1
1, 9.4, 90.3, 2, 1.287, 1
2, 16.3, 53.9, 1, 0.750, 1
1, 8.5, 41.8, 2, 1.219, 1
2, 9.0, 35.8, 1, 1.511, 1
2, 10.5, 29.7, 2, 0.752, 1
1, 7.5, 60.0, 2, 1.189, 1
1, 7.8, 66.1, 1, 0.878, 1
2, 13.8, 53.9, 1, 0.830, 1
2, 10.0, 35.8, 2, 1.087, 1
1, 10.5, 102.4, 1, 1.051, 1
1, 7.8, 53.9, 2, 1.002, 1
1, 10.0, 60.0, 1, 0.763, 1
1, 8.1, 47.9, 1, 0.837, 1
1, 12.8, 84.2, 1, 0.592, 1
1, 12.0, 78.2, 1, 0.743, 1
2, 12.8, 35.8, 1, 0.785, 1
1, 8.5, 53.9, 1, 0.661, 1
2, 10.5, 53.9, 1, 0.646, 1
2, 11.2, 47.9, 1, 0.762, 1
2, 18.0, 60.0, 1, 0.817, 1
1, 8.5, 78.2, 2, 1.082, 1
1, 9.4, 53.9, 1, 0.798, 1
2, 16.3, 66.1, 1, 0.934, 1
2, 15.0, 72.1, 1, 0.653, 1
2, 10.5, 17.6, 2, 1.765, 1
1, 11.2, 96.4, 2, 1.036, 1
1, 10.5, 90.3, 2, 1.105, 1
2, 11.2, 35.8, 2, 1.003, 1
2, 13.8, 41.8, 2, 1.165, 1
2, 9.4, 41.8, 1, 1.248, 1
1, 10.5, 66.1, 1, 0.759, 1
2, 12.8, 60.0, 1, 1.105, 1
2, 11.2, 60.0, 1, 0.628, 1
1, 11.2, 84.2, 1, 1.358, 1
1, 9.0, 60.0, 1, 1.267, 1
2, 12.0, 53.9, 1, 1.076, 1
2, 15.0, 47.9, 2, 0.953, 1
2, 11.2, 23.6, 1, 1.118, 1
2, 12.8, 72.1, 2, 0.835, 1
1, 9.0, 84.2, 2, 0.985, 1
2, 13.8, 66.1, 1, 0.911, 1
2, 13.8, 78.2, 2, 1.421, 1
1, 10.0, 96.4, 1, 1.182, 1
1, 9.0, 47.9, 2, 1.200, 1
2, 12.0, 66.1, 2, 1.224, 1
2, 10.5, 41.8, 1, 0.723, 1
1, 8.1, 72.1, 1, 0.848, 1
1, 10.0, 72.1, 2, 1.066, 1
1, 9.4, 66.1, 2, 0.980, 1
1, 8.5, 66.1, 2, 1.244, 1
1, 9.0, 72.1, 2, 0.707, 1
2, 10.0, 23.6, 2, 1.601, 1
2, 15.0, 60.0, 1, 0.734, 1
2, 12.0, 29.7, 2, 0.866, 1
1, 10.0, 84.2, 1, 1.165, 1
1, 8.1, 60.0, 1, 1.229, 1
2, 10.0, 47.9, 2, 0.796, 1
1, 10.5, 78.2, 1, 0.980, 1
1, 9.0, 72.1, 1, 0.832, 1
2, 12.8, 60.0, 1, 1.091, 1
2, 11.2, 23.6, 2, 1.070, 1
1, 9.0, 47.9, 1, 0.854, 1
1, 7.5, 60.0, 1, 0.885, 1
2, 12.8, 72.1, 1, 0.658, 1
1, 12.0, 90.3, 2, 0.977, 1
1, 12.8, 84.2, 2, 1.030, 1
2, 12.8, 47.9, 2, 1.089, 1
2, 15.0, 47.9, 2, 1.161, 1
1, 8.5, 66.1, 2, 2.131, 1
2, 11.2, 47.9, 1, 0.837, 1
2, 12.0, 53.9, 1, 0.775, 1
1, 8.5, 41.8, 2, 0.909, 1
1, 10.5, 90.3, 1, 2.064, 1
2, 10.0, 47.9, 2, 0.788, 1
1, 11.2, 72.1, 1, 1.265, 1
1, 8.5, 53.9, 2, 1.144, 1
2, 15.0, 60.0, 2, 0.985, 1
2, 11.2, 35.8, 2, 0.742, 1
1, 12.0, 78.2, 2, 1.022, 1
1, 10.5, 102.4, 2, 0.853, 1
1, 10.0, 96.4, 2, 1.947, 1
2, 13.8, 66.1, 2, 0.734, 1
1, 9.4, 78.2, 2, 1.042, 1
2, 16.3, 53.9, 2, 0.899, 1
2, 12.8, 35.8, 2, 1.193, 1
2, 12.0, 66.1, 2, 1.264, 1
2, 10.5, 53.9, 2, 1.255, 1
1, 9.4, 90.3, 1, 1.491, 1
1, 10.5, 66.1, 2, 1.040, 1
1, 8.1, 47.9, 2, 0.922, 1
1, 11.2, 84.2, 1, 1.726, 1
2, 9.4, 29.7, 2, 1.346, 1
2, 13.8, 53.9, 1, 0.914, 1
2, 13.8, 41.8, 2, 0.911, 1
1, 10.5, 78.2, 1, 1.323, 1
1, 10.0, 84.2, 1, 1.328, 1
2, 12.0, 41.8, 2, 0.831, 1
2, 10.0, 35.8, 1, 1.207, 1
2, 9.0, 35.8, 2, 0.907, 1
2, 12.0, 29.7, 2, 0.939, 1
1, 9.4, 66.1, 1, 0.927, 1
1, 8.1, 72.1, 2, 1.072, 1
2, 10.5, 41.8, 2, 1.074, 1
1, 10.0, 60.0, 1, 1.100, 1
1, 8.5, 78.2, 1, 1.225, 1
1, 8.1, 60.0, 1, 1.210, 1
1, 11.2, 96.4, 1, 1.042, 1
2, 13.8, 78.2, 1, 0.614, 1
1, 9.4, 53.9, 1, 1.146, 1
1, 7.8, 53.9, 2, 1.278, 1
2, 10.0, 23.6, 2, 1.056, 1
2, 9.4, 41.8, 2, 1.162, 1
1, 9.0, 60.0, 1, 0.907, 1
2, 11.2, 60.0, 2, 0.883, 1
2, 10.5, 17.6, 2, 1.110, 1
2, 10.5, 29.7, 2, 1.256, 1
2, 16.3, 66.1, 1, 0.574, 1
2, 18.0, 60.0, 2, 1.388, 1
1, 7.8, 66.1, 1, 1.163, 1
1, 10.0, 72.1, 1, 1.143, 1
1, 9.0, 84.2, 1, 1.000, 1
2, 15.0, 72.1, 1, 0.520, 1
1, 10.0, 84.2, 2, 1.196, 1
2, 12.0, 53.9, 1, 1.104, 1
1, 11.2, 84.2, 2, 1.018, 1
1, 11.2, 96.4, 1, 1.125, 1
1, 10.0, 96.4, 1, 1.535, 1
1, 9.4, 53.9, 1, 1.066, 1
2, 15.0, 47.9, 2, 1.221, 1
1, 7.5, 60.0, 1, 1.110, 1
1, 8.1, 47.9, 2, 1.224, 1
1, 9.4, 78.2, 2, 1.077, 1
2, 15.0, 72.1, 2, 0.890, 1
2, 10.0, 35.8, 2, 1.435, 1
2, 12.0, 29.7, 2, 1.415, 1
2, 10.5, 41.8, 1, 1.205, 1
1, 9.4, 90.3, 1, 0.855, 1
2, 12.8, 60.0, 2, 0.886, 1
1, 8.5, 41.8, 1, 1.198, 1
2, 10.5, 17.6, 2, 1.020, 1
2, 13.8, 53.9, 2, 1.070, 1
1, 8.5, 78.2, 1, 1.105, 1
2, 18.0, 60.0, 2, 0.896, 1
1, 12.0, 90.3, 1, 1.037, 1
2, 11.2, 60.0, 2, 0.973, 1
2, 9.4, 29.7, 2, 1.227, 1
1, 10.5, 66.1, 2, 1.109, 1
1, 10.5, 90.3, 2, 0.820, 1
1, 10.0, 60.0, 2, 1.033, 1
1, 8.5, 66.1, 1, 1.468, 1
1, 10.5, 78.2, 1, 1.263, 1
2, 15.0, 60.0, 2, 1.187, 1
2, 11.2, 47.9, 1, 1.348, 1
2, 12.8, 35.8, 2, 0.798, 1
2, 16.3, 66.1, 1, 1.190, 1
2, 12.0, 66.1, 1, 1.153, 1
2, 12.8, 72.1, 1, 1.286, 1
1, 10.5, 102.4, 2, 1.348, 1
1, 9.0, 84.2, 1, 1.012, 1
1, 7.8, 53.9, 2, 1.167, 1
2, 11.2, 23.6, 2, 0.951, 1
2, 11.2, 35.8, 2, 1.167, 1
2, 9.0, 35.8, 2, 1.710, 1
1, 9.0, 47.9, 2, 1.227, 1
2, 16.3, 53.9, 2, 0.789, 1
1, 10.0, 72.1, 1, 1.103, 1
2, 12.0, 41.8, 2, 1.084, 1
1, 8.1, 72.1, 2, 1.230, 1
2, 10.5, 29.7, 2, 1.034, 1
1, 11.2, 72.1, 1, 1.317, 1
2, 10.5, 53.9, 2, 1.533, 1
2, 12.8, 47.9, 2, 1.999, 1
2, 10.0, 23.6, 2, 1.232, 1
1, 12.0, 78.2, 1, 1.121, 1
2, 13.8, 78.2, 2, 1.308, 1
2, 13.8, 41.8, 2, 1.154, 1
1, 12.8, 84.2, 1, 0.993, 1
1, 8.1, 60.0, 2, 1.774, 1
1, 8.5, 53.9, 2, 0.952, 1
1, 9.0, 60.0, 2, 1.222, 1
2, 13.8, 66.1, 1, 1.174, 1
1, 7.8, 66.1, 2, 1.193, 1
2, 9.4, 41.8, 1, 0.900, 1
1, 9.0, 72.1, 2, 0.989, 1
1, 9.4, 66.1, 2, 1.645, 1
2, 10.0, 47.9, 2, 1.119, 1
1, 12.8, 84.2, 1, 1.225, 1
1, 8.5, 41.8, 2, 1.057, 1
1, 7.8, 66.1, 1, 1.170, 1
1, 9.4, 90.3, 1, 0.994, 1
2, 12.8, 35.8, 2, 1.045, 1
1, 8.1, 72.1, 1, 1.039, 1
2, 12.0, 53.9, 2, 1.021, 1
2, 10.5, 29.7, 2, 1.340, 1
2, 12.0, 41.8, 2, 1.592, 1
1, 7.5, 60.0, 1, 1.121, 1
2, 11.2, 35.8, 2, 0.938, 1
2, 16.3, 66.1, 1, 0.918, 1
1, 8.5, 66.1, 2, 1.179, 1
2, 12.0, 66.1, 1, 1.545, 1
1, 12.0, 90.3, 2, 0.810, 1
1, 11.2, 72.1, 2, 1.643, 1
1, 12.0, 78.2, 2, 0.804, 1
2, 10.0, 35.8, 2, 1.166, 1
2, 10.0, 47.9, 2, 1.152, 1
2, 11.2, 60.0, 2, 1.149, 1
1, 10.5, 78.2, 2, 1.393, 1
1, 9.0, 47.9, 2, 0.836, 1
1, 7.8, 53.9, 2, 1.797, 1
2, 13.8, 66.1, 1, 0.691, 1
2, 13.8, 78.2, 2, 1.415, 1
1, 9.4, 53.9, 2, 1.394, 1
2, 11.2, 47.9, 2, 1.358, 1
1, 10.0, 72.1, 2, 1.061, 1
2, 12.8, 72.1, 1, 0.822, 1
1, 10.5, 66.1, 2, 0.785, 1
2, 10.5, 17.6, 2, 2.236, 1
1, 9.0, 84.2, 1, 1.318, 1
2, 13.8, 53.9, 2, 0.812, 1
2, 11.2, 23.6, 2, 1.136, 1
2, 12.8, 60.0, 2, 1.253, 1
2, 15.0, 72.1, 2, 1.129, 1
1, 9.0, 60.0, 2, 1.190, 1
1, 9.4, 66.1, 1, 0.981, 1
1, 8.1, 47.9, 1, 1.459, 1
2, 12.0, 29.7, 2, 1.018, 1
1, 8.1, 60.0, 1, 1.139, 1
2, 12.8, 47.9, 1, 0.795, 1
1, 10.0, 84.2, 2, 0.969, 1
1, 8.5, 53.9, 2, 1.452, 1
1, 9.0, 72.1, 1, 1.303, 1
2, 13.8, 41.8, 1, 1.050, 1
1, 8.5, 78.2, 1, 1.199, 1
2, 10.5, 53.9, 1, 1.085, 1
2, 9.4, 29.7, 1, 2.372, 1
1, 10.0, 96.4, 1, 0.917, 1
1, 10.0, 60.0, 2, 1.206, 1
1, 10.5, 102.4, 2, 1.206, 1
2, 10.0, 23.6, 2, 1.133, 1
1, 9.4, 78.2, 1, 1.241, 1
2, 16.3, 53.9, 2, 1.074, 1
1, 11.2, 84.2, 1, 1.169, 1
2, 18.0, 60.0, 1, 0.663, 1
2, 9.0, 35.8, 1, 1.035, 1
2, 15.0, 60.0, 1, 2.335, 1
2, 9.4, 41.8, 2, 1.135, 1
1, 10.5, 90.3, 1, 1.381, 1
1, 11.2, 96.4, 1, 1.101, 1
2, 10.5, 41.8, 2, 1.351, 1
2, 15.0, 47.9, 2, 1.262, 1
1, 9.0, 72.1, 2, 1.226, 1
2, 12.0, 66.1, 2, 0.942, 1
2, 13.8, 41.8, 2, 1.103, 1
1, 9.4, 90.3, 1, 1.042, 1
1, 9.0, 84.2, 1, 1.174, 1
2, 16.3, 53.9, 1, 0.987, 1
1, 8.5, 41.8, 1, 0.853, 1
2, 9.4, 41.8, 2, 1.069, 1
2, 10.5, 41.8, 2, 1.275, 1
2, 12.0, 29.7, 2, 1.154, 1
2, 12.0, 53.9, 2, 1.211, 1
2, 12.0, 41.8, 2, 1.111, 1
2, 10.5, 29.7, 2, 1.246, 1
1, 11.2, 96.4, 1, 1.257, 1
2, 12.8, 72.1, 2, 1.025, 1
2, 15.0, 47.9, 2, 1.339, 1
1, 9.0, 47.9, 2, 0.903, 1
2, 10.0, 35.8, 1, 0.889, 1
2, 15.0, 72.1, 2, 2.119, 1
2, 18.0, 60.0, 2, 1.005, 1
2, 10.0, 47.9, 2, 1.166, 1
1, 10.0, 96.4, 1, 1.320, 1
2, 12.8, 35.8, 2, 1.260, 1
1, 8.5, 78.2, 1, 1.137, 1
2, 12.8, 47.9, 2, 1.177, 1
1, 8.5, 53.9, 2, 1.200, 1
1, 11.2, 84.2, 1, 0.832, 1
2, 11.2, 60.0, 2, 1.062, 1
1, 9.4, 66.1, 1, 1.126, 1
1, 9.4, 53.9, 2, 0.949, 1
1, 8.1, 47.9, 2, 1.324, 1
1, 8.1, 60.0, 2, 1.185, 1
1, 7.8, 66.1, 1, 0.838, 1
1, 10.0, 72.1, 1, 1.077, 1
1, 7.5, 60.0, 1, 1.029, 1
2, 11.2, 35.8, 2, 1.071, 1
2, 10.5, 17.6, 2, 0.942, 1
1, 12.8, 84.2, 1, 0.833, 1
1, 10.5, 102.4, 1, 1.065, 1
2, 11.2, 47.9, 2, 1.060, 1
1, 9.4, 78.2, 2, 1.230, 1
2, 9.0, 35.8, 1, 0.863, 1
2, 11.2, 23.6, 2, 0.905, 1
2, 13.8, 66.1, 1, 0.701, 1
1, 8.5, 66.1, 1, 1.055, 1
2, 10.0, 23.6, 2, 1.050, 1
1, 10.0, 60.0, 1, 0.868, 1
2, 12.8, 60.0, 1, 1.128, 1
2, 9.4, 29.7, 2, 0.877, 1
1, 8.1, 72.1, 1, 0.886, 1
1, 12.0, 78.2, 1, 1.072, 1
1, 7.8, 53.9, 1, 0.999, 1
1, 10.5, 66.1, 1, 1.041, 1
2, 15.0, 60.0, 2, 1.348, 1
2, 10.5, 53.9, 2, 0.939, 1
2, 16.3, 66.1, 1, 1.193, 1
1, 10.5, 78.2, 1, 1.122, 1
2, 13.8, 78.2, 1, 1.504, 1
1, 12.0, 90.3, 2, 0.927, 1
1, 10.5, 90.3, 1, 0.900, 1
1, 9.0, 60.0, 2, 1.082, 1
1, 11.2, 72.1, 2, 1.183, 1
1, 10.0, 84.2, 1, 1.224, 1
2, 13.8, 53.9, 1, 0.792, 1
2, 10.0, 47.9, 2, 1.121, 1
1, 12.8, 84.2, 1, 1.130, 1
2, 10.0, 23.6, 2, 0.818, 1
1, 11.2, 84.2, 1, 1.086, 1
1, 8.5, 41.8, 2, 0.687, 1
2, 10.5, 53.9, 2, 0.969, 1
2, 11.2, 60.0, 2, 0.765, 1
2, 12.0, 29.7, 2, 1.003, 1
2, 11.2, 23.6, 2, 0.935, 1
1, 9.4, 90.3, 1, 0.939, 1
1, 9.0, 47.9, 1, 0.771, 1
2, 15.0, 72.1, 1, 1.110, 1
2, 12.0, 41.8, 2, 0.912, 1
1, 7.8, 53.9, 2, 0.971, 1
1, 10.5, 78.2, 2, 0.820, 1
2, 12.8, 35.8, 2, 1.023, 1
1, 11.2, 72.1, 2, 1.056, 1
1, 10.5, 90.3, 1, 1.144, 1
1, 10.0, 84.2, 1, 1.232, 1
2, 11.2, 47.9, 2, 1.232, 1
2, 12.8, 60.0, 2, 1.230, 1
2, 10.5, 17.6, 2, 0.914, 1
2, 12.0, 53.9, 2, 1.000, 1
1, 10.5, 66.1, 2, 1.106, 1
1, 9.4, 53.9, 2, 0.974, 1
1, 7.5, 60.0, 1, 0.750, 1
2, 9.0, 35.8, 2, 1.087, 1
2, 11.2, 35.8, 1, 1.084, 1
2, 12.8, 72.1, 1, 0.834, 1
1, 12.0, 78.2, 2, 1.415, 1
2, 13.8, 66.1, 2, 1.196, 1
1, 10.0, 60.0, 1, 1.139, 1
2, 12.8, 47.9, 2, 1.677, 1
2, 13.8, 41.8, 2, 1.341, 1
1, 10.5, 102.4, 1, 1.130, 1
1, 9.4, 66.1, 1, 1.928, 1
1, 9.4, 78.2, 1, 1.103, 1
1, 12.0, 90.3, 1, 0.954, 1
1, 8.1, 72.1, 1, 1.105, 1
1, 10.0, 96.4, 1, 0.987, 1
1, 8.5, 66.1, 1, 0.977, 1
1, 11.2, 96.4, 1, 0.975, 1
2, 10.5, 29.7, 1, 1.144, 1
1, 9.0, 60.0, 1, 1.073, 1
2, 10.5, 41.8, 2, 1.103, 1
2, 16.3, 53.9, 2, 1.200, 1
1, 8.1, 47.9, 2, 1.213, 1
2, 16.3, 66.1, 2, 1.445, 1
2, 18.0, 60.0, 1, 1.148, 1
1, 9.0, 72.1, 1, 1.046, 1
1, 10.0, 72.1, 1, 0.981, 1
2, 12.0, 66.1, 1, 0.973, 1
2, 13.8, 78.2, 1, 0.675, 1
1, 8.5, 53.9, 1, 0.717, 1
2, 10.0, 35.8, 1, 1.270, 1
1, 7.8, 66.1, 1, 0.973, 1
1, 8.5, 78.2, 1, 0.982, 1
2, 9.4, 41.8, 1, 1.372, 1
1, 8.1, 60.0, 1, 1.129, 1
2, 15.0, 60.0, 2, 1.184, 1
2, 13.8, 53.9, 1, 1.464, 1
2, 13.8, 78.2, 2, 1.117, 1
2, 12.0, 29.7, 2, 1.064, 1
1, 10.0, 96.4, 2, 1.213, 1
2, 10.5, 41.8, 2, 0.981, 1
1, 10.0, 60.0, 2, 1.166, 1
2, 10.5, 53.9, 2, 0.792, 1
1, 8.5, 41.8, 2, 1.517, 1
1, 8.1, 47.9, 2, 1.230, 1
1, 8.1, 72.1, 2, 0.928, 1
1, 10.5, 78.2, 1, 0.725, 1
2, 12.8, 60.0, 2, 0.974, 1
2, 12.8, 35.8, 1, 1.666, 1
2, 16.3, 66.1, 1, 1.224, 1
1, 11.2, 84.2, 2, 1.163, 1
1, 9.4, 78.2, 1, 1.805, 1
2, 15.0, 60.0, 2, 1.904, 1
2, 10.0, 35.8, 2, 0.989, 1
1, 8.5, 53.9, 2, 1.349, 1
1, 8.5, 66.1, 1, 0.899, 1
2, 12.0, 53.9, 2, 0.825, 1
2, 11.2, 60.0, 2, 0.973, 1
1, 9.4, 53.9, 2, 0.820, 1
2, 12.8, 72.1, 1, 1.058, 1
2, 12.0, 41.8, 2, 1.136, 1
2, 10.0, 47.9, 1, 1.084, 1
2, 16.3, 53.9, 2, 0.878, 1
2, 11.2, 23.6, 2, 1.130, 1
1, 10.5, 90.3, 2, 1.031, 1
1, 11.2, 96.4, 2, 0.995, 1
1, 9.0, 60.0, 2, 1.052, 1
1, 7.8, 53.9, 2, 0.972, 1
2, 9.4, 41.8, 2, 1.218, 1
1, 7.8, 66.1, 2, 1.248, 1
2, 13.8, 66.1, 2, 0.895, 1
2, 10.0, 23.6, 2, 1.055, 1
