student_id,ans_labels,ans,sub_ind,n_correct,n_total,score
45237182,1b,TRUE,106,4,15,0.266666666666667
45237182,1c,FALSE,106,4,15,0.266666666666667
45237182,1d,FALSE,106,4,15,0.266666666666667
45237182,2a,TRUE,106,4,15,0.266666666666667
45237182,2b,FALSE,106,4,15,0.266666666666667
45237182,2c,FALSE,106,4,15,0.266666666666667
45237182,2d,FALSE,106,4,15,0.266666666666667
45237182,3a,TRUE,106,4,15,0.266666666666667
45237182,3b,FALSE,106,4,15,0.266666666666667
45237182,4a,FALSE,106,4,15,0.266666666666667
45237182,4b,FALSE,106,4,15,0.266666666666667
45237182,4c,FALSE,106,4,15,0.266666666666667
45237182,4d,FALSE,106,4,15,0.266666666666667
45237182,4e,FALSE,106,4,15,0.266666666666667
45279942,1a,TRUE,83,13,15,0.866666666666667
45279942,1b,TRUE,83,13,15,0.866666666666667
45279942,1c,TRUE,83,13,15,0.866666666666667
45279942,1d,TRUE,83,13,15,0.866666666666667
45279942,2a,TRUE,83,13,15,0.866666666666667
45279942,2b,TRUE,83,13,15,0.866666666666667
45279942,2c,FALSE,83,13,15,0.866666666666667
45279942,2d,FALSE,83,13,15,0.866666666666667
45279942,3a,TRUE,83,13,15,0.866666666666667
45279942,3b,TRUE,83,13,15,0.866666666666667
45279942,4a,TRUE,83,13,15,0.866666666666667
45279942,4b,TRUE,83,13,15,0.866666666666667
45279942,4c,TRUE,83,13,15,0.866666666666667
45279942,4d,TRUE,83,13,15,0.866666666666667
45279942,4e,TRUE,83,13,15,0.866666666666667
45340536,1a,TRUE,6,15,15,1
45340536,1b,TRUE,6,15,15,1
45340536,1c,TRUE,6,15,15,1
45340536,1d,TRUE,6,15,15,1
45340536,2a,TRUE,6,15,15,1
45340536,2b,TRUE,6,15,15,1
45340536,2c,TRUE,6,15,15,1
45340536,2d,TRUE,6,15,15,1
45340536,3a,TRUE,6,15,15,1
45340536,3b,TRUE,6,15,15,1
45340536,4a,TRUE,6,15,15,1
45340536,4b,TRUE,6,15,15,1
45340536,4c,TRUE,6,15,15,1
45340536,4d,TRUE,6,15,15,1
45340536,4e,TRUE,6,15,15,1
45343969,1a,TRUE,71,12,15,0.8
45343969,1b,TRUE,71,12,15,0.8
45343969,1c,TRUE,71,12,15,0.8
45343969,1d,TRUE,71,12,15,0.8
45343969,2a,TRUE,71,12,15,0.8
45343969,2b,TRUE,71,12,15,0.8
45343969,2c,TRUE,71,12,15,0.8
45343969,2d,TRUE,71,12,15,0.8
45343969,3a,TRUE,71,12,15,0.8
45343969,3b,TRUE,71,12,15,0.8
45343969,4a,TRUE,71,12,15,0.8
45343969,4b,TRUE,71,12,15,0.8
45343969,4c,FALSE,71,12,15,0.8
45343969,4d,FALSE,71,12,15,0.8
45343969,4e,FALSE,71,12,15,0.8
45350477,1a,FALSE,33,0,15,0
45350477,1b,FALSE,33,0,15,0
45350477,1c,FALSE,33,0,15,0
45350477,1d,FALSE,33,0,15,0
45350477,2a,FALSE,33,0,15,0
45350477,2b,FALSE,33,0,15,0
45350477,2c,FALSE,33,0,15,0
45350477,2d,FALSE,33,0,15,0
45350477,3a,FALSE,33,0,15,0
45350477,3b,FALSE,33,0,15,0
45350477,4a,FALSE,33,0,15,0
45350477,4b,FALSE,33,0,15,0
45350477,4c,FALSE,33,0,15,0
45350477,4d,FALSE,33,0,15,0
45350477,4e,FALSE,33,0,15,0
45383219,1a,TRUE,93,14,15,0.933333333333333
45383219,1b,TRUE,93,14,15,0.933333333333333
45383219,1c,TRUE,93,14,15,0.933333333333333
45383219,1d,TRUE,93,14,15,0.933333333333333
45383219,2a,TRUE,93,14,15,0.933333333333333
45383219,2b,TRUE,93,14,15,0.933333333333333
45383219,2c,TRUE,93,14,15,0.933333333333333
45383219,2d,TRUE,93,14,15,0.933333333333333
45383219,3a,FALSE,93,14,15,0.933333333333333
45383219,3b,TRUE,93,14,15,0.933333333333333
45383219,4a,TRUE,93,14,15,0.933333333333333
45383219,4b,TRUE,93,14,15,0.933333333333333
45383219,4c,TRUE,93,14,15,0.933333333333333
45383219,4d,TRUE,93,14,15,0.933333333333333
45383219,4e,TRUE,93,14,15,0.933333333333333
45401551,1a,TRUE,72,13,15,0.866666666666667
45401551,1b,TRUE,72,13,15,0.866666666666667
45401551,1c,TRUE,72,13,15,0.866666666666667
45401551,1d,TRUE,72,13,15,0.866666666666667
45401551,2a,TRUE,72,13,15,0.866666666666667
45401551,2b,TRUE,72,13,15,0.866666666666667
45401551,2c,TRUE,72,13,15,0.866666666666667
45401551,2d,TRUE,72,13,15,0.866666666666667
45401551,3a,TRUE,72,13,15,0.866666666666667
45401551,3b,TRUE,72,13,15,0.866666666666667
45401551,4a,TRUE,72,13,15,0.866666666666667
45401551,4b,FALSE,72,13,15,0.866666666666667
45401551,4c,FALSE,72,13,15,0.866666666666667
45401551,4d,TRUE,72,13,15,0.866666666666667
45401551,4e,TRUE,72,13,15,0.866666666666667
45402000,1a,TRUE,25,9,15,0.6
45402000,1b,TRUE,25,9,15,0.6
45402000,1c,TRUE,25,9,15,0.6
45402000,1d,TRUE,25,9,15,0.6
45402000,2a,TRUE,25,9,15,0.6
45402000,2b,FALSE,25,9,15,0.6
45402000,2c,FALSE,25,9,15,0.6
45402000,2d,FALSE,25,9,15,0.6
45402000,3a,TRUE,25,9,15,0.6
45402000,3b,TRUE,25,9,15,0.6
45402000,4a,FALSE,25,9,15,0.6
45402000,4b,FALSE,25,9,15,0.6
45402000,4c,FALSE,25,9,15,0.6
45402000,4d,TRUE,25,9,15,0.6
45402000,4e,TRUE,25,9,15,0.6
45409188,1a,TRUE,65,14,15,0.933333333333333
45409188,1b,TRUE,65,14,15,0.933333333333333
45409188,1c,TRUE,65,14,15,0.933333333333333
45409188,1d,TRUE,65,14,15,0.933333333333333
45409188,2a,TRUE,65,14,15,0.933333333333333
45409188,2b,TRUE,65,14,15,0.933333333333333
45409188,2c,TRUE,65,14,15,0.933333333333333
45409188,2d,TRUE,65,14,15,0.933333333333333
45409188,3a,FALSE,65,14,15,0.933333333333333
45409188,3b,TRUE,65,14,15,0.933333333333333
45409188,4a,TRUE,65,14,15,0.933333333333333
45409188,4b,TRUE,65,14,15,0.933333333333333
45409188,4c,TRUE,65,14,15,0.933333333333333
45409188,4d,TRUE,65,14,15,0.933333333333333
45409188,4e,TRUE,65,14,15,0.933333333333333
45425396,1a,TRUE,66,14,15,0.933333333333333
45425396,1b,TRUE,66,14,15,0.933333333333333
45425396,1c,TRUE,66,14,15,0.933333333333333
45425396,1d,TRUE,66,14,15,0.933333333333333
45425396,2a,FALSE,66,14,15,0.933333333333333
45425396,2b,TRUE,66,14,15,0.933333333333333
45425396,2c,TRUE,66,14,15,0.933333333333333
45425396,2d,TRUE,66,14,15,0.933333333333333
45425396,3a,TRUE,66,14,15,0.933333333333333
45425396,3b,TRUE,66,14,15,0.933333333333333
45425396,4a,TRUE,66,14,15,0.933333333333333
45425396,4b,TRUE,66,14,15,0.933333333333333
45425396,4c,TRUE,66,14,15,0.933333333333333
45425396,4d,TRUE,66,14,15,0.933333333333333
45425396,4e,TRUE,66,14,15,0.933333333333333
45448582,1a,TRUE,70,2,15,0.133333333333333
45448582,1b,TRUE,70,2,15,0.133333333333333
45448582,1c,FALSE,70,2,15,0.133333333333333
45448582,1d,FALSE,70,2,15,0.133333333333333
45448582,2a,FALSE,70,2,15,0.133333333333333
45448582,2b,FALSE,70,2,15,0.133333333333333
45448582,2c,FALSE,70,2,15,0.133333333333333
45448582,2d,FALSE,70,2,15,0.133333333333333
45448582,3a,FALSE,70,2,15,0.133333333333333
45448582,3b,FALSE,70,2,15,0.133333333333333
45448582,4a,FALSE,70,2,15,0.133333333333333
45448582,4b,FALSE,70,2,15,0.133333333333333
45448582,4c,FALSE,70,2,15,0.133333333333333
45448582,4d,FALSE,70,2,15,0.133333333333333
45448582,4e,FALSE,70,2,15,0.133333333333333
45452490,1a,TRUE,109,12,15,0.8
45452490,1b,TRUE,109,12,15,0.8
45452490,1c,TRUE,109,12,15,0.8
45452490,1d,TRUE,109,12,15,0.8
45452490,2a,TRUE,109,12,15,0.8
45452490,2b,TRUE,109,12,15,0.8
45452490,2c,TRUE,109,12,15,0.8
45452490,2d,TRUE,109,12,15,0.8
45452490,3a,TRUE,109,12,15,0.8
45452490,3b,TRUE,109,12,15,0.8
45452490,4a,TRUE,109,12,15,0.8
45452490,4b,TRUE,109,12,15,0.8
45452490,4c,FALSE,109,12,15,0.8
45452490,4d,FALSE,109,12,15,0.8
45452490,4e,FALSE,109,12,15,0.8
45468737,1a,TRUE,121,4,15,0.266666666666667
45468737,1b,TRUE,121,4,15,0.266666666666667
45468737,1c,FALSE,121,4,15,0.266666666666667
45468737,1d,TRUE,121,4,15,0.266666666666667
45468737,2a,TRUE,121,4,15,0.266666666666667
45468737,2b,FALSE,121,4,15,0.266666666666667
45468737,2c,FALSE,121,4,15,0.266666666666667
45468737,2d,FALSE,121,4,15,0.266666666666667
45468737,3a,FALSE,121,4,15,0.266666666666667
45468737,3b,FALSE,121,4,15,0.266666666666667
45468737,4a,FALSE,121,4,15,0.266666666666667
45468737,4b,FALSE,121,4,15,0.266666666666667
45468737,4c,FALSE,121,4,15,0.266666666666667
45468737,4d,FALSE,121,4,15,0.266666666666667
45468737,4e,FALSE,121,4,15,0.266666666666667
45565600,1a,TRUE,48,14,15,0.933333333333333
45565600,1b,TRUE,48,14,15,0.933333333333333
45565600,1c,TRUE,48,14,15,0.933333333333333
45565600,1d,TRUE,48,14,15,0.933333333333333
45565600,2a,FALSE,48,14,15,0.933333333333333
45565600,2b,TRUE,48,14,15,0.933333333333333
45565600,2c,TRUE,48,14,15,0.933333333333333
45565600,2d,TRUE,48,14,15,0.933333333333333
45565600,3a,TRUE,48,14,15,0.933333333333333
45565600,3b,TRUE,48,14,15,0.933333333333333
45565600,4a,TRUE,48,14,15,0.933333333333333
45565600,4b,TRUE,48,14,15,0.933333333333333
45565600,4c,TRUE,48,14,15,0.933333333333333
45565600,4d,TRUE,48,14,15,0.933333333333333
45565600,4e,TRUE,48,14,15,0.933333333333333
45607613,1a,TRUE,11,13,15,0.866666666666667
45607613,1b,TRUE,11,13,15,0.866666666666667
45607613,1c,TRUE,11,13,15,0.866666666666667
45607613,1d,TRUE,11,13,15,0.866666666666667
45607613,2a,TRUE,11,13,15,0.866666666666667
45607613,2b,TRUE,11,13,15,0.866666666666667
45607613,2c,TRUE,11,13,15,0.866666666666667
45607613,2d,TRUE,11,13,15,0.866666666666667
45607613,3a,TRUE,11,13,15,0.866666666666667
45607613,3b,TRUE,11,13,15,0.866666666666667
45607613,4a,TRUE,11,13,15,0.866666666666667
45607613,4b,FALSE,11,13,15,0.866666666666667
45607613,4c,FALSE,11,13,15,0.866666666666667
45607613,4d,TRUE,11,13,15,0.866666666666667
45607613,4e,TRUE,11,13,15,0.866666666666667
45635927,1a,TRUE,38,13,15,0.866666666666667
45635927,1b,TRUE,38,13,15,0.866666666666667
45635927,1c,TRUE,38,13,15,0.866666666666667
45635927,1d,TRUE,38,13,15,0.866666666666667
45635927,2a,TRUE,38,13,15,0.866666666666667
45635927,2b,TRUE,38,13,15,0.866666666666667
45635927,2c,TRUE,38,13,15,0.866666666666667
45635927,2d,TRUE,38,13,15,0.866666666666667
45635927,3a,FALSE,38,13,15,0.866666666666667
45635927,3b,FALSE,38,13,15,0.866666666666667
45635927,4a,TRUE,38,13,15,0.866666666666667
45635927,4b,TRUE,38,13,15,0.866666666666667
45635927,4c,TRUE,38,13,15,0.866666666666667
45635927,4d,TRUE,38,13,15,0.866666666666667
45635927,4e,TRUE,38,13,15,0.866666666666667
45636087,1a,TRUE,59,9,15,0.6
45636087,1b,TRUE,59,9,15,0.6
45636087,1c,FALSE,59,9,15,0.6
45636087,1d,FALSE,59,9,15,0.6
45636087,2a,TRUE,59,9,15,0.6
45636087,2b,TRUE,59,9,15,0.6
45636087,2c,FALSE,59,9,15,0.6
45636087,2d,FALSE,59,9,15,0.6
45636087,3a,FALSE,59,9,15,0.6
45636087,3b,FALSE,59,9,15,0.6
45636087,4a,TRUE,59,9,15,0.6
45636087,4b,TRUE,59,9,15,0.6
45636087,4c,TRUE,59,9,15,0.6
45636087,4d,TRUE,59,9,15,0.6
45636087,4e,TRUE,59,9,15,0.6
45637326,1a,TRUE,74,13,15,0.866666666666667
45637326,1b,TRUE,74,13,15,0.866666666666667
45637326,1c,TRUE,74,13,15,0.866666666666667
45637326,1d,TRUE,74,13,15,0.866666666666667
45637326,2a,TRUE,74,13,15,0.866666666666667
45637326,2b,TRUE,74,13,15,0.866666666666667
45637326,2c,TRUE,74,13,15,0.866666666666667
45637326,2d,TRUE,74,13,15,0.866666666666667
45637326,3a,FALSE,74,13,15,0.866666666666667
45637326,3b,FALSE,74,13,15,0.866666666666667
45637326,4a,TRUE,74,13,15,0.866666666666667
45637326,4b,TRUE,74,13,15,0.866666666666667
45637326,4c,TRUE,74,13,15,0.866666666666667
45637326,4d,TRUE,74,13,15,0.866666666666667
45637326,4e,TRUE,74,13,15,0.866666666666667
45649014,1a,TRUE,20,15,15,1
45649014,1b,TRUE,20,15,15,1
45649014,1c,TRUE,20,15,15,1
45649014,1d,TRUE,20,15,15,1
45649014,2a,TRUE,20,15,15,1
45649014,2b,TRUE,20,15,15,1
45649014,2c,TRUE,20,15,15,1
45649014,2d,TRUE,20,15,15,1
45649014,3a,TRUE,20,15,15,1
45649014,3b,TRUE,20,15,15,1
45649014,4a,TRUE,20,15,15,1
45649014,4b,TRUE,20,15,15,1
45649014,4c,TRUE,20,15,15,1
45649014,4d,TRUE,20,15,15,1
45649014,4e,TRUE,20,15,15,1
45654093,1a,TRUE,27,14,15,0.933333333333333
45654093,1b,TRUE,27,14,15,0.933333333333333
45654093,1c,TRUE,27,14,15,0.933333333333333
45654093,1d,TRUE,27,14,15,0.933333333333333
45654093,2a,FALSE,27,14,15,0.933333333333333
45654093,2b,TRUE,27,14,15,0.933333333333333
45654093,2c,TRUE,27,14,15,0.933333333333333
45654093,2d,TRUE,27,14,15,0.933333333333333
45654093,3a,TRUE,27,14,15,0.933333333333333
45654093,3b,TRUE,27,14,15,0.933333333333333
45654093,4a,TRUE,27,14,15,0.933333333333333
45654093,4b,TRUE,27,14,15,0.933333333333333
45654093,4c,TRUE,27,14,15,0.933333333333333
45654093,4d,TRUE,27,14,15,0.933333333333333
45654093,4e,TRUE,27,14,15,0.933333333333333
45655391,1a,TRUE,23,14,15,0.933333333333333
45655391,1b,TRUE,23,14,15,0.933333333333333
45655391,1c,TRUE,23,14,15,0.933333333333333
45655391,1d,TRUE,23,14,15,0.933333333333333
45655391,2a,TRUE,23,14,15,0.933333333333333
45655391,2b,TRUE,23,14,15,0.933333333333333
45655391,2c,TRUE,23,14,15,0.933333333333333
45655391,2d,TRUE,23,14,15,0.933333333333333
45655391,3a,TRUE,23,14,15,0.933333333333333
45655391,3b,FALSE,23,14,15,0.933333333333333
45655391,4a,TRUE,23,14,15,0.933333333333333
45655391,4b,TRUE,23,14,15,0.933333333333333
45655391,4c,TRUE,23,14,15,0.933333333333333
45655391,4d,TRUE,23,14,15,0.933333333333333
45655391,4e,TRUE,23,14,15,0.933333333333333
45658145,1a,TRUE,4,13,15,0.866666666666667
45658145,1b,TRUE,4,13,15,0.866666666666667
45658145,1c,TRUE,4,13,15,0.866666666666667
45658145,1d,TRUE,4,13,15,0.866666666666667
45658145,2a,TRUE,4,13,15,0.866666666666667
45658145,2b,TRUE,4,13,15,0.866666666666667
45658145,2c,TRUE,4,13,15,0.866666666666667
45658145,2d,TRUE,4,13,15,0.866666666666667
45658145,3a,TRUE,4,13,15,0.866666666666667
45658145,3b,TRUE,4,13,15,0.866666666666667
45658145,4a,TRUE,4,13,15,0.866666666666667
45658145,4b,FALSE,4,13,15,0.866666666666667
45658145,4c,FALSE,4,13,15,0.866666666666667
45658145,4d,TRUE,4,13,15,0.866666666666667
45658145,4e,TRUE,4,13,15,0.866666666666667
45658218,1a,TRUE,49,14,15,0.933333333333333
45658218,1b,TRUE,49,14,15,0.933333333333333
45658218,1c,TRUE,49,14,15,0.933333333333333
45658218,1d,TRUE,49,14,15,0.933333333333333
45658218,2a,FALSE,49,14,15,0.933333333333333
45658218,2b,TRUE,49,14,15,0.933333333333333
45658218,2c,TRUE,49,14,15,0.933333333333333
45658218,2d,TRUE,49,14,15,0.933333333333333
45658218,3a,TRUE,49,14,15,0.933333333333333
45658218,3b,TRUE,49,14,15,0.933333333333333
45658218,4a,TRUE,49,14,15,0.933333333333333
45658218,4b,TRUE,49,14,15,0.933333333333333
45658218,4c,TRUE,49,14,15,0.933333333333333
45658218,4d,TRUE,49,14,15,0.933333333333333
45658218,4e,TRUE,49,14,15,0.933333333333333
45659818,1a,TRUE,32,15,15,1
45659818,1b,TRUE,32,15,15,1
45659818,1c,TRUE,32,15,15,1
45659818,1d,TRUE,32,15,15,1
45659818,2a,TRUE,32,15,15,1
45659818,2b,TRUE,32,15,15,1
45659818,2c,TRUE,32,15,15,1
45659818,2d,TRUE,32,15,15,1
45659818,3a,TRUE,32,15,15,1
45659818,3b,TRUE,32,15,15,1
45659818,4a,TRUE,32,15,15,1
45659818,4b,TRUE,32,15,15,1
45659818,4c,TRUE,32,15,15,1
45659818,4d,TRUE,32,15,15,1
45659818,4e,TRUE,32,15,15,1
45725985,1a,TRUE,112,9,15,0.6
45725985,1b,TRUE,112,9,15,0.6
45725985,1c,FALSE,112,9,15,0.6
45725985,1d,FALSE,112,9,15,0.6
45725985,2a,TRUE,112,9,15,0.6
45725985,2b,TRUE,112,9,15,0.6
45725985,2c,TRUE,112,9,15,0.6
45725985,2d,TRUE,112,9,15,0.6
45725985,3a,FALSE,112,9,15,0.6
45725985,3b,FALSE,112,9,15,0.6
45725985,4a,TRUE,112,9,15,0.6
45725985,4b,TRUE,112,9,15,0.6
45725985,4c,TRUE,112,9,15,0.6
45725985,4d,FALSE,112,9,15,0.6
45725985,4e,FALSE,112,9,15,0.6
45811571,1a,TRUE,126,1,15,0.0666666666666667
45811571,1b,FALSE,126,1,15,0.0666666666666667
45811571,1c,FALSE,126,1,15,0.0666666666666667
45811571,1d,FALSE,126,1,15,0.0666666666666667
45811571,2a,FALSE,126,1,15,0.0666666666666667
45811571,2b,FALSE,126,1,15,0.0666666666666667
45811571,2c,FALSE,126,1,15,0.0666666666666667
45811571,2d,FALSE,126,1,15,0.0666666666666667
45811571,3a,FALSE,126,1,15,0.0666666666666667
45811571,3b,FALSE,126,1,15,0.0666666666666667
45811571,4a,FALSE,126,1,15,0.0666666666666667
45811571,4b,FALSE,126,1,15,0.0666666666666667
45811571,4c,FALSE,126,1,15,0.0666666666666667
45811571,4d,FALSE,126,1,15,0.0666666666666667
45811571,4e,FALSE,126,1,15,0.0666666666666667
45817766,1a,TRUE,110,15,15,1
45817766,1b,TRUE,110,15,15,1
45817766,1c,TRUE,110,15,15,1
45817766,1d,TRUE,110,15,15,1
45817766,2a,TRUE,110,15,15,1
45817766,2b,TRUE,110,15,15,1
45817766,2c,TRUE,110,15,15,1
45817766,2d,TRUE,110,15,15,1
45817766,3a,TRUE,110,15,15,1
45817766,3b,TRUE,110,15,15,1
45817766,4a,TRUE,110,15,15,1
45817766,4b,TRUE,110,15,15,1
45817766,4c,TRUE,110,15,15,1
45817766,4d,TRUE,110,15,15,1
45817766,4e,TRUE,110,15,15,1
45825394,1a,TRUE,68,13,15,0.866666666666667
45825394,1b,TRUE,68,13,15,0.866666666666667
45825394,1c,TRUE,68,13,15,0.866666666666667
45825394,1d,TRUE,68,13,15,0.866666666666667
45825394,2a,TRUE,68,13,15,0.866666666666667
45825394,2b,TRUE,68,13,15,0.866666666666667
45825394,2c,TRUE,68,13,15,0.866666666666667
45825394,2d,TRUE,68,13,15,0.866666666666667
45825394,3a,FALSE,68,13,15,0.866666666666667
45825394,3b,FALSE,68,13,15,0.866666666666667
45825394,4a,TRUE,68,13,15,0.866666666666667
45825394,4b,TRUE,68,13,15,0.866666666666667
45825394,4c,TRUE,68,13,15,0.866666666666667
45825394,4d,TRUE,68,13,15,0.866666666666667
45825394,4e,TRUE,68,13,15,0.866666666666667
45866279,1a,TRUE,61,15,15,1
45866279,1b,TRUE,61,15,15,1
45866279,1c,TRUE,61,15,15,1
45866279,1d,TRUE,61,15,15,1
45866279,2a,TRUE,61,15,15,1
45866279,2b,TRUE,61,15,15,1
45866279,2c,TRUE,61,15,15,1
45866279,2d,TRUE,61,15,15,1
45866279,3a,TRUE,61,15,15,1
45866279,3b,TRUE,61,15,15,1
45866279,4a,TRUE,61,15,15,1
45866279,4b,TRUE,61,15,15,1
45866279,4c,TRUE,61,15,15,1
45866279,4d,TRUE,61,15,15,1
45866279,4e,TRUE,61,15,15,1
45883769,1a,TRUE,22,5,15,0.333333333333333
45883769,1b,TRUE,22,5,15,0.333333333333333
45883769,1c,TRUE,22,5,15,0.333333333333333
45883769,1d,TRUE,22,5,15,0.333333333333333
45883769,2a,TRUE,22,5,15,0.333333333333333
45883769,2b,FALSE,22,5,15,0.333333333333333
45883769,2c,FALSE,22,5,15,0.333333333333333
45883769,2d,FALSE,22,5,15,0.333333333333333
45883769,3a,FALSE,22,5,15,0.333333333333333
45883769,3b,FALSE,22,5,15,0.333333333333333
