fixDuration,resp.keys,resp.corr,resp.rt,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,OS,frameRate,instResp.keys,instResp.rt,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran
0.4,left,1,0.4273,,,,,,stim/lower.png,stim/congRight.png,left,180,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,2,50,12,1,,,,,
0.6,right,1,0.5066,,,,,,stim/both.png,stim/congRight.png,right,0,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,3,51,9,1,,,,,
1.45,left,1,0.5618,,,,,,stim/blank.png,stim/neutralRight.png,left,180,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,4,52,47,1,,,,,
1.4,left,1,0.7244,,,,,,stim/both.png,stim/neutralRight.png,left,180,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,5,53,45,1,,,,,
0.6,right,1,0.525,,,,,,stim/both.png,stim/congLeft.png,right,180,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,6,54,5,1,,,,,
1.1,right,1,0.8278,,,,,,stim/upper.png,stim/incongRight.png,right,0,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,7,55,24,1,,,,,
0.9,left,1,0.6278,,,,,,stim/both.png,stim/incongRight.png,left,180,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,8,56,29,1,,,,,
0.55,left,1,0.6654,,,,,,stim/lower.png,stim/incongRight.png,left,180,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,9,57,28,1,,,,,
0.9,right,1,0.6242,,,,,,stim/both.png,stim/incongLeft.png,right,180,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,10,58,21,1,,,,,
0.9,right,1,0.6421,,,,,,stim/blank.png,stim/neutralRight.png,right,0,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,11,59,43,1,,,,,
0.6,left,1,0.4837,,,,,,stim/centre.png,stim/neutralRight.png,left,180,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,12,60,46,1,,,,,
