fixDuration,resp.keys,resp.corr,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,OS,frameRate,resp.rt,instResp.keys,instResp.rt,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran
0.65,left,1,,,,,,stim/lower.png,stim/congRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.735,space,10.133,0,0,0,12,1,,,,,
0.45,left,1,,,,,,stim/both.png,stim/congRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.601,,,0,1,1,13,1,,,,,
0.6,right,1,,,,,,stim/both.png,stim/neutralLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.74,,,0,2,2,37,1,,,,,
1.3,left,1,,,,,,stim/both.png,stim/neutralRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.687,,,0,3,3,45,1,,,,,
0.65,left,1,,,,,,stim/centre.png,stim/neutralRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.567,,,0,4,4,46,1,,,,,
0.95,right,1,,,,,,stim/both.png,stim/neutralRight.png,right,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.823,,,0,5,5,41,1,,,,,
1.35,right,1,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.759,,,0,6,6,39,1,,,,,
0.55,right,1,,,,,,stim/centre.png,stim/incongRight.png,right,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.97,,,0,7,7,26,1,,,,,
1.25,right,1,,,,,,stim/blank.png,stim/congLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,1.025,,,0,8,8,7,1,,,,,
0.85,right,1,,,,,,stim/upper.png,stim/incongRight.png,right,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.647,,,0,9,9,24,1,,,,,
0.8,left,1,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.805,,,0,10,10,32,1,,,,,
0.95,right,0,,,,,,stim/lower.png,stim/incongRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.547,,,0,11,11,28,1,,,,,
0.85,right,1,,,,,,stim/centre.png,stim/congLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.522,,,0,12,12,6,1,,,,,
0.85,left,1,,,,,,stim/both.png,stim/neutralLeft.png,left,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.493,,,0,13,13,33,1,,,,,
0.55,left,1,,,,,,stim/centre.png,stim/congRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.666,,,0,14,14,14,1,,,,,
1.25,right,1,,,,,,stim/upper.png,stim/congRight.png,right,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.685,,,0,15,15,8,1,,,,,
0.85,left,0,,,,,,stim/lower.png,stim/incongLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.592,,,0,16,16,20,1,,,,,
1.1,left,1,,,,,,stim/centre.png,stim/congLeft.png,left,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.71,,,0,17,17,2,1,,,,,
0.55,left,1,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.585,,,0,18,18,35,1,,,,,
1.2,right,0,,,,,,stim/centre.png,stim/incongRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.657,,,0,19,19,30,1,,,,,
0.8,right,1,,,,,,stim/centre.png,stim/neutralRight.png,right,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.655,,,0,20,20,42,1,,,,,
0.85,left,1,,,,,,stim/blank.png,stim/congRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.665,,,0,21,21,15,1,,,,,
1.35,right,1,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.934,,,0,22,22,38,1,,,,,
0.7,right,1,,,,,,stim/both.png,stim/congRight.png,right,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,1.035,,,0,23,23,9,1,,,,,
1.5,right,1,,,,,,stim/lower.png,stim/congLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.813,,,0,24,24,4,1,,,,,
0.8,right,1,,,,,,stim/blank.png,stim/neutralRight.png,right,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.754,,,0,25,25,43,1,,,,,
0.85,left,1,,,,,,stim/blank.png,stim/neutralRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.565,,,0,26,26,47,1,,,,,
0.75,right,1,,,,,,stim/both.png,stim/incongLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.885,,,0,27,27,21,1,,,,,
1.1,left,1,,,,,,stim/blank.png,stim/congLeft.png,left,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.882,,,0,28,28,3,1,,,,,
0.8,left,1,,,,,,stim/both.png,stim/incongLeft.png,left,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.887,,,0,29,29,17,1,,,,,
1.3,left,1,,,,,,stim/upper.png,stim/incongLeft.png,left,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.914,,,0,30,30,16,1,,,,,
0.4,left,1,,,,,,stim/upper.png,stim/congLeft.png,left,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.618,,,0,31,31,0,1,,,,,
1.55,left,1,,,,,,stim/both.png,stim/congLeft.png,left,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.619,,,0,32,32,1,1,,,,,
1.3,left,1,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.588,,,0,33,33,34,1,,,,,
1.05,right,1,,,,,,stim/centre.png,stim/incongLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.866,,,0,34,34,22,1,,,,,
1.3,right,1,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.74,,,0,35,35,36,1,,,,,
1.3,left,0,,,,,,stim/blank.png,stim/incongRight.png,right,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.638,,,0,36,36,27,1,,,,,
1.5,left,1,,,,,,stim/both.png,stim/incongRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.833,,,0,37,37,29,1,,,,,
0.95,left,1,,,,,,stim/lower.png,stim/neutralRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.58,,,0,38,38,44,1,,,,,
0.9,right,1,,,,,,stim/both.png,stim/congLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.934,,,0,39,39,5,1,,,,,
0.7,left,1,,,,,,stim/blank.png,stim/incongRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.972,,,0,40,40,31,1,,,,,
1.15,left,1,,,,,,stim/blank.png,stim/incongLeft.png,left,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.97,,,0,41,41,19,1,,,,,
1.35,right,1,,,,,,stim/both.png,stim/incongRight.png,right,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.839,,,0,42,42,25,1,,,,,
0.95,right,1,,,,,,stim/blank.png,stim/congRight.png,right,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.798,,,0,43,43,11,1,,,,,
0.7,left,1,,,,,,stim/centre.png,stim/incongLeft.png,left,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.763,,,0,44,44,18,1,,,,,
0.5,right,1,,,,,,stim/upper.png,stim/neutralRight.png,right,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.799,,,0,45,45,40,1,,,,,
1.55,right,1,,,,,,stim/centre.png,stim/congRight.png,right,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.722,,,0,46,46,10,1,,,,,
1.55,right,1,,,,,,stim/blank.png,stim/incongLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.926,,,0,47,47,23,1,,,,,
1.15,right,1,,,,,,stim/blank.png,stim/neutralRight.png,right,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.635,,,1,0,48,43,1,,,,,
0.85,right,1,,,,,,stim/both.png,stim/neutralRight.png,right,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.657,,,1,1,49,41,1,,,,,
1.5,right,1,,,,,,stim/both.png,stim/congLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.734,,,1,2,50,5,1,,,,,
1.05,left,1,,,,,,stim/centre.png,stim/congRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.742,,,1,3,51,14,1,,,,,
0.5,left,1,,,,,,stim/upper.png,stim/congLeft.png,left,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.599,,,1,4,52,0,1,,,,,
0.4,right,1,,,,,,stim/blank.png,stim/congLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.652,,,1,5,53,7,1,,,,,
0.95,left,1,,,,,,stim/lower.png,stim/incongRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.864,,,1,6,54,28,1,,,,,
1.3,left,1,,,,,,stim/centre.png,stim/incongRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.794,,,1,7,55,30,1,,,,,
0.9,right,1,,,,,,stim/centre.png,stim/congLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.605,,,1,8,56,6,1,,,,,
0.5,right,1,,,,,,stim/centre.png,stim/incongRight.png,right,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.92,,,1,9,57,26,1,,,,,
0.7,right,1,,,,,,stim/centre.png,stim/neutralRight.png,right,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.615,,,1,10,58,42,1,,,,,
0.4,right,1,,,,,,stim/both.png,stim/incongRight.png,right,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.703,,,1,11,59,25,1,,,,,
1.3,right,1,,,,,,stim/lower.png,stim/incongLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.837,,,1,12,60,20,1,,,,,
1.4,right,1,,,,,,stim/blank.png,stim/incongRight.png,right,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.768,,,1,13,61,27,1,,,,,
0.55,right,1,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.736,,,1,14,62,38,1,,,,,
1.05,left,1,,,,,,stim/both.png,stim/neutralRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.705,,,1,15,63,45,1,,,,,
0.95,right,1,,,,,,stim/upper.png,stim/incongRight.png,right,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.836,,,1,16,64,24,1,,,,,
1.05,right,1,,,,,,stim/blank.png,stim/congRight.png,right,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.634,,,1,17,65,11,1,,,,,
0.85,left,1,,,,,,stim/both.png,stim/incongRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.837,,,1,18,66,29,1,,,,,
0.7,left,1,,,,,,stim/centre.png,stim/congLeft.png,left,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.569,,,1,19,67,2,1,,,,,
1.55,left,1,,,,,,stim/blank.png,stim/congLeft.png,left,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.659,,,1,20,68,3,1,,,,,
1.2,left,1,,,,,,stim/blank.png,stim/incongLeft.png,left,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.787,,,1,21,69,19,1,,,,,
1.3,left,1,,,,,,stim/lower.png,stim/neutralRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.923,,,1,22,70,44,1,,,,,
0.75,left,1,,,,,,stim/blank.png,stim/incongRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.787,,,1,23,71,31,1,,,,,
1.1,right,1,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.798,,,1,24,72,36,1,,,,,
0.45,left,1,,,,,,stim/upper.png,stim/incongLeft.png,left,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.677,,,1,25,73,16,1,,,,,
1.35,left,1,,,,,,stim/both.png,stim/congRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.655,,,1,26,74,13,1,,,,,
0.4,right,1,,,,,,stim/centre.png,stim/incongLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.935,,,1,27,75,22,1,,,,,
0.8,right,1,,,,,,stim/both.png,stim/congRight.png,right,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.631,,,1,28,76,9,1,,,,,
1.1,left,1,,,,,,stim/blank.png,stim/neutralRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.472,,,1,29,77,47,1,,,,,
1,left,1,,,,,,stim/centre.png,stim/neutralRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.829,,,1,30,78,46,1,,,,,
1.55,left,1,,,,,,stim/both.png,stim/neutralLeft.png,left,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.759,,,1,31,79,33,1,,,,,
1.55,left,1,,,,,,stim/both.png,stim/incongLeft.png,left,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.868,,,1,32,80,17,1,,,,,
1.35,right,1,,,,,,stim/upper.png,stim/congRight.png,right,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.617,,,1,33,81,8,1,,,,,
1.1,left,1,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.682,,,1,34,82,34,1,,,,,
0.55,right,1,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.773,,,1,35,83,39,1,,,,,
0.6,right,1,,,,,,stim/upper.png,stim/neutralRight.png,right,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.68,,,1,36,84,40,1,,,,,
0.75,right,1,,,,,,stim/centre.png,stim/congRight.png,right,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.539,,,1,37,85,10,1,,,,,
1,right,1,,,,,,stim/lower.png,stim/congLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.741,,,1,38,86,4,1,,,,,
1.5,left,1,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.701,,,1,39,87,35,1,,,,,
1.55,right,0,,,,,,stim/blank.png,stim/congRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.664,,,1,40,88,15,1,,,,,
0.95,left,1,,,,,,stim/centre.png,stim/incongLeft.png,left,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.77,,,1,41,89,18,1,,,,,
0.8,left,1,,,,,,stim/both.png,stim/congLeft.png,left,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.524,,,1,42,90,1,1,,,,,
1.55,left,1,,,,,,stim/lower.png,stim/congRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.707,,,1,43,91,12,1,,,,,
0.4,left,1,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.595,,,1,44,92,32,1,,,,,
0.8,right,1,,,,,,stim/blank.png,stim/incongLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.915,,,1,45,93,23,1,,,,,
1.55,right,1,,,,,,stim/both.png,stim/incongLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.891,,,1,46,94,21,1,,,,,
0.5,right,1,,,,,,stim/both.png,stim/neutralLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.968,,,1,47,95,37,1,,,,,
,,,,,,,,,,,,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,,,,,,,,,0,0,0,0,1
1.4,left,1,,,,,,stim/both.png,stim/congRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.74,,,0,0,0,13,1,,,,,
1.5,right,1,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.699,,,0,1,1,36,1,,,,,
0.65,right,1,,,,,,stim/blank.png,stim/congLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.681,,,0,2,2,7,1,,,,,
0.9,left,1,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.884,,,0,3,3,34,1,,,,,
1.05,left,1,,,,,,stim/lower.png,stim/congRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.678,,,0,4,4,12,1,,,,,
0.8,right,1,,,,,,stim/lower.png,stim/incongLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.656,,,0,5,5,20,1,,,,,
1.55,left,1,,,,,,stim/blank.png,stim/neutralRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.791,,,0,6,6,47,1,,,,,
0.95,left,1,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.822,,,0,7,7,35,1,,,,,
0.4,left,1,,,,,,stim/both.png,stim/congLeft.png,left,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.57,,,0,8,8,1,1,,,,,
1.3,right,1,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.733,,,0,9,9,38,1,,,,,
1.4,left,1,,,,,,stim/both.png,stim/incongRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,1.054,,,0,10,10,29,1,,,,,
0.95,right,1,,,,,,stim/upper.png,stim/neutralRight.png,right,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.791,,,0,11,11,40,1,,,,,
1.2,right,1,,,,,,stim/centre.png,stim/neutralRight.png,right,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.83,,,0,12,12,42,1,,,,,
1.5,right,1,,,,,,stim/lower.png,stim/congLeft.png,right,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.686,,,0,13,13,4,1,,,,,
1.55,right,1,,,,,,stim/both.png,stim/neutralRight.png,right,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.771,,,0,14,14,41,1,,,,,
0.75,left,1,,,,,,stim/both.png,stim/neutralRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.643,,,0,15,15,45,1,,,,,
1.3,left,1,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.721,,,0,16,16,32,1,,,,,
0.95,left,1,,,,,,stim/centre.png,stim/incongRight.png,left,180,gd,001,2022-04-06_17h49.26.212,ANT,2021.2.3,Win32,60.0240096,0.977,,,0,17,17,30,1,,,,,
