fixDuration,resp.keys,resp.corr,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,OS,frameRate,resp.rt,instResp.keys,instResp.rt,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran
0.6,left,1,,,,,,stim/upper.png,stim/congLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5368,,,0,6,6,0,1,,,,,
0.5,left,1,,,,,,stim/blank.png,stim/neutralRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5951,,,0,7,7,47,1,,,,,
1.1,right,1,,,,,,stim/centre.png,stim/incongRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.7773,,,0,8,8,26,1,,,,,
1.5,right,1,,,,,,stim/blank.png,stim/incongLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.7513,,,0,9,9,23,1,,,,,
1.45,left,1,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6581,,,0,10,10,34,1,,,,,
1.4,right,1,,,,,,stim/upper.png,stim/neutralRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6036,,,0,11,11,40,1,,,,,
1.3,left,1,,,,,,stim/upper.png,stim/incongLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5223,,,0,12,12,16,1,,,,,
1.5,right,1,,,,,,stim/blank.png,stim/neutralRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6551,,,0,13,13,43,1,,,,,
0.85,left,1,,,,,,stim/centre.png,stim/incongLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6328,,,0,14,14,18,1,,,,,
0.8,left,1,,,,,,stim/blank.png,stim/congLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6268,,,0,15,15,3,1,,,,,
1.05,left,1,,,,,,stim/both.png,stim/incongRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.7527,,,0,16,16,29,1,,,,,
1.35,left,1,,,,,,stim/both.png,stim/congLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5422,,,0,17,17,1,1,,,,,
1.4,right,1,,,,,,stim/both.png,stim/congRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5408,,,0,18,18,9,1,,,,,
1.1,right,1,,,,,,stim/blank.png,stim/congLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6204,,,0,19,19,7,1,,,,,
1.3,left,1,,,,,,stim/centre.png,stim/congLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.579,,,0,20,20,2,1,,,,,
1,left,0,,,,,,stim/both.png,stim/incongLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5839,,,0,21,21,21,1,,,,,
0.9,left,1,,,,,,stim/lower.png,stim/neutralRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5234,,,0,22,22,44,1,,,,,
1.45,right,1,,,,,,stim/blank.png,stim/incongRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.7006,,,0,23,23,27,1,,,,,
1,right,1,,,,,,stim/centre.png,stim/congLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.7081,,,0,24,24,6,1,,,,,
1.15,right,1,,,,,,stim/centre.png,stim/neutralRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6293,,,0,25,25,42,1,,,,,
0.4,left,1,,,,,,stim/both.png,stim/incongLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.77,,,0,26,26,17,1,,,,,
0.95,right,1,,,,,,stim/centre.png,stim/congRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.9501,,,0,27,27,10,1,,,,,
1.1,left,1,,,,,,stim/both.png,stim/neutralLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.664,,,0,28,28,33,1,,,,,
0.85,right,1,,,,,,stim/lower.png,stim/congLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6014,,,0,29,29,4,1,,,,,
0.7,right,1,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6168,,,0,30,30,36,1,,,,,
0.6,right,1,,,,,,stim/lower.png,stim/incongLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5978,,,0,31,31,20,1,,,,,
1.2,left,1,,,,,,stim/centre.png,stim/incongRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.7012,,,0,32,32,30,1,,,,,
1.5,left,1,,,,,,stim/blank.png,stim/incongRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6386,,,0,33,33,31,1,,,,,
0.45,left,1,,,,,,stim/both.png,stim/neutralRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5986,,,0,34,34,45,1,,,,,
1.25,left,1,,,,,,stim/blank.png,stim/congRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5872,,,0,35,35,15,1,,,,,
0.9,right,1,,,,,,stim/centre.png,stim/incongLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.87,,,0,36,36,22,1,,,,,
0.6,right,1,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6308,,,0,37,37,39,1,,,,,
0.5,left,1,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5724,,,0,38,38,32,1,,,,,
1.5,right,1,,,,,,stim/upper.png,stim/congRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6576,,,0,39,39,8,1,,,,,
1.25,left,1,,,,,,stim/centre.png,stim/congRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.7361,,,0,40,40,14,1,,,,,
1.2,right,1,,,,,,stim/both.png,stim/neutralLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6005,,,0,41,41,37,1,,,,,
1.15,left,1,,,,,,stim/centre.png,stim/neutralRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5682,,,0,42,42,46,1,,,,,
0.75,left,1,,,,,,stim/blank.png,stim/incongLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.669,,,0,43,43,19,1,,,,,
0.55,left,1,,,,,,stim/both.png,stim/congRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.8727,,,0,44,44,13,1,,,,,
1.35,right,1,,,,,,stim/both.png,stim/congLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.8048,,,0,45,45,5,1,,,,,
0.75,left,1,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5381,,,0,46,46,35,1,,,,,
1.25,right,1,,,,,,stim/upper.png,stim/incongRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.9239,,,0,47,47,24,1,,,,,
1.2,right,1,,,,,,stim/centre.png,stim/incongLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.824,,,1,0,48,22,1,,,,,
0.85,left,1,,,,,,stim/centre.png,stim/incongLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6471,,,1,1,49,18,1,,,,,
0.45,left,1,,,,,,stim/blank.png,stim/congRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5375,,,1,2,50,15,1,,,,,
0.5,right,1,,,,,,stim/blank.png,stim/congLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6571,,,1,3,51,7,1,,,,,
1.3,left,1,,,,,,stim/lower.png,stim/incongRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.652,,,1,4,52,28,1,,,,,
0.95,left,1,,,,,,stim/both.png,stim/neutralLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5697,,,1,5,53,33,1,,,,,
1.55,right,1,,,,,,stim/both.png,stim/neutralLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6599,,,1,6,54,37,1,,,,,
0.75,left,1,,,,,,stim/upper.png,stim/incongLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6941,,,1,7,55,16,1,,,,,
1.2,left,1,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.4834,,,1,8,56,32,1,,,,,
1,right,1,,,,,,stim/blank.png,stim/neutralRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5709,,,1,9,57,43,1,,,,,
1.15,right,1,,,,,,stim/upper.png,stim/incongRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.7209,,,1,10,58,24,1,,,,,
0.95,right,1,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6201,,,1,11,59,39,1,,,,,
0.7,left,1,,,,,,stim/centre.png,stim/incongRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.7051,,,1,12,60,30,1,,,,,
1.5,left,1,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.552,,,1,13,61,35,1,,,,,
0.95,left,1,,,,,,stim/lower.png,stim/neutralRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.7613,,,1,14,62,44,1,,,,,
1.15,right,1,,,,,,stim/centre.png,stim/neutralRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5694,,,1,15,63,42,1,,,,,
1.4,left,1,,,,,,stim/blank.png,stim/incongRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.785,,,1,16,64,31,1,,,,,
1.25,right,1,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6016,,,1,17,65,38,1,,,,,
1.55,left,1,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5498,,,1,18,66,34,1,,,,,
1.5,right,1,,,,,,stim/both.png,stim/incongLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.9675,,,1,19,67,21,1,,,,,
1.4,left,1,,,,,,stim/both.png,stim/congLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.57,,,1,20,68,1,1,,,,,
0.5,right,1,,,,,,stim/both.png,stim/congRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.4733,,,1,21,69,9,1,,,,,
0.45,right,1,,,,,,stim/centre.png,stim/congRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.4829,,,1,22,70,10,1,,,,,
1,right,1,,,,,,stim/centre.png,stim/incongRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.636,,,1,23,71,26,1,,,,,
1.5,right,1,,,,,,stim/blank.png,stim/congRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.4818,,,1,24,72,11,1,,,,,
1.35,right,1,,,,,,stim/both.png,stim/neutralRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.4596,,,1,25,73,41,1,,,,,
1.45,left,1,,,,,,stim/lower.png,stim/congRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5682,,,1,26,74,12,1,,,,,
1.1,right,1,,,,,,stim/centre.png,stim/congLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5297,,,1,27,75,6,1,,,,,
0.4,right,1,,,,,,stim/both.png,stim/incongRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.7898,,,1,28,76,25,1,,,,,
1.1,right,1,,,,,,stim/upper.png,stim/neutralRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.4604,,,1,29,77,40,1,,,,,
1.3,left,1,,,,,,stim/blank.png,stim/neutralRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6029,,,1,30,78,47,1,,,,,
1.55,left,1,,,,,,stim/both.png,stim/neutralRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5277,,,1,31,79,45,1,,,,,
1.1,left,1,,,,,,stim/both.png,stim/incongLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.7662,,,1,32,80,17,1,,,,,
0.6,left,1,,,,,,stim/centre.png,stim/congLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5201,,,1,33,81,2,1,,,,,
0.9,right,1,,,,,,stim/both.png,stim/congLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5221,,,1,34,82,5,1,,,,,
1.25,right,1,,,,,,stim/upper.png,stim/congRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5401,,,1,35,83,8,1,,,,,
0.95,left,1,,,,,,stim/both.png,stim/incongRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.7263,,,1,36,84,29,1,,,,,
0.75,right,1,,,,,,stim/lower.png,stim/congLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6319,,,1,37,85,4,1,,,,,
1.1,left,1,,,,,,stim/blank.png,stim/incongLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6914,,,1,38,86,19,1,,,,,
1.05,left,1,,,,,,stim/both.png,stim/congRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.55,,,1,39,87,13,1,,,,,
1.05,left,1,,,,,,stim/centre.png,stim/congRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5231,,,1,40,88,14,1,,,,,
1.05,right,1,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5901,,,1,41,89,36,1,,,,,
0.55,right,1,,,,,,stim/blank.png,stim/incongRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.7995,,,1,42,90,27,1,,,,,
1.3,left,1,,,,,,stim/upper.png,stim/congLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.4651,,,1,43,91,0,1,,,,,
1.25,right,1,,,,,,stim/blank.png,stim/incongLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.9518,,,1,44,92,23,1,,,,,
0.8,right,1,,,,,,stim/lower.png,stim/incongLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6843,,,1,45,93,20,1,,,,,
0.85,left,1,,,,,,stim/blank.png,stim/congLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5836,,,1,46,94,3,1,,,,,
0.9,left,1,,,,,,stim/centre.png,stim/neutralRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6197,,,1,47,95,46,1,,,,,
,,,,,,,,,,,,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,,,,,,,,,1,0,1,0,1
1.25,left,1,,,,,,stim/centre.png,stim/incongLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.8763,,,0,0,0,18,1,,,,,
0.7,left,1,,,,,,stim/upper.png,stim/congLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.4721,,,0,1,1,0,1,,,,,
0.65,left,1,,,,,,stim/blank.png,stim/congLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5316,,,0,2,2,3,1,,,,,
1.5,right,1,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6685,,,0,3,3,39,1,,,,,
0.65,right,1,,,,,,stim/centre.png,stim/incongLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6174,,,0,4,4,22,1,,,,,
1.5,left,1,,,,,,stim/centre.png,stim/incongRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.807,,,0,5,5,30,1,,,,,
0.4,left,1,,,,,,stim/both.png,stim/congLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5842,,,0,6,6,1,1,,,,,
0.9,left,1,,,,,,stim/centre.png,stim/congLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.4418,,,0,7,7,2,1,,,,,
0.65,right,1,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6252,,,0,8,8,36,1,,,,,
0.8,right,1,,,,,,stim/centre.png,stim/neutralRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5093,,,0,9,9,42,1,,,,,
1.15,right,1,,,,,,stim/both.png,stim/neutralLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5503,,,0,10,10,37,1,,,,,
1.1,right,1,,,,,,stim/both.png,stim/congRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5562,,,0,11,11,9,1,,,,,
0.45,right,1,,,,,,stim/upper.png,stim/congRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5403,,,0,12,12,8,1,,,,,
1.1,right,1,,,,,,stim/lower.png,stim/incongLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6694,,,0,13,13,20,1,,,,,
0.95,right,1,,,,,,stim/both.png,stim/incongLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6397,,,0,14,14,21,1,,,,,
0.5,left,1,,,,,,stim/both.png,stim/incongLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.9242,,,0,15,15,17,1,,,,,
1.5,left,1,,,,,,stim/blank.png,stim/incongLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5904,,,0,16,16,19,1,,,,,
1.45,left,1,,,,,,stim/both.png,stim/neutralLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.4855,,,0,17,17,33,1,,,,,
0.75,left,1,,,,,,stim/blank.png,stim/incongRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.7517,,,0,18,18,31,1,,,,,
1.3,left,1,,,,,,stim/upper.png,stim/incongLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5956,,,0,19,19,16,1,,,,,
0.9,left,1,,,,,,stim/blank.png,stim/neutralRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5434,,,0,20,20,47,1,,,,,
0.6,right,1,,,,,,stim/centre.png,stim/incongRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.7148,,,0,21,21,26,1,,,,,
0.55,left,1,,,,,,stim/both.png,stim/congRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5547,,,0,22,22,13,1,,,,,
1.5,right,1,,,,,,stim/lower.png,stim/congLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5323,,,0,23,23,4,1,,,,,
1,left,1,,,,,,stim/blank.png,stim/congRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5003,,,0,24,24,15,1,,,,,
0.45,left,1,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5375,,,0,25,25,34,1,,,,,
0.8,left,1,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5371,,,0,26,26,35,1,,,,,
1.1,right,1,,,,,,stim/centre.png,stim/congLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5111,,,0,27,27,6,1,,,,,
0.9,left,1,,,,,,stim/both.png,stim/incongRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.9674,,,0,28,28,29,1,,,,,
1.5,right,1,,,,,,stim/blank.png,stim/congRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5511,,,0,29,29,11,1,,,,,
1.45,left,1,,,,,,stim/both.png,stim/neutralRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5886,,,0,30,30,45,1,,,,,
1.4,right,1,,,,,,stim/blank.png,stim/congLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.592,,,0,31,31,7,1,,,,,
1.4,left,1,,,,,,stim/lower.png,stim/congRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.4848,,,0,32,32,12,1,,,,,
0.7,right,1,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5327,,,0,33,33,38,1,,,,,
1.55,right,1,,,,,,stim/both.png,stim/congLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5192,,,0,34,34,5,1,,,,,
0.45,right,1,,,,,,stim/both.png,stim/neutralRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6347,,,0,35,35,41,1,,,,,
1.4,right,1,,,,,,stim/blank.png,stim/incongLeft.png,right,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.8567,,,0,36,36,23,1,,,,,
0.85,left,1,,,,,,stim/centre.png,stim/congRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.518,,,0,37,37,14,1,,,,,
1.35,left,1,,,,,,stim/lower.png,stim/incongRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.716,,,0,38,38,28,1,,,,,
1.15,right,1,,,,,,stim/upper.png,stim/neutralRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5833,,,0,39,39,40,1,,,,,
1.25,right,1,,,,,,stim/both.png,stim/incongRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.8174,,,0,40,40,25,1,,,,,
1.3,right,1,,,,,,stim/blank.png,stim/incongRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.7336,,,0,41,41,27,1,,,,,
1.5,right,1,,,,,,stim/upper.png,stim/incongRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6512,,,0,42,42,24,1,,,,,
1.45,left,1,,,,,,stim/centre.png,stim/neutralRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6515,,,0,43,43,46,1,,,,,
1.05,left,1,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5891,,,0,44,44,32,1,,,,,
0.65,left,1,,,,,,stim/lower.png,stim/neutralRight.png,left,180,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.5346,,,0,45,45,44,1,,,,,
1.5,right,1,,,,,,stim/centre.png,stim/congRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6003,,,0,46,46,10,1,,,,,
0.75,right,1,,,,,,stim/blank.png,stim/neutralRight.png,right,0,prueba,001,2022-02-11_14h38.15.234,ANT,2021.2.3,Win32,59.85515054,0.6405,,,0,47,47,43,1,,,,,
