fixDuration,resp.keys,resp.corr,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,OS,frameRate,resp.rt,instResp.keys,instResp.rt,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran
0.5,left,1,0,10,10,14,1,stim/centre.png,stim/congRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4368,,,,,,,,,,,,
0.55,right,1,0,11,11,8,1,stim/upper.png,stim/congRight.png,right,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.3893,,,,,,,,,,,,
0.7,left,0,0,12,12,22,1,stim/centre.png,stim/incongLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4012,,,,,,,,,,,,
0.55,right,1,0,13,13,21,1,stim/both.png,stim/incongLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.7084,,,,,,,,,,,,
1.3,left,1,0,14,14,17,1,stim/both.png,stim/incongLeft.png,left,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.6423,,,,,,,,,,,,
1.25,right,1,0,15,15,9,1,stim/both.png,stim/congRight.png,right,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4938,,,,,,,,,,,,
0.45,right,1,0,16,16,23,1,stim/blank.png,stim/incongLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.8357,,,,,,,,,,,,
1.05,left,1,0,17,17,1,1,stim/both.png,stim/congLeft.png,left,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4854,,,,,,,,,,,,
0.65,left,1,0,18,18,12,1,stim/lower.png,stim/congRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4536,,,,,,,,,,,,
1.3,left,1,0,19,19,13,1,stim/both.png,stim/congRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5694,,,,,,,,,,,,
1.15,left,1,0,20,20,2,1,stim/centre.png,stim/congLeft.png,left,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5224,,,,,,,,,,,,
0.75,right,1,0,21,21,4,1,stim/lower.png,stim/congLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5369,,,,,,,,,,,,
1.55,right,1,0,22,22,20,1,stim/lower.png,stim/incongLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.7339,,,,,,,,,,,,
1.2,left,1,0,23,23,18,1,stim/centre.png,stim/incongLeft.png,left,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.6191,,,,,,,,,,,,
1.05,right,1,,,,,,stim/centre.png,stim/congRight.png,right,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5961,space,10.8937,0,0,0,10,1,,,,,
0.8,left,1,,,,,,stim/centre.png,stim/congRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5866,,,0,1,1,14,1,,,,,
1.5,right,1,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5422,,,0,2,2,36,1,,,,,
0.8,left,1,,,,,,stim/blank.png,stim/incongRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.677,,,0,3,3,31,1,,,,,
1.55,right,1,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.6364,,,0,4,4,39,1,,,,,
1.5,left,1,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4899,,,0,5,5,34,1,,,,,
1.45,right,1,,,,,,stim/lower.png,stim/congLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.685,,,0,6,6,4,1,,,,,
0.6,left,1,,,,,,stim/blank.png,stim/incongLeft.png,left,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.8807,,,0,7,7,19,1,,,,,
1,left,1,,,,,,stim/both.png,stim/incongRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.6691,,,0,8,8,29,1,,,,,
0.95,left,1,,,,,,stim/centre.png,stim/neutralRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.8693,,,0,9,9,46,1,,,,,
1.55,right,1,,,,,,stim/lower.png,stim/incongLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.6694,,,0,10,10,20,1,,,,,
1.15,left,1,,,,,,stim/upper.png,stim/incongLeft.png,left,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.6527,,,0,11,11,16,1,,,,,
0.85,right,1,,,,,,stim/blank.png,stim/congLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5407,,,0,12,12,7,1,,,,,
1.4,right,1,,,,,,stim/centre.png,stim/incongLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.6572,,,0,13,13,22,1,,,,,
0.85,left,1,,,,,,stim/blank.png,stim/congLeft.png,left,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5522,,,0,14,14,3,1,,,,,
0.9,left,1,,,,,,stim/lower.png,stim/neutralRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5466,,,0,15,15,44,1,,,,,
0.75,left,1,,,,,,stim/lower.png,stim/incongRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.6868,,,0,16,16,28,1,,,,,
1.45,left,1,,,,,,stim/centre.png,stim/incongRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.6177,,,0,17,17,30,1,,,,,
1.55,right,1,,,,,,stim/blank.png,stim/incongRight.png,right,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.6521,,,0,18,18,27,1,,,,,
1.2,right,1,,,,,,stim/blank.png,stim/incongLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.9312,,,0,19,19,23,1,,,,,
1.3,right,1,,,,,,stim/both.png,stim/incongLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.604,,,0,20,20,21,1,,,,,
1.4,right,1,,,,,,stim/both.png,stim/neutralRight.png,right,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4944,,,0,21,21,41,1,,,,,
1.5,left,1,,,,,,stim/upper.png,stim/congLeft.png,left,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4968,,,0,22,22,0,1,,,,,
1.15,left,1,,,,,,stim/both.png,stim/neutralRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5187,,,0,23,23,45,1,,,,,
1,right,1,,,,,,stim/upper.png,stim/neutralRight.png,right,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.474,,,0,24,24,40,1,,,,,
1.05,left,1,,,,,,stim/both.png,stim/incongLeft.png,left,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.6367,,,0,25,25,17,1,,,,,
1.3,right,1,,,,,,stim/centre.png,stim/congLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4775,,,0,26,26,6,1,,,,,
0.9,left,1,,,,,,stim/both.png,stim/congRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4646,,,0,27,27,13,1,,,,,
1.3,right,1,,,,,,stim/centre.png,stim/neutralRight.png,right,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4183,,,0,28,28,42,1,,,,,
1.05,right,1,,,,,,stim/both.png,stim/incongRight.png,right,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.6008,,,0,29,29,25,1,,,,,
1.55,right,1,,,,,,stim/upper.png,stim/congRight.png,right,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4596,,,0,30,30,8,1,,,,,
0.75,right,1,,,,,,stim/upper.png,stim/incongRight.png,right,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5916,,,0,31,31,24,1,,,,,
0.75,right,1,,,,,,stim/blank.png,stim/neutralRight.png,right,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5192,,,0,32,32,43,1,,,,,
1.1,right,1,,,,,,stim/both.png,stim/neutralLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.6427,,,0,33,33,37,1,,,,,
0.9,left,1,,,,,,stim/centre.png,stim/incongLeft.png,left,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.6078,,,0,34,34,18,1,,,,,
1.05,left,1,,,,,,stim/blank.png,stim/neutralRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.703,,,0,35,35,47,1,,,,,
1.4,left,1,,,,,,stim/both.png,stim/neutralLeft.png,left,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.9773,,,0,36,36,33,1,,,,,
0.65,right,1,,,,,,stim/centre.png,stim/incongRight.png,right,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5407,,,0,37,37,26,1,,,,,
1.3,right,1,,,,,,stim/both.png,stim/congRight.png,right,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5346,,,0,38,38,9,1,,,,,
0.5,left,1,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.6017,,,0,39,39,35,1,,,,,
1.55,right,1,,,,,,stim/both.png,stim/congLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5912,,,0,40,40,5,1,,,,,
1.45,left,1,,,,,,stim/blank.png,stim/congRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5603,,,0,41,41,15,1,,,,,
1.1,right,1,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5061,,,0,42,42,38,1,,,,,
0.85,left,1,,,,,,stim/both.png,stim/congLeft.png,left,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5373,,,0,43,43,1,1,,,,,
1.55,left,1,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4678,,,0,44,44,32,1,,,,,
1.55,left,1,,,,,,stim/lower.png,stim/congRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4175,,,0,45,45,12,1,,,,,
0.65,right,1,,,,,,stim/blank.png,stim/congRight.png,right,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4689,,,0,46,46,11,1,,,,,
1.2,left,1,,,,,,stim/centre.png,stim/congLeft.png,left,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4534,,,0,47,47,2,1,,,,,
0.45,right,1,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5203,,,1,0,48,39,1,,,,,
0.85,right,1,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5362,,,1,1,49,38,1,,,,,
0.5,left,1,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5172,,,1,2,50,34,1,,,,,
1.25,right,1,,,,,,stim/both.png,stim/neutralLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4552,,,1,3,51,37,1,,,,,
1.55,left,1,,,,,,stim/blank.png,stim/incongLeft.png,left,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.6899,,,1,4,52,19,1,,,,,
0.5,left,1,,,,,,stim/blank.png,stim/congLeft.png,left,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,1.0393,,,1,5,53,3,1,,,,,
0.75,right,1,,,,,,stim/upper.png,stim/congRight.png,right,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.436,,,1,6,54,8,1,,,,,
1.1,right,1,,,,,,stim/blank.png,stim/neutralRight.png,right,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4692,,,1,7,55,43,1,,,,,
1.15,right,1,,,,,,stim/centre.png,stim/incongLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.6186,,,1,8,56,22,1,,,,,
1.4,left,1,,,,,,stim/centre.png,stim/incongLeft.png,left,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.6716,,,1,9,57,18,1,,,,,
1.4,left,1,,,,,,stim/blank.png,stim/congRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.6715,,,1,10,58,15,1,,,,,
1.45,right,1,,,,,,stim/blank.png,stim/incongLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.7898,,,1,11,59,23,1,,,,,
1.55,left,1,,,,,,stim/centre.png,stim/congLeft.png,left,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4322,,,1,12,60,2,1,,,,,
1.45,right,1,,,,,,stim/centre.png,stim/congRight.png,right,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5517,,,1,13,61,10,1,,,,,
1.2,left,1,,,,,,stim/both.png,stim/incongRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.8709,,,1,14,62,29,1,,,,,
1.05,right,1,,,,,,stim/centre.png,stim/neutralRight.png,right,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.8171,,,1,15,63,42,1,,,,,
1.1,left,1,,,,,,stim/both.png,stim/neutralLeft.png,left,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5888,,,1,16,64,33,1,,,,,
0.45,left,1,,,,,,stim/upper.png,stim/incongLeft.png,left,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.6876,,,1,17,65,16,1,,,,,
0.5,left,1,,,,,,stim/centre.png,stim/incongRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.6935,,,1,18,66,30,1,,,,,
1.55,right,1,,,,,,stim/both.png,stim/neutralRight.png,right,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5264,,,1,19,67,41,1,,,,,
0.85,right,1,,,,,,stim/blank.png,stim/congRight.png,right,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.6762,,,1,20,68,11,1,,,,,
1.4,left,1,,,,,,stim/lower.png,stim/congRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4691,,,1,21,69,12,1,,,,,
1.2,right,1,,,,,,stim/blank.png,stim/incongRight.png,right,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.7087,,,1,22,70,27,1,,,,,
0.95,right,1,,,,,,stim/centre.png,stim/congLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4681,,,1,23,71,6,1,,,,,
0.45,right,1,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4854,,,1,24,72,36,1,,,,,
1.3,left,1,,,,,,stim/both.png,stim/neutralRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5717,,,1,25,73,45,1,,,,,
0.9,right,1,,,,,,stim/blank.png,stim/congLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5187,,,1,26,74,7,1,,,,,
1.4,left,0,,,,,,stim/upper.png,stim/incongRight.png,right,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.3818,,,1,27,75,24,1,,,,,
0.4,left,1,,,,,,stim/lower.png,stim/neutralRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4699,,,1,28,76,44,1,,,,,
0.55,right,1,,,,,,stim/upper.png,stim/neutralRight.png,right,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5053,,,1,29,77,40,1,,,,,
0.85,left,1,,,,,,stim/blank.png,stim/neutralRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.6503,,,1,30,78,47,1,,,,,
1.4,left,1,,,,,,stim/upper.png,stim/congLeft.png,left,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4875,,,1,31,79,0,1,,,,,
1.15,right,1,,,,,,stim/both.png,stim/congLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4681,,,1,32,80,5,1,,,,,
1.05,left,1,,,,,,stim/both.png,stim/congLeft.png,left,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5182,,,1,33,81,1,1,,,,,
0.85,left,1,,,,,,stim/both.png,stim/congRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5454,,,1,34,82,13,1,,,,,
0.8,left,1,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.6021,,,1,35,83,35,1,,,,,
1.25,right,1,,,,,,stim/both.png,stim/congRight.png,right,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4832,,,1,36,84,9,1,,,,,
0.5,left,1,,,,,,stim/both.png,stim/incongLeft.png,left,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.6328,,,1,37,85,17,1,,,,,
1.2,right,1,,,,,,stim/lower.png,stim/congLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.52,,,1,38,86,4,1,,,,,
1,left,1,,,,,,stim/lower.png,stim/incongRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.6406,,,1,39,87,28,1,,,,,
1.45,right,1,,,,,,stim/lower.png,stim/incongLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5517,,,1,40,88,20,1,,,,,
0.85,left,0,,,,,,stim/centre.png,stim/incongRight.png,right,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4015,,,1,41,89,26,1,,,,,
1.45,right,1,,,,,,stim/both.png,stim/incongLeft.png,right,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5832,,,1,42,90,21,1,,,,,
0.9,left,1,,,,,,stim/blank.png,stim/incongRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.6555,,,1,43,91,31,1,,,,,
1.3,left,1,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5172,,,1,44,92,32,1,,,,,
1.5,left,1,,,,,,stim/centre.png,stim/neutralRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5509,,,1,45,93,46,1,,,,,
1,right,1,,,,,,stim/both.png,stim/incongRight.png,right,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.7714,,,1,46,94,25,1,,,,,
0.8,left,1,,,,,,stim/centre.png,stim/congRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4395,,,1,47,95,14,1,,,,,
,,,,,,,,,,,,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,,,,,,,,,0,0,0,0,1
0.8,right,1,,,,,,stim/centre.png,stim/neutralRight.png,right,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.4824,,,0,0,0,42,1,,,,,
1.55,left,1,,,,,,stim/lower.png,stim/neutralRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.5181,,,0,1,1,44,1,,,,,
1.4,left,1,,,,,,stim/centre.png,stim/congRight.png,left,180,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,0.6407,,,0,2,2,14,1,,,,,
1.5,,0,,,,,,stim/centre.png,stim/congRight.png,right,0,0001,001,2022-05-02_16h01.57.132,ANT,2021.2.3,Win32,59.79073244,,,,0,3,3,10,1,,,,,
