fixDuration,resp.keys,resp.corr,resp.rt,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,OS,frameRate,instResp.keys,instResp.rt,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran
1.45,left,0,0.4643,,,,,,stim/blank.png,stim/incongRight.png,right,0,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,19,67,27,1,,,,,
0.7,left,1,0.67,,,,,,stim/both.png,stim/incongRight.png,left,180,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,20,68,29,1,,,,,
1.45,right,1,0.4719,,,,,,stim/upper.png,stim/congRight.png,right,0,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,21,69,8,1,,,,,
0.9,right,1,0.6922,,,,,,stim/centre.png,stim/incongLeft.png,right,180,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,22,70,22,1,,,,,
1.2,left,1,0.6707,,,,,,stim/centre.png,stim/incongRight.png,left,180,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,23,71,30,1,,,,,
0.45,left,1,0.4889,,,,,,stim/centre.png,stim/neutralRight.png,left,180,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,24,72,46,1,,,,,
0.5,left,1,0.4845,,,,,,stim/both.png,stim/neutralRight.png,left,180,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,25,73,45,1,,,,,
0.85,left,1,0.6087,,,,,,stim/centre.png,stim/congLeft.png,left,0,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,26,74,2,1,,,,,
1.1,right,1,0.5148,,,,,,stim/centre.png,stim/congLeft.png,right,180,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,27,75,6,1,,,,,
1.4,left,1,0.5979,,,,,,stim/blank.png,stim/neutralRight.png,left,180,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,28,76,47,1,,,,,
1.55,right,1,0.5742,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,29,77,39,1,,,,,
1.35,right,1,0.5713,,,,,,stim/upper.png,stim/incongRight.png,right,0,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,30,78,24,1,,,,,
1.05,left,1,0.6308,,,,,,stim/blank.png,stim/congLeft.png,left,0,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,31,79,3,1,,,,,
1.05,right,1,0.5163,,,,,,stim/both.png,stim/congLeft.png,right,180,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,32,80,5,1,,,,,
0.45,left,0,0.5153,,,,,,stim/centre.png,stim/incongRight.png,right,0,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,33,81,26,1,,,,,
0.45,left,1,0.8012,,,,,,stim/both.png,stim/incongLeft.png,left,0,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,34,82,17,1,,,,,
1.15,right,1,0.5326,,,,,,stim/upper.png,stim/neutralRight.png,right,0,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,35,83,40,1,,,,,
1.25,left,1,0.4835,,,,,,stim/both.png,stim/congLeft.png,left,0,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,36,84,1,1,,,,,
1.45,right,1,0.5883,,,,,,stim/both.png,stim/incongLeft.png,right,180,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,37,85,21,1,,,,,
1.4,left,1,0.5409,,,,,,stim/lower.png,stim/incongRight.png,left,180,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,38,86,28,1,,,,,
1.4,right,1,0.483,,,,,,stim/both.png,stim/neutralRight.png,right,0,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,39,87,41,1,,,,,
1.55,right,1,0.8143,,,,,,stim/both.png,stim/incongRight.png,right,0,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,40,88,25,1,,,,,
1.45,left,1,0.8263,,,,,,stim/blank.png,stim/incongLeft.png,left,0,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,41,89,19,1,,,,,
1.3,left,1,0.4276,,,,,,stim/both.png,stim/neutralLeft.png,left,0,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,42,90,33,1,,,,,
1.4,left,1,0.5602,,,,,,stim/centre.png,stim/incongLeft.png,left,0,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,43,91,18,1,,,,,
0.4,right,1,0.5555,,,,,,stim/blank.png,stim/congRight.png,right,0,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,44,92,11,1,,,,,
0.7,left,1,0.801,,,,,,stim/centre.png,stim/congRight.png,left,180,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,45,93,14,1,,,,,
1.3,left,1,0.4416,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,46,94,32,1,,,,,
1.1,right,1,0.5604,,,,,,stim/blank.png,stim/neutralRight.png,right,0,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,1,47,95,43,1,,,,,
,,,,,,,,,,,,,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,,,,,,0,0,0,0,1
