fixDuration,resp.keys,resp.corr,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,OS,frameRate,resp.rt,instResp.keys,instResp.rt,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran
1.55,left,1,,,,,,stim/blank.png,stim/neutralRight.png,left,180,,001,2022-01-27_19h57.22.111,ANT,2021.2.3,Linux x86_64,59.99880002,0.6008,,,1,39,87,47,1,,,,,
1.35,right,1,,,,,,stim/blank.png,stim/congRight.png,right,0,,001,2022-01-27_19h57.22.111,ANT,2021.2.3,Linux x86_64,59.99880002,0.7674,,,1,40,88,11,1,,,,,
1.05,left,1,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,,001,2022-01-27_19h57.22.111,ANT,2021.2.3,Linux x86_64,59.99880002,0.6181,,,1,41,89,32,1,,,,,
1.25,right,1,,,,,,stim/blank.png,stim/congLeft.png,right,180,,001,2022-01-27_19h57.22.111,ANT,2021.2.3,Linux x86_64,59.99880002,0.6704,,,1,42,90,7,1,,,,,
0.6,right,1,,,,,,stim/both.png,stim/neutralRight.png,right,0,,001,2022-01-27_19h57.22.111,ANT,2021.2.3,Linux x86_64,59.99880002,0.7356,,,1,43,91,41,1,,,,,
0.95,right,1,,,,,,stim/centre.png,stim/congLeft.png,right,180,,001,2022-01-27_19h57.22.111,ANT,2021.2.3,Linux x86_64,59.99880002,0.6968,,,1,44,92,6,1,,,,,
1.35,right,1,,,,,,stim/both.png,stim/congLeft.png,right,180,,001,2022-01-27_19h57.22.111,ANT,2021.2.3,Linux x86_64,59.99880002,0.6715,,,1,45,93,5,1,,,,,
1.25,left,1,,,,,,stim/lower.png,stim/congRight.png,left,180,,001,2022-01-27_19h57.22.111,ANT,2021.2.3,Linux x86_64,59.99880002,0.5843,,,1,46,94,12,1,,,,,
0.85,left,1,,,,,,stim/both.png,stim/incongRight.png,left,180,,001,2022-01-27_19h57.22.111,ANT,2021.2.3,Linux x86_64,59.99880002,0.735,,,1,47,95,29,1,,,,,
,,,,,,,,,,,,,001,2022-01-27_19h57.22.111,ANT,2021.2.3,Linux x86_64,59.99880002,,,,,,,,,0,0,0,0,1
0.4,left,1,,,,,,stim/lower.png,stim/incongRight.png,left,180,,001,2022-01-27_19h57.22.111,ANT,2021.2.3,Linux x86_64,59.99880002,1.1494,,,0,0,0,28,1,,,,,
1.25,right,1,,,,,,stim/both.png,stim/congLeft.png,right,180,,001,2022-01-27_19h57.22.111,ANT,2021.2.3,Linux x86_64,59.99880002,0.6536,,,0,1,1,5,1,,,,,
0.9,left,1,,,,,,stim/both.png,stim/incongLeft.png,left,0,,001,2022-01-27_19h57.22.111,ANT,2021.2.3,Linux x86_64,59.99880002,0.7988,,,0,2,2,17,1,,,,,
1.2,right,1,,,,,,stim/upper.png,stim/congRight.png,right,0,,001,2022-01-27_19h57.22.111,ANT,2021.2.3,Linux x86_64,59.99880002,0.5541,,,0,3,3,8,1,,,,,
1.55,left,1,,,,,,stim/upper.png,stim/incongLeft.png,left,0,,001,2022-01-27_19h57.22.111,ANT,2021.2.3,Linux x86_64,59.99880002,0.6165,,,0,4,4,16,1,,,,,
