fixDuration,resp.keys,resp.corr,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,OS,frameRate,resp.rt,instResp.keys,instResp.rt,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran
0.9,left,1,0,15,15,15,1,stim/blank.png,stim/congRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.418,,,,,,,,,,,,
1.3,right,1,0,16,16,22,1,stim/centre.png,stim/incongLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.552,,,,,,,,,,,,
1.3,left,1,0,17,17,2,1,stim/centre.png,stim/congLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.451,,,,,,,,,,,,
0.5,right,1,0,18,18,6,1,stim/centre.png,stim/congLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.467,,,,,,,,,,,,
1.35,right,0,0,19,19,18,1,stim/centre.png,stim/incongLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.381,,,,,,,,,,,,
0.65,left,1,0,20,20,14,1,stim/centre.png,stim/congRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.464,,,,,,,,,,,,
0.75,left,1,0,21,21,12,1,stim/lower.png,stim/congRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.428,,,,,,,,,,,,
0.4,right,1,0,22,22,10,1,stim/centre.png,stim/congRight.png,right,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.426,,,,,,,,,,,,
0.8,left,0,0,23,23,23,1,stim/blank.png,stim/incongLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.391,,,,,,,,,,,,
1.2,left,1,,,,,,stim/both.png,stim/congRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,1.098,space,5.76,0,0,0,13,1,,,,,
1.3,right,1,,,,,,stim/blank.png,stim/congRight.png,right,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.427,,,0,1,1,11,1,,,,,
0.85,right,0,,,,,,stim/centre.png,stim/incongRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.345,,,0,2,2,30,1,,,,,
1.55,right,1,,,,,,stim/blank.png,stim/incongRight.png,right,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.584,,,0,3,3,27,1,,,,,
1.55,right,1,,,,,,stim/upper.png,stim/congRight.png,right,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.419,,,0,4,4,8,1,,,,,
0.45,right,1,,,,,,stim/blank.png,stim/neutralRight.png,right,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.401,,,0,5,5,43,1,,,,,
0.9,left,1,,,,,,stim/blank.png,stim/congLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.466,,,0,6,6,3,1,,,,,
1.45,right,0,,,,,,stim/centre.png,stim/congRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.369,,,0,7,7,14,1,,,,,
0.7,right,1,,,,,,stim/both.png,stim/neutralRight.png,right,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.401,,,0,8,8,41,1,,,,,
1,right,1,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.492,,,0,9,9,39,1,,,,,
0.45,left,1,,,,,,stim/lower.png,stim/congRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.417,,,0,10,10,12,1,,,,,
1.2,left,1,,,,,,stim/centre.png,stim/congLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.418,,,0,11,11,2,1,,,,,
0.4,left,1,,,,,,stim/both.png,stim/incongLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.932,,,0,12,12,17,1,,,,,
1.25,right,0,,,,,,stim/blank.png,stim/incongRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.481,,,0,13,13,31,1,,,,,
1.5,right,0,,,,,,stim/lower.png,stim/incongRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.409,,,0,14,14,28,1,,,,,
0.55,left,1,,,,,,stim/centre.png,stim/neutralRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.515,,,0,15,15,46,1,,,,,
0.85,right,1,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.483,,,0,16,16,36,1,,,,,
1.55,left,1,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.483,,,0,17,17,34,1,,,,,
1.15,left,1,,,,,,stim/upper.png,stim/congLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.541,,,0,18,18,0,1,,,,,
0.45,right,1,,,,,,stim/upper.png,stim/neutralRight.png,right,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.492,,,0,19,19,40,1,,,,,
1.3,left,1,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.616,,,0,20,20,35,1,,,,,
1.4,left,1,,,,,,stim/both.png,stim/congLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.399,,,0,21,21,1,1,,,,,
0.4,left,1,,,,,,stim/blank.png,stim/congRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.693,,,0,22,22,15,1,,,,,
0.85,right,1,,,,,,stim/blank.png,stim/incongLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.632,,,0,23,23,23,1,,,,,
1.15,right,1,,,,,,stim/centre.png,stim/incongLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.594,,,0,24,24,22,1,,,,,
0.85,right,1,,,,,,stim/both.png,stim/neutralLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.409,,,0,25,25,37,1,,,,,
0.85,right,0,,,,,,stim/upper.png,stim/incongLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.349,,,0,26,26,16,1,,,,,
0.55,left,1,,,,,,stim/both.png,stim/neutralLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.5,,,0,27,27,33,1,,,,,
1.05,right,1,,,,,,stim/both.png,stim/congRight.png,right,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.415,,,0,28,28,9,1,,,,,
1,left,1,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.381,,,0,29,29,32,1,,,,,
0.5,right,1,,,,,,stim/blank.png,stim/congLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.498,,,0,30,30,7,1,,,,,
1.2,right,1,,,,,,stim/upper.png,stim/incongRight.png,right,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.526,,,0,31,31,24,1,,,,,
1.1,left,1,,,,,,stim/lower.png,stim/neutralRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.441,,,0,32,32,44,1,,,,,
1.25,right,1,,,,,,stim/centre.png,stim/neutralRight.png,right,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.414,,,0,33,33,42,1,,,,,
0.9,right,1,,,,,,stim/both.png,stim/incongRight.png,right,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.497,,,0,34,34,25,1,,,,,
1.5,right,1,,,,,,stim/both.png,stim/incongLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.649,,,0,35,35,21,1,,,,,
0.5,right,1,,,,,,stim/centre.png,stim/congLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.384,,,0,36,36,6,1,,,,,
1.25,right,1,,,,,,stim/lower.png,stim/congLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.384,,,0,37,37,4,1,,,,,
0.5,left,1,,,,,,stim/blank.png,stim/neutralRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.541,,,0,38,38,47,1,,,,,
1.15,right,0,,,,,,stim/both.png,stim/incongRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.425,,,0,39,39,29,1,,,,,
0.4,right,1,,,,,,stim/centre.png,stim/congRight.png,right,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.401,,,0,40,40,10,1,,,,,
0.75,right,1,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.483,,,0,41,41,38,1,,,,,
0.45,left,1,,,,,,stim/centre.png,stim/incongLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.534,,,0,42,42,18,1,,,,,
1.15,right,1,,,,,,stim/both.png,stim/congLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.415,,,0,43,43,5,1,,,,,
0.8,left,0,,,,,,stim/lower.png,stim/incongLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.541,,,0,44,44,20,1,,,,,
0.75,left,1,,,,,,stim/blank.png,stim/incongLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.593,,,0,45,45,19,1,,,,,
0.8,left,1,,,,,,stim/both.png,stim/neutralRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.441,,,0,46,46,45,1,,,,,
1.45,right,1,,,,,,stim/centre.png,stim/incongRight.png,right,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.55,,,0,47,47,26,1,,,,,
0.65,right,1,,,,,,stim/blank.png,stim/congRight.png,right,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.427,,,1,0,48,11,1,,,,,
0.95,right,0,,,,,,stim/both.png,stim/incongRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.402,,,1,1,49,29,1,,,,,
0.9,left,1,,,,,,stim/blank.png,stim/incongRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.544,,,1,2,50,31,1,,,,,
0.4,left,1,,,,,,stim/upper.png,stim/congLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.45,,,1,3,51,0,1,,,,,
1.3,right,1,,,,,,stim/both.png,stim/congLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.482,,,1,4,52,5,1,,,,,
0.55,right,1,,,,,,stim/upper.png,stim/neutralRight.png,right,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.427,,,1,5,53,40,1,,,,,
0.55,left,1,,,,,,stim/upper.png,stim/incongLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.451,,,1,6,54,16,1,,,,,
1.45,right,1,,,,,,stim/centre.png,stim/neutralRight.png,right,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.442,,,1,7,55,42,1,,,,,
1.25,right,1,,,,,,stim/upper.png,stim/incongRight.png,right,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.481,,,1,8,56,24,1,,,,,
1.15,left,1,,,,,,stim/centre.png,stim/neutralRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.436,,,1,9,57,46,1,,,,,
0.8,left,1,,,,,,stim/centre.png,stim/congLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.418,,,1,10,58,2,1,,,,,
1.05,right,1,,,,,,stim/lower.png,stim/congLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.449,,,1,11,59,4,1,,,,,
1.4,left,1,,,,,,stim/both.png,stim/neutralLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.533,,,1,12,60,33,1,,,,,
0.4,left,0,,,,,,stim/both.png,stim/incongLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.409,,,1,13,61,21,1,,,,,
1.3,right,1,,,,,,stim/blank.png,stim/neutralRight.png,right,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.443,,,1,14,62,43,1,,,,,
1,right,1,,,,,,stim/blank.png,stim/congLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.527,,,1,15,63,7,1,,,,,
1.35,left,1,,,,,,stim/lower.png,stim/congRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.401,,,1,16,64,12,1,,,,,
0.85,right,1,,,,,,stim/blank.png,stim/incongRight.png,right,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.565,,,1,17,65,27,1,,,,,
0.75,left,1,,,,,,stim/blank.png,stim/congRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.377,,,1,18,66,15,1,,,,,
1.05,right,1,,,,,,stim/both.png,stim/neutralRight.png,right,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.35,,,1,19,67,41,1,,,,,
1.4,left,1,,,,,,stim/lower.png,stim/neutralRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.342,,,1,20,68,44,1,,,,,
1.3,right,0,,,,,,stim/centre.png,stim/incongLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.416,,,1,21,69,18,1,,,,,
0.9,right,1,,,,,,stim/centre.png,stim/congRight.png,right,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.442,,,1,22,70,10,1,,,,,
1.1,left,1,,,,,,stim/lower.png,stim/incongRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.383,,,1,23,71,28,1,,,,,
1,right,1,,,,,,stim/centre.png,stim/incongRight.png,right,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.526,,,1,24,72,26,1,,,,,
1.35,left,0,,,,,,stim/lower.png,stim/incongLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.349,,,1,25,73,20,1,,,,,
0.85,right,1,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.542,,,1,26,74,38,1,,,,,
0.7,left,1,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.458,,,1,27,75,34,1,,,,,
0.5,right,1,,,,,,stim/both.png,stim/neutralLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.431,,,1,28,76,37,1,,,,,
1.1,left,1,,,,,,stim/centre.png,stim/congRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.5,,,1,29,77,14,1,,,,,
0.55,left,1,,,,,,stim/centre.png,stim/incongRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.491,,,1,30,78,30,1,,,,,
1,left,1,,,,,,stim/blank.png,stim/neutralRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.416,,,1,31,79,47,1,,,,,
1.5,right,1,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.482,,,1,32,80,36,1,,,,,
1.05,right,1,,,,,,stim/both.png,stim/congRight.png,right,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.458,,,1,33,81,9,1,,,,,
1.05,right,1,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.482,,,1,34,82,39,1,,,,,
1.45,left,1,,,,,,stim/both.png,stim/incongLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.61,,,1,35,83,17,1,,,,,
0.9,left,1,,,,,,stim/blank.png,stim/congLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.482,,,1,36,84,3,1,,,,,
1,left,1,,,,,,stim/blank.png,stim/incongLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.553,,,1,37,85,19,1,,,,,
0.45,right,1,,,,,,stim/blank.png,stim/incongLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.981,,,1,38,86,23,1,,,,,
1.5,right,1,,,,,,stim/centre.png,stim/congLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.491,,,1,39,87,6,1,,,,,
0.7,left,1,,,,,,stim/both.png,stim/congRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.733,,,1,40,88,13,1,,,,,
0.55,left,1,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.743,,,1,41,89,32,1,,,,,
1.55,right,1,,,,,,stim/upper.png,stim/congRight.png,right,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.443,,,1,42,90,8,1,,,,,
1.5,right,1,,,,,,stim/centre.png,stim/incongLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.827,,,1,43,91,22,1,,,,,
0.55,right,0,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.741,,,1,44,92,35,1,,,,,
1.55,right,1,,,,,,stim/both.png,stim/incongRight.png,right,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.565,,,1,45,93,25,1,,,,,
0.55,left,1,,,,,,stim/both.png,stim/congLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.626,,,1,46,94,1,1,,,,,
0.45,left,1,,,,,,stim/both.png,stim/neutralRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.7,,,1,47,95,45,1,,,,,
,,,,,,,,,,,,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,,,,,,,,,0,0,0,0,1
0.65,left,1,,,,,,stim/both.png,stim/incongRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.576,,,0,0,0,29,1,,,,,
0.8,left,1,,,,,,stim/both.png,stim/incongLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.681,,,0,1,1,17,1,,,,,
1.05,right,1,,,,,,stim/blank.png,stim/congRight.png,right,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.417,,,0,2,2,11,1,,,,,
1.1,left,1,,,,,,stim/centre.png,stim/incongRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.608,,,0,3,3,30,1,,,,,
1.4,right,1,,,,,,stim/centre.png,stim/incongRight.png,right,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.534,,,0,4,4,26,1,,,,,
0.75,left,1,,,,,,stim/blank.png,stim/incongRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.514,,,0,5,5,31,1,,,,,
0.55,right,1,,,,,,stim/both.png,stim/incongLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.766,,,0,6,6,21,1,,,,,
1.2,left,1,,,,,,stim/lower.png,stim/incongRight.png,left,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.527,,,0,7,7,28,1,,,,,
0.9,left,1,,,,,,stim/centre.png,stim/congLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.549,,,0,8,8,2,1,,,,,
1.5,left,1,,,,,,stim/blank.png,stim/incongLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.683,,,0,9,9,19,1,,,,,
1.05,right,1,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.476,,,0,10,10,39,1,,,,,
0.8,left,1,,,,,,stim/blank.png,stim/congLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.417,,,0,11,11,3,1,,,,,
1.05,left,1,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.432,,,0,12,12,35,1,,,,,
1.1,right,1,,,,,,stim/upper.png,stim/congRight.png,right,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.41,,,0,13,13,8,1,,,,,
1.2,right,1,,,,,,stim/centre.png,stim/congLeft.png,right,180,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.668,,,0,14,14,6,1,,,,,
1.2,right,0,,,,,,stim/upper.png,stim/incongLeft.png,left,0,my,001,2022-02-25_12h26.15.890,ANT,2021.2.3,MacIntel,58.82352941,0.368,,,0,15,15,16,1,,,,,
