fixDuration,resp.keys,resp.corr,resp.rt,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,OS,frameRate,instResp.keys,instResp.rt,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran
0.8,right,1,0.5992,,,,,,stim/blank.png,stim/congLeft.png,right,180,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,12,60,7,1,,,,,
0.65,right,1,0.5424,,,,,,stim/both.png,stim/neutralRight.png,right,0,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,13,61,41,1,,,,,
0.9,left,1,0.6159,,,,,,stim/blank.png,stim/neutralRight.png,left,180,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,14,62,47,1,,,,,
1,right,1,0.8007,,,,,,stim/upper.png,stim/incongRight.png,right,0,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,15,63,24,1,,,,,
0.5,left,1,0.5886,,,,,,stim/blank.png,stim/incongLeft.png,left,0,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,16,64,19,1,,,,,
0.85,right,0,0.6508,,,,,,stim/lower.png,stim/incongRight.png,left,180,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,17,65,28,1,,,,,
0.4,right,1,0.7058,,,,,,stim/both.png,stim/incongRight.png,right,0,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,18,66,25,1,,,,,
1.05,left,1,0.7311,,,,,,stim/both.png,stim/incongRight.png,left,180,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,19,67,29,1,,,,,
0.5,right,1,0.6808,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,20,68,38,1,,,,,
0.55,left,1,0.7141,,,,,,stim/centre.png,stim/incongLeft.png,left,0,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,21,69,18,1,,,,,
