fixDuration,resp.keys,resp.corr,resp.rt,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,OS,frameRate,instResp.keys,instResp.rt,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran
1.15,left,0,0.8227,0,17,17,21,1,stim/both.png,stim/incongLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,,,,,,,,,,
0.85,left,1,0.5169,0,18,18,2,1,stim/centre.png,stim/congLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,,,,,,,,,,
0.65,left,0,0.4298,0,19,19,20,1,stim/lower.png,stim/incongLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,,,,,,,,,,
1.1,left,1,0.968,0,20,20,19,1,stim/blank.png,stim/incongLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,,,,,,,,,,
0.55,left,1,0.5997,0,21,21,12,1,stim/lower.png,stim/congRight.png,left,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,,,,,,,,,,
1,left,1,0.6855,0,22,22,0,1,stim/upper.png,stim/congLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,,,,,,,,,,
1.55,left,1,0.7356,0,23,23,18,1,stim/centre.png,stim/incongLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,,,,,,,,,,
0.4,left,0,1.3438,,,,,,stim/centre.png,stim/incongRight.png,right,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,space,8.0057,0,0,0,26,1,,,,,
1.1,right,1,0.7086,,,,,,stim/both.png,stim/congRight.png,right,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,1,1,9,1,,,,,
0.85,left,1,0.4871,,,,,,stim/centre.png,stim/congLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,2,2,2,1,,,,,
1.55,left,0,0.8557,,,,,,stim/both.png,stim/incongRight.png,right,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,3,3,25,1,,,,,
0.7,left,0,0.69,,,,,,stim/blank.png,stim/incongRight.png,right,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,4,4,27,1,,,,,
1.4,left,1,0.6355,,,,,,stim/centre.png,stim/incongLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,5,5,18,1,,,,,
0.95,left,1,1.4537,,,,,,stim/centre.png,stim/neutralRight.png,left,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,6,6,46,1,,,,,
1.4,left,1,0.7019,,,,,,stim/blank.png,stim/congLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,7,7,3,1,,,,,
0.6,left,1,0.7755,,,,,,stim/both.png,stim/neutralRight.png,left,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,8,8,45,1,,,,,
0.8,left,1,0.619,,,,,,stim/both.png,stim/congRight.png,left,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,9,9,13,1,,,,,
0.7,right,1,0.7514,,,,,,stim/both.png,stim/neutralRight.png,right,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,10,10,41,1,,,,,
1.45,right,1,0.5908,,,,,,stim/blank.png,stim/congLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,11,11,7,1,,,,,
1.45,right,1,0.5704,,,,,,stim/upper.png,stim/congRight.png,right,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,12,12,8,1,,,,,
0.75,left,1,0.498,,,,,,stim/centre.png,stim/congRight.png,left,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,13,13,14,1,,,,,
1.5,right,1,0.5383,,,,,,stim/both.png,stim/congLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,14,14,5,1,,,,,
1.2,left,1,0.6651,,,,,,stim/both.png,stim/neutralLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,15,15,33,1,,,,,
1.15,left,1,1.0259,,,,,,stim/both.png,stim/incongRight.png,left,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,16,16,29,1,,,,,
0.75,left,0,1.078,,,,,,stim/centre.png,stim/incongLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,17,17,22,1,,,,,
0.75,left,1,0.6054,,,,,,stim/lower.png,stim/incongRight.png,left,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,18,18,28,1,,,,,
0.85,left,0,0.7654,,,,,,stim/both.png,stim/incongLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,19,19,21,1,,,,,
1.5,left,1,1.0324,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,20,20,34,1,,,,,
1.25,right,1,0.836,,,,,,stim/blank.png,stim/congRight.png,right,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,21,21,11,1,,,,,
1.15,right,1,0.7118,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,22,22,39,1,,,,,
1.1,left,1,0.7975,,,,,,stim/blank.png,stim/incongLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,23,23,19,1,,,,,
0.85,left,1,0.9068,,,,,,stim/centre.png,stim/incongRight.png,left,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,24,24,30,1,,,,,
1.05,right,1,0.7738,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,25,25,36,1,,,,,
1.4,left,1,0.6854,,,,,,stim/lower.png,stim/neutralRight.png,left,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,26,26,44,1,,,,,
0.9,left,1,0.6623,,,,,,stim/blank.png,stim/congRight.png,left,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,27,27,15,1,,,,,
1.1,right,1,0.7494,,,,,,stim/centre.png,stim/neutralRight.png,right,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,28,28,42,1,,,,,
0.5,left,1,0.6975,,,,,,stim/blank.png,stim/neutralRight.png,left,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,29,29,47,1,,,,,
0.9,left,1,0.6097,,,,,,stim/both.png,stim/congLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,30,30,1,1,,,,,
0.6,left,1,0.4805,,,,,,stim/lower.png,stim/congRight.png,left,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,31,31,12,1,,,,,
1.15,right,1,0.384,,,,,,stim/upper.png,stim/neutralRight.png,right,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,32,32,40,1,,,,,
0.65,right,1,0.6657,,,,,,stim/centre.png,stim/congLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,33,33,6,1,,,,,
1.3,right,1,0.5992,,,,,,stim/both.png,stim/neutralLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,34,34,37,1,,,,,
1.5,left,0,0.5394,,,,,,stim/blank.png,stim/incongLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,35,35,23,1,,,,,
1.3,left,1,0.918,,,,,,stim/upper.png,stim/incongLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,36,36,16,1,,,,,
0.75,right,1,0.4396,,,,,,stim/centre.png,stim/congRight.png,right,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,37,37,10,1,,,,,
1.35,left,1,0.9416,,,,,,stim/blank.png,stim/incongRight.png,left,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,38,38,31,1,,,,,
0.9,right,1,0.5203,,,,,,stim/lower.png,stim/congLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,39,39,4,1,,,,,
1.15,left,1,0.6696,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,40,40,32,1,,,,,
1.55,right,1,0.774,,,,,,stim/blank.png,stim/neutralRight.png,right,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,41,41,43,1,,,,,
0.75,right,1,0.9054,,,,,,stim/lower.png,stim/incongLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,42,42,20,1,,,,,
0.95,right,0,0.8708,,,,,,stim/both.png,stim/incongLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,43,43,17,1,,,,,
1.5,left,1,0.5951,,,,,,stim/upper.png,stim/congLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,44,44,0,1,,,,,
0.95,right,1,0.822,,,,,,stim/upper.png,stim/incongRight.png,right,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,45,45,24,1,,,,,
1.55,right,1,0.6517,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,46,46,38,1,,,,,
1.55,left,1,0.596,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,47,47,35,1,,,,,
1.55,left,1,0.6063,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,0,48,35,1,,,,,
0.55,right,0,0.8667,,,,,,stim/centre.png,stim/incongLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,1,49,18,1,,,,,
1.5,left,1,0.5509,,,,,,stim/both.png,stim/congLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,2,50,1,1,,,,,
0.8,left,1,0.5386,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,3,51,32,1,,,,,
0.55,right,1,0.5921,,,,,,stim/centre.png,stim/neutralRight.png,right,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,4,52,42,1,,,,,
1.25,left,1,0.463,,,,,,stim/centre.png,stim/congLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,5,53,2,1,,,,,
1.15,left,1,1.2319,,,,,,stim/blank.png,stim/incongRight.png,left,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,6,54,31,1,,,,,
1.1,right,1,0.9932,,,,,,stim/both.png,stim/incongRight.png,right,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,7,55,25,1,,,,,
1.25,right,1,0.6194,,,,,,stim/blank.png,stim/congRight.png,right,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,8,56,11,1,,,,,
0.45,left,0,0.8448,,,,,,stim/blank.png,stim/incongRight.png,right,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,9,57,27,1,,,,,
1.45,right,1,0.7209,,,,,,stim/both.png,stim/neutralLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,10,58,37,1,,,,,
1.5,left,1,0.6177,,,,,,stim/centre.png,stim/congRight.png,left,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,11,59,14,1,,,,,
0.45,right,1,0.566,,,,,,stim/centre.png,stim/congLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,12,60,6,1,,,,,
1.55,right,1,0.6449,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,13,61,36,1,,,,,
1.35,right,1,0.6853,,,,,,stim/both.png,stim/neutralRight.png,right,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,14,62,41,1,,,,,
1.5,left,1,0.5172,,,,,,stim/lower.png,stim/congRight.png,left,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,15,63,12,1,,,,,
1.25,right,1,0.5569,,,,,,stim/both.png,stim/congLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,16,64,5,1,,,,,
1.15,right,1,0.5039,,,,,,stim/blank.png,stim/congLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,17,65,7,1,,,,,
0.8,right,1,0.4872,,,,,,stim/upper.png,stim/congRight.png,right,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,18,66,8,1,,,,,
0.95,left,1,0.6129,,,,,,stim/both.png,stim/neutralRight.png,left,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,19,67,45,1,,,,,
0.7,left,1,0.4878,,,,,,stim/centre.png,stim/neutralRight.png,left,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,20,68,46,1,,,,,
0.45,left,1,0.492,,,,,,stim/blank.png,stim/congLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,21,69,3,1,,,,,
0.6,left,1,0.4727,,,,,,stim/blank.png,stim/congRight.png,left,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,22,70,15,1,,,,,
0.6,left,0,0.7694,,,,,,stim/both.png,stim/incongLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,23,71,21,1,,,,,
0.95,left,1,0.6823,,,,,,stim/lower.png,stim/neutralRight.png,left,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,24,72,44,1,,,,,
1.3,right,1,0.6313,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,25,73,39,1,,,,,
0.7,left,0,0.8312,,,,,,stim/blank.png,stim/incongLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,26,74,23,1,,,,,
0.5,left,0,0.628,,,,,,stim/centre.png,stim/incongLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,27,75,22,1,,,,,
0.9,left,1,0.7824,,,,,,stim/both.png,stim/neutralLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,28,76,33,1,,,,,
1.2,right,0,0.7715,,,,,,stim/blank.png,stim/incongLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,29,77,19,1,,,,,
0.9,right,1,0.7051,,,,,,stim/upper.png,stim/incongRight.png,right,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,30,78,24,1,,,,,
1.55,right,0,0.7506,,,,,,stim/upper.png,stim/incongLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,31,79,16,1,,,,,
0.5,left,0,0.6988,,,,,,stim/lower.png,stim/incongLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,32,80,20,1,,,,,
0.5,right,1,0.6838,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,33,81,38,1,,,,,
0.6,right,1,0.7232,,,,,,stim/blank.png,stim/neutralRight.png,right,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,34,82,43,1,,,,,
1.4,left,1,0.6424,,,,,,stim/upper.png,stim/congLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,35,83,0,1,,,,,
0.95,right,0,0.7296,,,,,,stim/both.png,stim/incongLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,36,84,17,1,,,,,
1.2,left,1,0.6177,,,,,,stim/both.png,stim/congRight.png,left,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,37,85,13,1,,,,,
0.7,left,1,0.6097,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,38,86,34,1,,,,,
1.05,right,1,0.548,,,,,,stim/centre.png,stim/congRight.png,right,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,39,87,10,1,,,,,
1,left,1,0.8378,,,,,,stim/both.png,stim/incongRight.png,left,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,40,88,29,1,,,,,
1.1,left,1,0.5798,,,,,,stim/blank.png,stim/neutralRight.png,left,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,41,89,47,1,,,,,
1.2,right,0,0.7254,,,,,,stim/centre.png,stim/incongRight.png,left,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,42,90,30,1,,,,,
0.6,left,0,0.9653,,,,,,stim/centre.png,stim/incongRight.png,right,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,43,91,26,1,,,,,
0.5,left,1,0.6897,,,,,,stim/lower.png,stim/incongRight.png,left,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,44,92,28,1,,,,,
0.85,right,1,0.7819,,,,,,stim/upper.png,stim/neutralRight.png,right,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,45,93,40,1,,,,,
1.55,right,1,0.5893,,,,,,stim/both.png,stim/congRight.png,right,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,46,94,9,1,,,,,
1,right,1,0.5368,,,,,,stim/lower.png,stim/congLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,1,47,95,4,1,,,,,
,,,,,,,,,,,,,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,,,,,,0,0,0,0,1
1.1,left,1,0.6181,,,,,,stim/blank.png,stim/congLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,0,0,3,1,,,,,
1.25,right,1,1.2003,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,1,1,36,1,,,,,
0.75,right,0,0.7186,,,,,,stim/blank.png,stim/incongLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,2,2,19,1,,,,,
1.25,right,1,0.3883,,,,,,stim/centre.png,stim/congRight.png,right,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,3,3,10,1,,,,,
1.15,right,0,0.5658,,,,,,stim/both.png,stim/congRight.png,left,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,4,4,13,1,,,,,
1.1,right,0,0.4338,,,,,,stim/both.png,stim/congLeft.png,left,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,5,5,1,1,,,,,
1,,0,,,,,,,stim/blank.png,stim/congLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,6,6,7,1,,,,,
1.05,,0,,,,,,,stim/both.png,stim/neutralLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,7,7,37,1,,,,,
1.55,right,1,0.8322,,,,,,stim/blank.png,stim/neutralRight.png,right,0,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,8,8,43,1,,,,,
1.2,right,1,1.2477,,,,,,stim/both.png,stim/incongLeft.png,right,180,Joe,001,2022-02-13_19h01.04.651,ANT,2021.2.3,Linux x86_64,60.03121623,,,0,9,9,21,1,,,,,
