fixDuration,resp.keys,resp.corr,resp.rt,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,OS,frameRate,instResp.keys,instResp.rt,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran
1.55,left,1,0.7874,0,16,16,16,1,stim/upper.png,stim/incongLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
1.3,right,1,0.5235,0,17,17,4,1,stim/lower.png,stim/congLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
1.3,left,1,0.5416,0,18,18,2,1,stim/centre.png,stim/congLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
0.85,left,1,0.4925,0,19,19,14,1,stim/centre.png,stim/congRight.png,left,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
1.25,right,1,0.5333,0,20,20,5,1,stim/both.png,stim/congLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
0.85,right,1,0.7183,0,21,21,23,1,stim/blank.png,stim/incongLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
0.55,left,1,0.6113,0,22,22,3,1,stim/blank.png,stim/congLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
1.55,right,1,0.5012,0,23,23,8,1,stim/upper.png,stim/congRight.png,right,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,,,,,,,,,,
1.5,left,1,0.5182,,,,,,stim/centre.png,stim/congRight.png,left,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,space,11.8289,0,0,0,14,1,,,,,
1.4,left,1,0.8532,,,,,,stim/both.png,stim/neutralLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,1,1,33,1,,,,,
1.45,left,1,0.7851,,,,,,stim/both.png,stim/incongRight.png,left,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,2,2,29,1,,,,,
0.6,right,1,0.5678,,,,,,stim/lower.png,stim/congLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,3,3,4,1,,,,,
1.2,right,1,0.6686,,,,,,stim/centre.png,stim/neutralRight.png,right,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,4,4,42,1,,,,,
0.65,right,1,0.785,,,,,,stim/lower.png,stim/incongLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,5,5,20,1,,,,,
1.15,right,1,0.7351,,,,,,stim/upper.png,stim/incongRight.png,right,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,6,6,24,1,,,,,
0.85,right,1,0.5852,,,,,,stim/blank.png,stim/congRight.png,right,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,7,7,11,1,,,,,
1.5,right,1,0.5028,,,,,,stim/upper.png,stim/congRight.png,right,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,8,8,8,1,,,,,
1,left,1,0.7017,,,,,,stim/both.png,stim/incongLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,9,9,17,1,,,,,
1.15,right,1,0.5869,,,,,,stim/both.png,stim/congLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,10,10,5,1,,,,,
1.2,left,1,0.6538,,,,,,stim/upper.png,stim/incongLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,11,11,16,1,,,,,
0.45,right,1,0.5846,,,,,,stim/both.png,stim/neutralRight.png,right,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,12,12,41,1,,,,,
1.4,right,1,0.738,,,,,,stim/both.png,stim/incongLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,13,13,21,1,,,,,
1.2,left,1,0.4747,,,,,,stim/both.png,stim/congLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,14,14,1,1,,,,,
1.45,left,1,0.7698,,,,,,stim/lower.png,stim/incongRight.png,left,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,15,15,28,1,,,,,
0.65,left,1,0.6342,,,,,,stim/blank.png,stim/incongRight.png,left,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,16,16,31,1,,,,,
0.6,right,1,0.7004,,,,,,stim/upper.png,stim/neutralRight.png,right,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,17,17,40,1,,,,,
0.7,right,1,0.4892,,,,,,stim/centre.png,stim/congRight.png,right,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,18,18,10,1,,,,,
1.45,right,1,0.717,,,,,,stim/centre.png,stim/incongRight.png,right,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,19,19,26,1,,,,,
1.15,left,1,0.6193,,,,,,stim/blank.png,stim/neutralRight.png,left,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,20,20,47,1,,,,,
1.1,left,1,0.5181,,,,,,stim/blank.png,stim/congRight.png,left,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,21,21,15,1,,,,,
0.65,left,1,0.5183,,,,,,stim/both.png,stim/neutralRight.png,left,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,22,22,45,1,,,,,
1.55,left,1,0.5396,,,,,,stim/centre.png,stim/congLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,23,23,2,1,,,,,
1.05,left,1,0.4514,,,,,,stim/both.png,stim/congRight.png,left,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,24,24,13,1,,,,,
0.6,left,1,0.7509,,,,,,stim/centre.png,stim/incongRight.png,left,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,25,25,30,1,,,,,
0.5,right,1,0.6011,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,26,26,39,1,,,,,
0.75,right,1,0.5843,,,,,,stim/blank.png,stim/neutralRight.png,right,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,27,27,43,1,,,,,
0.7,left,1,0.4509,,,,,,stim/lower.png,stim/congRight.png,left,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,28,28,12,1,,,,,
0.65,left,1,0.4842,,,,,,stim/centre.png,stim/neutralRight.png,left,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,29,29,46,1,,,,,
1,right,1,0.7016,,,,,,stim/blank.png,stim/incongRight.png,right,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,30,30,27,1,,,,,
0.5,left,1,0.7501,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,31,31,34,1,,,,,
1.35,left,1,0.5678,,,,,,stim/lower.png,stim/neutralRight.png,left,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,32,32,44,1,,,,,
1.05,right,1,0.5011,,,,,,stim/both.png,stim/neutralLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,33,33,37,1,,,,,
1.25,left,1,0.733,,,,,,stim/blank.png,stim/incongLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,34,34,19,1,,,,,
0.45,right,1,0.6845,,,,,,stim/blank.png,stim/incongLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,35,35,23,1,,,,,
1.55,left,1,0.5503,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,36,36,32,1,,,,,
0.9,left,1,0.5688,,,,,,stim/blank.png,stim/congLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,37,37,3,1,,,,,
0.55,left,1,0.5423,,,,,,stim/upper.png,stim/congLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,38,38,0,1,,,,,
0.55,right,1,0.536,,,,,,stim/centre.png,stim/congLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,39,39,6,1,,,,,
0.45,right,1,0.5672,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,40,40,36,1,,,,,
0.8,right,1,0.5012,,,,,,stim/blank.png,stim/congLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,41,41,7,1,,,,,
1.1,right,1,0.7177,,,,,,stim/centre.png,stim/incongLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,42,42,22,1,,,,,
1.3,right,1,0.8513,,,,,,stim/both.png,stim/incongRight.png,right,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,43,43,25,1,,,,,
0.4,right,1,0.9828,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,44,44,38,1,,,,,
1.45,left,1,0.6351,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,45,45,35,1,,,,,
1.35,right,0,0.4847,,,,,,stim/centre.png,stim/incongLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,46,46,18,1,,,,,
1.5,right,1,0.5181,,,,,,stim/both.png,stim/congRight.png,right,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,47,47,9,1,,,,,
1.05,left,1,0.5348,,,,,,stim/centre.png,stim/congLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,0,48,2,1,,,,,
0.8,right,1,0.6016,,,,,,stim/both.png,stim/incongLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,1,49,21,1,,,,,
0.95,right,1,0.653,,,,,,stim/lower.png,stim/incongLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,2,50,20,1,,,,,
0.6,right,1,0.553,,,,,,stim/centre.png,stim/neutralRight.png,right,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,3,51,42,1,,,,,
1.3,right,1,0.5193,,,,,,stim/upper.png,stim/congRight.png,right,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,4,52,8,1,,,,,
1.3,right,1,0.636,,,,,,stim/centre.png,stim/congLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,5,53,6,1,,,,,
1.1,right,1,0.536,,,,,,stim/lower.png,stim/congLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,6,54,4,1,,,,,
1.2,left,1,0.8029,,,,,,stim/both.png,stim/incongRight.png,left,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,7,55,29,1,,,,,
0.85,right,1,0.6025,,,,,,stim/blank.png,stim/congRight.png,right,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,8,56,11,1,,,,,
0.6,right,1,0.6696,,,,,,stim/upper.png,stim/incongRight.png,right,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,9,57,24,1,,,,,
0.55,right,1,0.5373,,,,,,stim/both.png,stim/congLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,10,58,5,1,,,,,
0.55,right,1,0.5029,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,11,59,38,1,,,,,
1.5,right,0,0.5016,,,,,,stim/lower.png,stim/incongRight.png,left,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,12,60,28,1,,,,,
1.05,left,1,0.5031,,,,,,stim/lower.png,stim/neutralRight.png,left,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,13,61,44,1,,,,,
1.15,left,1,0.7031,,,,,,stim/centre.png,stim/incongLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,14,62,18,1,,,,,
1.3,left,1,0.5192,,,,,,stim/lower.png,stim/congRight.png,left,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,15,63,12,1,,,,,
1,left,1,0.4507,,,,,,stim/centre.png,stim/congRight.png,left,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,16,64,14,1,,,,,
0.4,right,1,0.5714,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,17,65,39,1,,,,,
0.4,left,1,0.5864,,,,,,stim/both.png,stim/neutralLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,18,66,33,1,,,,,
0.8,right,1,0.485,,,,,,stim/centre.png,stim/congRight.png,right,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,19,67,10,1,,,,,
1.3,right,1,0.5686,,,,,,stim/blank.png,stim/congLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,20,68,7,1,,,,,
1.5,left,1,0.5199,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,21,69,35,1,,,,,
1.05,left,1,0.5357,,,,,,stim/blank.png,stim/congLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,22,70,3,1,,,,,
0.65,right,1,0.5201,,,,,,stim/both.png,stim/congRight.png,right,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,23,71,9,1,,,,,
1,left,1,0.7359,,,,,,stim/centre.png,stim/incongRight.png,left,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,24,72,30,1,,,,,
0.7,right,1,0.6864,,,,,,stim/blank.png,stim/incongLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,25,73,23,1,,,,,
0.65,right,1,0.6697,,,,,,stim/centre.png,stim/incongLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,26,74,22,1,,,,,
0.4,right,1,0.5859,,,,,,stim/both.png,stim/neutralLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,27,75,37,1,,,,,
0.9,left,1,0.5526,,,,,,stim/blank.png,stim/congRight.png,left,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,28,76,15,1,,,,,
1.25,left,1,0.5703,,,,,,stim/both.png,stim/congRight.png,left,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,29,77,13,1,,,,,
0.4,left,1,0.6363,,,,,,stim/both.png,stim/neutralRight.png,left,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,30,78,45,1,,,,,
1.4,right,1,0.5673,,,,,,stim/both.png,stim/neutralRight.png,right,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,31,79,41,1,,,,,
1.25,left,1,0.5195,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,32,80,32,1,,,,,
0.7,left,1,0.553,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,33,81,34,1,,,,,
1.05,left,1,0.5031,,,,,,stim/upper.png,stim/congLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,34,82,0,1,,,,,
1.25,right,1,0.837,,,,,,stim/blank.png,stim/incongRight.png,right,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,35,83,27,1,,,,,
0.45,right,1,0.6363,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,36,84,36,1,,,,,
1,right,1,0.5863,,,,,,stim/upper.png,stim/neutralRight.png,right,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,37,85,40,1,,,,,
1,left,1,0.5872,,,,,,stim/centre.png,stim/neutralRight.png,left,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,38,86,46,1,,,,,
1,left,1,0.8529,,,,,,stim/blank.png,stim/incongLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,39,87,19,1,,,,,
1.15,left,1,0.6198,,,,,,stim/upper.png,stim/incongLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,40,88,16,1,,,,,
1.05,left,1,0.7029,,,,,,stim/both.png,stim/congLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,41,89,1,1,,,,,
0.65,left,1,0.8361,,,,,,stim/blank.png,stim/incongRight.png,left,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,42,90,31,1,,,,,
0.55,right,1,0.753,,,,,,stim/blank.png,stim/neutralRight.png,right,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,43,91,43,1,,,,,
0.65,left,1,0.5862,,,,,,stim/blank.png,stim/neutralRight.png,left,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,44,92,47,1,,,,,
1.4,right,1,0.6525,,,,,,stim/centre.png,stim/incongRight.png,right,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,45,93,26,1,,,,,
1,left,1,0.669,,,,,,stim/both.png,stim/incongLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,46,94,17,1,,,,,
1.55,right,1,0.6864,,,,,,stim/both.png,stim/incongRight.png,right,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,1,47,95,25,1,,,,,
,,,,,,,,,,,,,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,,,,,,0,0,0,0,1
0.5,right,1,0.436,,,,,,stim/centre.png,stim/neutralRight.png,right,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,0,0,42,1,,,,,
1.2,left,1,0.4526,,,,,,stim/lower.png,stim/congRight.png,left,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,1,1,12,1,,,,,
0.5,right,0,0.4026,,,,,,stim/both.png,stim/incongLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,2,2,17,1,,,,,
1.05,right,1,0.4863,,,,,,stim/both.png,stim/congLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,3,3,5,1,,,,,
1,left,1,0.4862,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,4,4,35,1,,,,,
0.6,right,1,0.5192,,,,,,stim/upper.png,stim/neutralRight.png,right,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,5,5,40,1,,,,,
1.1,left,1,0.503,,,,,,stim/upper.png,stim/congLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,6,6,0,1,,,,,
1.45,right,1,0.4362,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,7,7,38,1,,,,,
0.85,right,1,0.6864,,,,,,stim/blank.png,stim/incongRight.png,right,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,8,8,27,1,,,,,
1.4,left,1,0.586,,,,,,stim/upper.png,stim/incongLeft.png,left,0,Kelly Carr,001,2022-04-21_11h07.03.160,ANT,2021.2.3,Win32,59.9880024,,,0,9,9,16,1,,,,,
