fixDuration,resp.keys,resp.corr,resp.rt,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,OS,frameRate,instResp.keys,instResp.rt,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran
1.1,left,1,0.7212,,,,,,stim/centre.png,stim/incongLeft.png,left,0,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,6,54,18,1,,,,,
0.5,,0,,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,7,55,32,1,,,,,
1.3,right,1,0.7344,,,,,,stim/both.png,stim/incongLeft.png,right,180,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,8,56,21,1,,,,,
1.05,right,1,0.6097,,,,,,stim/both.png,stim/congRight.png,right,0,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,9,57,9,1,,,,,
0.85,right,1,0.4192,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,10,58,39,1,,,,,
0.7,right,1,0.5072,,,,,,stim/blank.png,stim/incongLeft.png,right,180,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,11,59,23,1,,,,,
0.95,left,1,0.9187,,,,,,stim/centre.png,stim/incongRight.png,left,180,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,12,60,30,1,,,,,
1.4,right,1,0.4447,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,13,61,36,1,,,,,
0.7,right,1,0.5358,,,,,,stim/centre.png,stim/neutralRight.png,right,0,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,14,62,42,1,,,,,
1.05,left,1,0.8259,,,,,,stim/both.png,stim/neutralRight.png,left,180,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,15,63,45,1,,,,,
