fixDuration,resp.keys,resp.corr,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,OS,frameRate,resp.rt,instResp.keys,instResp.rt,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran
0.95,right,1,,,,,,stim/upper.png,stim/incongRight.png,right,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.6507,,,0,7,7,24,1,,,,,
0.85,right,1,,,,,,stim/both.png,stim/incongLeft.png,right,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.601,,,0,8,8,21,1,,,,,
1.45,left,1,,,,,,stim/lower.png,stim/neutralRight.png,left,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5373,,,0,9,9,44,1,,,,,
0.8,right,1,,,,,,stim/blank.png,stim/neutralRight.png,right,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5184,,,0,10,10,43,1,,,,,
1.15,left,1,,,,,,stim/blank.png,stim/incongRight.png,left,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5504,,,0,11,11,31,1,,,,,
0.6,left,1,,,,,,stim/blank.png,stim/incongLeft.png,left,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.667,,,0,12,12,19,1,,,,,
0.6,left,1,,,,,,stim/both.png,stim/incongLeft.png,left,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.577,,,0,13,13,17,1,,,,,
1.1,left,1,,,,,,stim/lower.png,stim/congRight.png,left,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.3758,,,0,14,14,12,1,,,,,
0.9,left,1,,,,,,stim/blank.png,stim/congRight.png,left,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.4638,,,0,15,15,15,1,,,,,
0.95,left,1,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5178,,,0,16,16,34,1,,,,,
0.6,left,0,,,,,,stim/centre.png,stim/incongRight.png,right,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5441,,,0,17,17,26,1,,,,,
0.6,right,1,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.647,,,0,18,18,38,1,,,,,
0.85,right,1,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.4869,,,0,19,19,36,1,,,,,
0.75,left,1,,,,,,stim/blank.png,stim/neutralRight.png,left,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.583,,,0,20,20,47,1,,,,,
1,left,1,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.6273,,,0,21,21,32,1,,,,,
1.45,right,1,,,,,,stim/upper.png,stim/neutralRight.png,right,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5307,,,0,22,22,40,1,,,,,
1.2,right,1,,,,,,stim/lower.png,stim/congLeft.png,right,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.4593,,,0,23,23,4,1,,,,,
0.65,left,1,,,,,,stim/blank.png,stim/congLeft.png,left,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5837,,,0,24,24,3,1,,,,,
0.45,right,0,,,,,,stim/lower.png,stim/incongRight.png,left,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.4468,,,0,25,25,28,1,,,,,
1.5,right,1,,,,,,stim/both.png,stim/incongRight.png,right,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5854,,,0,26,26,25,1,,,,,
1.4,right,1,,,,,,stim/lower.png,stim/incongLeft.png,right,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5669,,,0,27,27,20,1,,,,,
1.05,right,1,,,,,,stim/both.png,stim/congLeft.png,right,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5513,,,0,28,28,5,1,,,,,
0.95,right,1,,,,,,stim/centre.png,stim/neutralRight.png,right,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5071,,,0,29,29,42,1,,,,,
1.25,right,0,,,,,,stim/both.png,stim/neutralLeft.png,left,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5852,,,0,30,30,33,1,,,,,
1.4,left,1,,,,,,stim/centre.png,stim/incongRight.png,left,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,1.15,,,0,31,31,30,1,,,,,
0.9,left,1,,,,,,stim/upper.png,stim/incongLeft.png,left,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.527,,,0,32,32,16,1,,,,,
0.65,right,1,,,,,,stim/both.png,stim/neutralLeft.png,right,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5423,,,0,33,33,37,1,,,,,
0.85,left,1,,,,,,stim/upper.png,stim/congLeft.png,left,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.4654,,,0,34,34,0,1,,,,,
1.05,right,1,,,,,,stim/centre.png,stim/congRight.png,right,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.7045,,,0,35,35,10,1,,,,,
0.75,right,1,,,,,,stim/upper.png,stim/congRight.png,right,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.6262,,,0,36,36,8,1,,,,,
1.05,left,1,,,,,,stim/centre.png,stim/incongLeft.png,left,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.7041,,,0,37,37,18,1,,,,,
0.85,left,1,,,,,,stim/centre.png,stim/neutralRight.png,left,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.6704,,,0,38,38,46,1,,,,,
0.45,right,1,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.9471,,,0,39,39,39,1,,,,,
0.55,right,1,,,,,,stim/centre.png,stim/congLeft.png,right,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5217,,,0,40,40,6,1,,,,,
0.95,left,1,,,,,,stim/centre.png,stim/congLeft.png,left,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5925,,,0,41,41,2,1,,,,,
0.95,left,1,,,,,,stim/both.png,stim/neutralRight.png,left,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5677,,,0,42,42,45,1,,,,,
0.8,left,1,,,,,,stim/both.png,stim/congLeft.png,left,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5002,,,0,43,43,1,1,,,,,
0.65,right,1,,,,,,stim/blank.png,stim/incongRight.png,right,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.6159,,,0,44,44,27,1,,,,,
1.55,right,1,,,,,,stim/both.png,stim/neutralRight.png,right,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.4879,,,0,45,45,41,1,,,,,
1.2,right,1,,,,,,stim/blank.png,stim/incongLeft.png,right,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.7332,,,0,46,46,23,1,,,,,
0.6,right,1,,,,,,stim/both.png,stim/congRight.png,right,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5185,,,0,47,47,9,1,,,,,
1.2,right,1,,,,,,stim/upper.png,stim/neutralRight.png,right,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.4342,,,1,0,48,40,1,,,,,
0.7,left,1,,,,,,stim/both.png,stim/incongRight.png,left,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.8515,,,1,1,49,29,1,,,,,
0.6,right,1,,,,,,stim/blank.png,stim/congLeft.png,right,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.6667,,,1,2,50,7,1,,,,,
0.45,left,1,,,,,,stim/centre.png,stim/congRight.png,left,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5503,,,1,3,51,14,1,,,,,
0.5,right,1,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.6509,,,1,4,52,39,1,,,,,
0.8,right,1,,,,,,stim/both.png,stim/incongRight.png,right,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.7348,,,1,5,53,25,1,,,,,
1.2,left,1,,,,,,stim/blank.png,stim/incongRight.png,left,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.6412,,,1,6,54,31,1,,,,,
1.5,right,1,,,,,,stim/blank.png,stim/incongLeft.png,right,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.7756,,,1,7,55,23,1,,,,,
0.75,left,1,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.9829,,,1,8,56,34,1,,,,,
0.5,left,1,,,,,,stim/both.png,stim/incongLeft.png,left,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.7502,,,1,9,57,17,1,,,,,
0.7,left,1,,,,,,stim/blank.png,stim/congLeft.png,left,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5838,,,1,10,58,3,1,,,,,
0.45,right,1,,,,,,stim/both.png,stim/neutralLeft.png,right,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.7339,,,1,11,59,37,1,,,,,
0.6,left,1,,,,,,stim/centre.png,stim/incongLeft.png,left,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.7844,,,1,12,60,18,1,,,,,
0.5,right,1,,,,,,stim/both.png,stim/neutralRight.png,right,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.6559,,,1,13,61,41,1,,,,,
1.45,right,1,,,,,,stim/both.png,stim/incongLeft.png,right,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.8111,,,1,14,62,21,1,,,,,
1.3,left,1,,,,,,stim/centre.png,stim/incongRight.png,left,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.9176,,,1,15,63,30,1,,,,,
1.35,left,1,,,,,,stim/upper.png,stim/congLeft.png,left,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5246,,,1,16,64,0,1,,,,,
0.6,left,1,,,,,,stim/lower.png,stim/incongRight.png,left,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.6881,,,1,17,65,28,1,,,,,
0.95,left,1,,,,,,stim/blank.png,stim/neutralRight.png,left,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5,,,1,18,66,47,1,,,,,
0.65,right,1,,,,,,stim/both.png,stim/congLeft.png,right,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.6174,,,1,19,67,5,1,,,,,
0.85,right,1,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5166,,,1,20,68,36,1,,,,,
0.5,left,1,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.7361,,,1,21,69,32,1,,,,,
1.2,left,1,,,,,,stim/both.png,stim/neutralRight.png,left,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5165,,,1,22,70,45,1,,,,,
1.2,right,1,,,,,,stim/blank.png,stim/neutralRight.png,right,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5501,,,1,23,71,43,1,,,,,
1.15,right,1,,,,,,stim/upper.png,stim/incongRight.png,right,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.7186,,,1,24,72,24,1,,,,,
1.25,right,1,,,,,,stim/lower.png,stim/congLeft.png,right,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.4864,,,1,25,73,4,1,,,,,
1.25,left,1,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5932,,,1,26,74,35,1,,,,,
0.55,right,1,,,,,,stim/centre.png,stim/congLeft.png,right,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.4354,,,1,27,75,6,1,,,,,
0.8,right,1,,,,,,stim/centre.png,stim/neutralRight.png,right,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.6578,,,1,28,76,42,1,,,,,
0.65,right,1,,,,,,stim/blank.png,stim/incongRight.png,right,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5907,,,1,29,77,27,1,,,,,
1.1,right,0,,,,,,stim/upper.png,stim/incongLeft.png,left,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.3723,,,1,30,78,16,1,,,,,
1.05,right,1,,,,,,stim/centre.png,stim/incongLeft.png,right,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.6487,,,1,31,79,22,1,,,,,
0.7,right,1,,,,,,stim/centre.png,stim/incongRight.png,right,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5939,,,1,32,80,26,1,,,,,
0.75,left,1,,,,,,stim/both.png,stim/congRight.png,left,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.7257,,,1,33,81,13,1,,,,,
1.25,right,1,,,,,,stim/upper.png,stim/congRight.png,right,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5223,,,1,34,82,8,1,,,,,
1.15,left,1,,,,,,stim/blank.png,stim/incongLeft.png,left,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.6388,,,1,35,83,19,1,,,,,
1.15,left,1,,,,,,stim/centre.png,stim/neutralRight.png,left,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5919,,,1,36,84,46,1,,,,,
0.85,right,1,,,,,,stim/blank.png,stim/congRight.png,right,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5989,,,1,37,85,11,1,,,,,
1.55,right,1,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.6877,,,1,38,86,38,1,,,,,
1.15,left,1,,,,,,stim/both.png,stim/neutralLeft.png,left,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.6205,,,1,39,87,33,1,,,,,
0.7,right,1,,,,,,stim/both.png,stim/congRight.png,right,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5578,,,1,40,88,9,1,,,,,
0.5,left,1,,,,,,stim/centre.png,stim/congLeft.png,left,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.8197,,,1,41,89,2,1,,,,,
0.5,right,1,,,,,,stim/lower.png,stim/incongLeft.png,right,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.8861,,,1,42,90,20,1,,,,,
0.8,left,1,,,,,,stim/blank.png,stim/congRight.png,left,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5912,,,1,43,91,15,1,,,,,
0.55,left,1,,,,,,stim/lower.png,stim/congRight.png,left,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.4745,,,1,44,92,12,1,,,,,
1.35,right,1,,,,,,stim/centre.png,stim/congRight.png,right,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5179,,,1,45,93,10,1,,,,,
1.3,left,1,,,,,,stim/both.png,stim/congLeft.png,left,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5508,,,1,46,94,1,1,,,,,
1,left,1,,,,,,stim/lower.png,stim/neutralRight.png,left,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5594,,,1,47,95,44,1,,,,,
,,,,,,,,,,,,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,,,,,,,,,0,0,0,0,1
0.45,right,1,,,,,,stim/both.png,stim/incongLeft.png,right,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.8632,,,0,0,0,21,1,,,,,
1.3,left,1,,,,,,stim/both.png,stim/neutralRight.png,left,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5324,,,0,1,1,45,1,,,,,
1.4,right,1,,,,,,stim/blank.png,stim/congLeft.png,right,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.4669,,,0,2,2,7,1,,,,,
1,left,1,,,,,,stim/both.png,stim/congRight.png,left,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.3878,,,0,3,3,13,1,,,,,
1.4,right,1,,,,,,stim/both.png,stim/incongRight.png,right,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.3161,,,0,4,4,25,1,,,,,
1.3,left,1,,,,,,stim/centre.png,stim/congLeft.png,left,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.4616,,,0,5,5,2,1,,,,,
0.65,left,1,,,,,,stim/centre.png,stim/congRight.png,left,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5037,,,0,6,6,14,1,,,,,
1.35,left,1,,,,,,stim/both.png,stim/incongRight.png,left,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.8352,,,0,7,7,29,1,,,,,
0.5,right,1,,,,,,stim/both.png,stim/congRight.png,right,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5833,,,0,8,8,9,1,,,,,
1.5,right,1,,,,,,stim/lower.png,stim/incongLeft.png,right,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.6742,,,0,9,9,20,1,,,,,
1.25,left,1,,,,,,stim/both.png,stim/incongLeft.png,left,0,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.7493,,,0,10,10,17,1,,,,,
1.2,right,1,,,,,,stim/both.png,stim/neutralLeft.png,right,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,0.5844,,,0,11,11,37,1,,,,,
1,,0,,,,,,stim/both.png,stim/congLeft.png,right,180,,001,2022-05-10_14h50.45.545,ANT,2021.2.3,MacIntel,60.0024001,,,,0,12,12,5,1,,,,,
