startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
-0.084635417,0.069010417,1,0,0,0.1015625,0.329427083,1,0,0,1.0763,1,"[0.09000000000000002,0.3]",0,0,0,9,1,red,black,1,20,,001,2021-02-22_13h37.38.213,visual-search,2020.2.8,Win32,60
,,,,,0.169270833,0.197916667,1,0,0,0.95696,1,"[0.14999999999999997,0.21]",0,1,1,3,1,black,black,1,5,,001,2021-02-22_13h37.38.213,visual-search,2020.2.8,Win32,60
,,,,,0.092447917,-0.252604167,1,0,0,3.76552,1,"[0.12,-0.24000000000000005]",0,2,2,6,1,black,black,1,20,,001,2021-02-22_13h37.38.213,visual-search,2020.2.8,Win32,60
,,,,,-0.125,0.08203125,1,0,0,0.9704,1,"[-0.15,0.09]",0,3,3,0,1,black,black,1,5,,001,2021-02-22_13h37.38.213,visual-search,2020.2.8,Win32,60
,,,,,0.108072917,0.059895833,1,0,0,0.66791,1,"[0.09000000000000002,0.02999999999999997]",0,4,4,2,1,black,black,1,5,,001,2021-02-22_13h37.38.213,visual-search,2020.2.8,Win32,60
,,,,,0.026041667,0.057291667,1,0,0,3.72911,0,"[-0.06,-0.3]",0,5,5,7,1,black,black,1,20,,001,2021-02-22_13h37.38.213,visual-search,2020.2.8,Win32,60
,,,,,0.087239583,-0.013020833,1,0,0,0.090405,0,"[0.24000000000000005,-0.02999999999999997]",0,6,6,8,1,black,black,1,20,,001,2021-02-22_13h37.38.213,visual-search,2020.2.8,Win32,60
,,,,,-0.141927083,-0.109375,1,0,0,1.69576,1,"[-0.12,-0.09000000000000002]",0,7,7,5,1,black,black,0,20,,001,2021-02-22_13h37.38.213,visual-search,2020.2.8,Win32,60
,,,,,0.002604167,0.102864583,1,0,0,0.91549,1,"[0,0.09]",0,8,8,4,1,black,black,1,5,,001,2021-02-22_13h37.38.213,visual-search,2020.2.8,Win32,60
,,,,,-0.25390625,0.194010417,1,0,0,1.072775,1,"[-0.24,0.21]",0,9,9,1,1,black,black,1,5,,001,2021-02-22_13h37.38.213,visual-search,2020.2.8,Win32,60
