startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
0.389814815,-0.167592593,1,0,0,0.287962963,-0.033333333,1,0,0,1.7696,1,"[0.26999999999999996,-0.06]",0,0,0,1,1,black,black,1,5,1,001,2021-10-08_00h43.07.497,visual-search,2020.2.8,Win32,60
,,,,,0.223148148,0.003703704,1,0,0,1.7077,1,"[0.24000000000000005,0]",0,1,1,4,1,black,black,1,5,1,001,2021-10-08_00h43.07.497,visual-search,2020.2.8,Win32,60
,,,,,-0.081481481,0.305555556,1,0,0,1.3234,1,"[-0.06,0.3]",0,2,2,9,1,red,black,1,20,1,001,2021-10-08_00h43.07.497,visual-search,2020.2.8,Win32,60
,,,,,-0.07962963,-0.077777778,1,0,0,1.2205,1,"[-0.09,-0.06]",0,3,3,3,1,black,black,1,5,1,001,2021-10-08_00h43.07.497,visual-search,2020.2.8,Win32,60
,,,,,-0.258333333,0.07037037,1,0,0,1.1391,1,"[-0.27,0.06]",0,4,4,6,1,black,black,1,20,1,001,2021-10-08_00h43.07.497,visual-search,2020.2.8,Win32,60
,,,,,-0.273148148,0.240740741,1,0,0,1.1989,1,"[-0.27,0.27]",0,5,5,5,1,black,black,0,20,1,001,2021-10-08_00h43.07.497,visual-search,2020.2.8,Win32,60
,,,,,0.287037037,0.101851852,1,0,0,1.7123,1,"[0.26999999999999996,0.12]",0,6,6,8,1,black,black,1,20,1,001,2021-10-08_00h43.07.497,visual-search,2020.2.8,Win32,60
,,,,,0.210185185,-0.202777778,1,0,0,1.2381,1,"[0.21000000000000002,-0.18]",0,7,7,2,1,black,black,1,5,1,001,2021-10-08_00h43.07.497,visual-search,2020.2.8,Win32,60
,,,,,0.030555556,0.186111111,1,0,0,1.2762,1,"[0.06,0.18]",0,8,8,7,1,black,black,1,20,1,001,2021-10-08_00h43.07.497,visual-search,2020.2.8,Win32,60
,,,,,-0.025925926,0.075925926,1,0,0,0.7048,1,"[0,0.09]",0,9,9,0,1,black,black,1,5,1,001,2021-10-08_00h43.07.497,visual-search,2020.2.8,Win32,60
