startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
0.047222222,-0.133333333,1,0,0,-0.022222222,0.171296296,1,0,0,2.0981,1,"[0,0.18]",0,0,0,8,1,black,black,1,20,1,001,2022-02-28_15h47.56.017,visual-search,2020.2.8,Win32,60
,,,,,0.243518519,0.017592593,1,0,0,2.6027,1,"[0.26999999999999996,0.02999999999999997]",0,1,1,6,1,black,black,1,20,1,001,2022-02-28_15h47.56.017,visual-search,2020.2.8,Win32,60
,,,,,0.125,0.194444444,1,0,0,1.5224,1,"[0.12,0.21]",0,2,2,5,1,black,black,0,20,1,001,2022-02-28_15h47.56.017,visual-search,2020.2.8,Win32,60
,,,,,-0.147222222,-0.196296296,1,0,0,1.4855,1,"[-0.12,-0.21000000000000002]",0,3,3,9,1,red,black,1,20,1,001,2022-02-28_15h47.56.017,visual-search,2020.2.8,Win32,60
,,,,,0.290740741,0.319444444,1,0,0,1.1774,1,"[0.26999999999999996,0.3]",0,4,4,2,1,black,black,1,5,1,001,2022-02-28_15h47.56.017,visual-search,2020.2.8,Win32,60
,,,,,0.05462963,0.153703704,1,0,0,0.7359,1,"[0.06,0.15]",0,5,5,4,1,black,black,1,5,1,001,2022-02-28_15h47.56.017,visual-search,2020.2.8,Win32,60
,,,,,-0.255555556,-0.115740741,1,0,0,1.0003,1,"[-0.27,-0.12]",0,6,6,1,1,black,black,1,5,1,001,2022-02-28_15h47.56.017,visual-search,2020.2.8,Win32,60
,,,,,-0.144444444,-0.215740741,1,0,0,1.8357,1,"[-0.12,-0.21000000000000002]",0,7,7,7,1,black,black,1,20,1,001,2022-02-28_15h47.56.017,visual-search,2020.2.8,Win32,60
,,,,,0.225,-0.150925926,1,0,0,1.0596,1,"[0.21000000000000002,-0.12]",0,8,8,3,1,black,black,1,5,1,001,2022-02-28_15h47.56.017,visual-search,2020.2.8,Win32,60
,,,,,-0.183333333,0.283333333,1,0,0,1.0558,1,"[-0.18,0.27]",0,9,9,0,1,black,black,1,5,1,001,2022-02-28_15h47.56.017,visual-search,2020.2.8,Win32,60
