startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
0.171006944,0.034722222,1,0,0,0.323784722,0.279513889,1,0,0,2.416,1,"[0.3,0.3]",0,0,0,8,1,black,black,1,20,,001,2021-03-30_15h14.38.500,visual-search,2020.2.8,Win32,60
,,,,,0.193576389,-0.115451389,1,0,0,4.738,1,"[0.21000000000000002,-0.12]",0,1,1,7,1,black,black,1,20,,001,2021-03-30_15h14.38.500,visual-search,2020.2.8,Win32,60
,,,,,-0.094618056,-0.114583333,1,0,0,1.34,1,"[-0.09,-0.12]",0,2,2,0,1,black,black,1,5,,001,2021-03-30_15h14.38.500,visual-search,2020.2.8,Win32,60
,,,,,0.157986111,0.303819444,1,0,0,2.406,1,"[0.14999999999999997,0.3]",0,3,3,6,1,black,black,1,20,,001,2021-03-30_15h14.38.500,visual-search,2020.2.8,Win32,60
,,,,,0.089409722,-0.035590278,1,0,0,1.038,1,"[0.09000000000000002,-0.02999999999999997]",0,4,4,3,1,black,black,1,5,,001,2021-03-30_15h14.38.500,visual-search,2020.2.8,Win32,60
,,,,,0.196180556,0.09375,1,0,0,1.307,1,"[0.21000000000000002,0.09]",0,5,5,5,1,black,black,0,20,,001,2021-03-30_15h14.38.500,visual-search,2020.2.8,Win32,60
,,,,,-0.176215278,-0.271701389,1,0,0,1.056,1,"[-0.18,-0.26999999999999996]",0,6,6,4,1,black,black,1,5,,001,2021-03-30_15h14.38.500,visual-search,2020.2.8,Win32,60
,,,,,-0.267361111,-0.0859375,1,0,0,0.856,1,"[-0.27,-0.09000000000000002]",0,7,7,9,1,red,black,1,20,,001,2021-03-30_15h14.38.500,visual-search,2020.2.8,Win32,60
,,,,,0.006944444,-0.083333333,1,0,0,0.942,1,"[0,-0.09000000000000002]",0,8,8,1,1,black,black,1,5,,001,2021-03-30_15h14.38.500,visual-search,2020.2.8,Win32,60
,,,,,-0.264756944,0.296875,1,0,0,1.709,1,"[-0.27,0.3]",0,9,9,2,1,black,black,1,5,,001,2021-03-30_15h14.38.500,visual-search,2020.2.8,Win32,60
