startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
-0.007407407,-0.132407407,1,0,0,0.2,-0.040740741,1,0,0,1.455,1,"[0.18,-0.02999999999999997]",0,0,0,6,1,black,black,1,20,,001,2021-02-25_16h15.06.052,visual-search,2020.2.8,MacIntel,60
,,,,,0.230555556,-0.133333333,1,0,0,1.648,1,"[0.24000000000000005,-0.12]",0,1,1,3,1,black,black,1,5,,001,2021-02-25_16h15.06.052,visual-search,2020.2.8,MacIntel,60
,,,,,-0.007407407,0.156481481,1,0,0,0.986,1,"[0,0.18]",0,2,2,9,1,red,black,1,20,,001,2021-02-25_16h15.06.052,visual-search,2020.2.8,MacIntel,60
,,,,,-0.10462963,-0.051851852,1,0,0,1.235,1,"[-0.09,-0.06]",0,3,3,4,1,black,black,1,5,,001,2021-02-25_16h15.06.052,visual-search,2020.2.8,MacIntel,60
,,,,,0.075925926,0.200925926,1,0,0,1.585,1,"[0.06,0.21]",0,4,4,0,1,black,black,1,5,,001,2021-02-25_16h15.06.052,visual-search,2020.2.8,MacIntel,60
,,,,,-0.003703704,-0.074074074,1,0,0,1.037,1,"[0,-0.09000000000000002]",0,5,5,2,1,black,black,1,5,,001,2021-02-25_16h15.06.052,visual-search,2020.2.8,MacIntel,60
,,,,,-0.193518519,0.107407407,1,0,0,1.77,1,"[-0.18,0.12]",0,6,6,1,1,black,black,1,5,,001,2021-02-25_16h15.06.052,visual-search,2020.2.8,MacIntel,60
,,,,,0.185185185,-0.17962963,1,0,0,2.487,1,"[0.14999999999999997,-0.18]",0,7,7,8,1,black,black,1,20,,001,2021-02-25_16h15.06.052,visual-search,2020.2.8,MacIntel,60
,,,,,-0.115740741,-0.278703704,1,0,0,1.704,1,"[-0.12,-0.3]",0,8,8,7,1,black,black,1,20,,001,2021-02-25_16h15.06.052,visual-search,2020.2.8,MacIntel,60
,,,,,-0.252777778,0.121296296,1,0,0,1.839,1,"[-0.27,0.15]",0,9,9,5,1,black,black,0,20,,001,2021-02-25_16h15.06.052,visual-search,2020.2.8,MacIntel,60
