startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
0.039047619,-0.045714286,1,0,0,0.205714286,-0.137142857,1,0,0,1.6166,1,"[0.21000000000000002,-0.12]",0,0,0,3,1,black,black,1,5,,001,2022-03-23_13h22.57.553,visual-search,2020.2.8,Win32,60
,,,,,-0.213333333,0.104761905,1,0,0,1.9911,1,"[-0.21,0.12]",0,1,1,7,1,black,black,1,20,,001,2022-03-23_13h22.57.553,visual-search,2020.2.8,Win32,60
,,,,,0.220244716,-0.195216908,1,0,0,3.7855,1,"[0.21000000000000002,-0.21000000000000002]",0,2,2,0,1,black,black,1,5,,001,2022-03-23_13h22.57.553,visual-search,2020.2.8,Win32,60
,,,,,-0.13570634,-0.007230256,1,0,0,1.4625,1,"[-0.12,0]",0,3,3,5,1,black,black,0,20,,001,2022-03-23_13h22.57.553,visual-search,2020.2.8,Win32,60
,,,,,0.13570634,-0.207452725,1,0,0,0.9109,1,"[0.14999999999999997,-0.21000000000000002]",0,4,4,2,1,black,black,1,5,,001,2022-03-23_13h22.57.553,visual-search,2020.2.8,Win32,60
,,,,,0.208008899,0.095105673,1,0,0,0.861,1,"[0.18,0.12]",0,5,5,8,1,black,black,1,20,,001,2022-03-23_13h22.57.553,visual-search,2020.2.8,Win32,60
,,,,,-0.293659622,0.276418242,1,0,0,0.9331,1,"[-0.3,0.3]",0,6,6,9,1,red,black,1,20,,001,2022-03-23_13h22.57.553,visual-search,2020.2.8,Win32,60
,,,,,-0.199110122,0.118464961,1,0,0,0.8572,1,"[-0.18,0.15]",0,7,7,1,1,black,black,1,5,,001,2022-03-23_13h22.57.553,visual-search,2020.2.8,Win32,60
,,,,,-0.068965517,-0.16407119,1,0,0,1.1787,1,"[-0.06,-0.14999999999999997]",0,8,8,4,1,black,black,1,5,,001,2022-03-23_13h22.57.553,visual-search,2020.2.8,Win32,60
,,,,,0.276974416,-0.217463849,1,0,0,1.5623,1,"[0.24000000000000005,-0.21000000000000002]",0,9,9,6,1,black,black,1,20,,001,2022-03-23_13h22.57.553,visual-search,2020.2.8,Win32,60
