startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
0.24609375,-0.328125,1,0,0,-0.069010417,-0.03125,1,0,0,1.46339,1,"[-0.09,-0.06]",0,0,0,2,1,black,black,1,5,,001,2021-01-21_07h42.52.474,visual-search,2020.2.8,Win32,60
,,,,,0.302083333,-0.130208333,1,0,0,2.004235,1,"[0.3,-0.09000000000000002]",0,1,1,0,1,black,black,1,5,,001,2021-01-21_07h42.52.474,visual-search,2020.2.8,Win32,60
,,,,,0.311197917,0.3046875,1,0,0,1.8069,1,"[0.3,0.27]",0,2,2,7,1,black,black,1,20,,001,2021-01-21_07h42.52.474,visual-search,2020.2.8,Win32,60
,,,,,-0.069010417,0.299479167,1,0,0,3.926795,1,"[-0.06,0.3]",0,3,3,6,1,black,black,1,20,,001,2021-01-21_07h42.52.474,visual-search,2020.2.8,Win32,60
,,,,,-0.0546875,0.029947917,1,0,0,0.95491,1,"[-0.06,0.02999999999999997]",0,4,4,9,1,red,black,1,20,,001,2021-01-21_07h42.52.474,visual-search,2020.2.8,Win32,60
,,,,,-0.205729167,-0.282552083,1,0,0,1.828145,1,"[-0.24,-0.26999999999999996]",0,5,5,1,1,black,black,1,5,,001,2021-01-21_07h42.52.474,visual-search,2020.2.8,Win32,60
,,,,,0.1484375,-0.049479167,1,0,0,2.861645,1,"[0.18,-0.02999999999999997]",0,6,6,5,1,black,black,0,20,,001,2021-01-21_07h42.52.474,visual-search,2020.2.8,Win32,60
,,,,,-0.201822917,-0.203125,1,0,0,1.91052,0,"[-0.06,0.09]",0,7,7,8,1,black,black,1,20,,001,2021-01-21_07h42.52.474,visual-search,2020.2.8,Win32,60
,,,,,0.240885417,-0.1640625,1,0,0,2.733145,1,"[0.21000000000000002,-0.18]",0,8,8,3,1,black,black,1,5,,001,2021-01-21_07h42.52.474,visual-search,2020.2.8,Win32,60
,,,,,0.135416667,-0.227864583,1,0,0,2.043665,0,"[-0.12,0.02999999999999997]",0,9,9,4,1,black,black,1,5,,001,2021-01-21_07h42.52.474,visual-search,2020.2.8,Win32,60
