startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
-0.029947917,-0.15234375,1,0,0,-0.158854167,-0.0234375,1,0,0,1.2569,1,"[-0.18,0]",0,0,0,9,1,red,black,1,20,132,001,2021-08-29_12h44.08.223,visual-search,2020.2.8,Win32,60
,,,,,0.19140625,-0.251302083,1,0,0,2.0285,1,"[0.18,-0.24000000000000005]",0,1,1,4,1,black,black,1,5,132,001,2021-08-29_12h44.08.223,visual-search,2020.2.8,Win32,60
,,,,,0.024739583,-0.17578125,1,0,0,4.4824,1,"[0.02999999999999997,-0.14999999999999997]",0,2,2,8,1,black,black,1,20,132,001,2021-08-29_12h44.08.223,visual-search,2020.2.8,Win32,60
,,,,,0.182291667,0.263020833,1,0,0,1.7145,1,"[0.18,0.27]",0,3,3,5,1,black,black,0,20,132,001,2021-08-29_12h44.08.223,visual-search,2020.2.8,Win32,60
,,,,,0.25,-0.23828125,1,0,0,1.6483,1,"[0.26999999999999996,-0.26999999999999996]",0,4,4,3,1,black,black,1,5,132,001,2021-08-29_12h44.08.223,visual-search,2020.2.8,Win32,60
,,,,,-0.03125,-0.0390625,1,0,0,2.4296,1,"[-0.02999999999999997,0]",0,5,5,7,1,black,black,1,20,132,001,2021-08-29_12h44.08.223,visual-search,2020.2.8,Win32,60
,,,,,0.015625,0.010416667,1,0,0,3.1868,0,"[0.21000000000000002,-0.09000000000000002]",0,6,6,6,1,black,black,1,20,132,001,2021-08-29_12h44.08.223,visual-search,2020.2.8,Win32,60
,,,,,0.09375,0.244791667,1,0,0,1.5935,1,"[0.12,0.27]",0,7,7,2,1,black,black,1,5,132,001,2021-08-29_12h44.08.223,visual-search,2020.2.8,Win32,60
,,,,,0.0234375,0.11328125,1,0,0,2.1923,1,"[0,0.12]",0,8,8,1,1,black,black,1,5,132,001,2021-08-29_12h44.08.223,visual-search,2020.2.8,Win32,60
,,,,,0.135416667,0.283854167,1,0,0,1.6913,1,"[0.14999999999999997,0.3]",0,9,9,0,1,black,black,1,5,132,001,2021-08-29_12h44.08.223,visual-search,2020.2.8,Win32,60
