startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
0.09375,-0.16015625,1,0,0,-0.115885417,-0.27734375,1,0,0,1.79623,1,"[-0.09,-0.3]",0,0,0,3,1,black,black,1,5,,001,2021-01-19_20h55.04.799,visual-search,2020.2.8,Win32,60
,,,,,-0.184895833,0.169270833,1,0,0,2.39821,1,"[-0.21,0.15]",0,1,1,2,1,black,black,1,5,,001,2021-01-19_20h55.04.799,visual-search,2020.2.8,Win32,60
,,,,,-0.1875,-0.197916667,1,0,0,5.288735,1,"[0.18,-0.14999999999999997]",0,2,2,6,1,black,black,1,20,,001,2021-01-19_20h55.04.799,visual-search,2020.2.8,Win32,60
,,,,,-0.274739583,-0.041666667,1,0,0,1.9908,1,"[-0.27,-0.02999999999999997]",0,3,3,9,1,red,black,1,20,,001,2021-01-19_20h55.04.799,visual-search,2020.2.8,Win32,60
,,,,,-0.123697917,-0.21484375,1,0,0,2.32215,1,"[-0.12,-0.24000000000000005]",0,4,4,4,1,black,black,1,5,,001,2021-01-19_20h55.04.799,visual-search,2020.2.8,Win32,60
,,,,,0.212239583,0.28515625,1,0,0,2.411805,1,"[0.21000000000000002,0.3]",0,5,5,5,1,black,black,0,20,,001,2021-01-19_20h55.04.799,visual-search,2020.2.8,Win32,60
,,,,,-0.221354167,-0.28125,1,0,0,4.664845,1,"[-0.21,-0.3]",0,6,6,7,1,black,black,1,20,,001,2021-01-19_20h55.04.799,visual-search,2020.2.8,Win32,60
,,,,,0.255208333,0.139322917,1,0,0,3.980075,1,"[0.26999999999999996,0.15]",0,7,7,8,1,black,black,1,20,,001,2021-01-19_20h55.04.799,visual-search,2020.2.8,Win32,60
,,,,,0.126302083,-0.240885417,1,0,0,2.02793,1,"[0.12,-0.26999999999999996]",0,8,8,1,1,black,black,1,5,,001,2021-01-19_20h55.04.799,visual-search,2020.2.8,Win32,60
,,,,,0.1328125,0.236979167,1,0,0,2.04206,1,"[0.14999999999999997,0.27]",0,9,9,0,1,black,black,1,5,,001,2021-01-19_20h55.04.799,visual-search,2020.2.8,Win32,60
