targetCol,distractorCol,mixedOris,setSize,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instrTxt.started,instrTxt.stopped,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,startMouse.started,startMouse.stopped,Tstim.started,Tstim.stopped,Tstim_2.started,Tstim_2.stopped,Tstim_3.started,Tstim_3.stopped,Tstim_4.started,Tstim_4.stopped,Tstim_5.started,Tstim_5.stopped,Tstim_6.started,Tstim_6.stopped,Tstim_7.started,Tstim_7.stopped,Tstim_8.started,Tstim_8.stopped,Tstim_9.started,Tstim_9.stopped,Tstim_10.started,Tstim_10.stopped,Tstim_11.started,Tstim_11.stopped,Tstim_12.started,Tstim_12.stopped,Tstim_13.started,Tstim_13.stopped,Tstim_14.started,Tstim_14.stopped,Tstim_15.started,Tstim_15.stopped,Tstim_16.started,Tstim_16.stopped,Tstim_17.started,Tstim_17.stopped,Tstim_18.started,Tstim_18.stopped,Tstim_19.started,Tstim_19.stopped,Tstim_20.started,Tstim_20.stopped,Lstim.started,Lstim.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,corr,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,12.14633329998469,None,-0.024166666666666666,0.21416666666666667,1,0,0,0.0048704301007092,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Nov_28_2051,visual-search,2020.2.8,59.9740072628238,
black,black,1,20,0,0,0,6,,,,,,,,,,13.21515519998502,None,13.21515519998502,None,13.21515519998502,None,13.21515519998502,None,13.21515519998502,None,13.21515519998502,None,13.21515519998502,None,13.21515519998502,None,13.21515519998502,None,13.21515519998502,None,13.21515519998502,None,13.21515519998502,None,13.21515519998502,None,13.21515519998502,None,13.21515519998502,None,13.21515519998502,None,13.21515519998502,None,13.21515519998502,None,13.21515519998502,None,13.21515519998502,None,13.21515519998502,None,-0.13333333333333333,-0.1725,1,0,0,2.416415200015763,0.01429463000386022,None,1,15.614438299991889,None,,001,2020_Nov_28_2051,visual-search,2020.2.8,59.9740072628238,
black,black,1,5,0,1,1,0,,,,,,,,,,16.727304100000765,None,16.727304100000765,None,16.727304100000765,None,16.727304100000765,None,16.727304100000765,None,16.727304100000765,None,16.727304100000765,None,16.727304100000765,None,16.727304100000765,None,16.727304100000765,None,16.727304100000765,None,16.727304100000765,None,16.727304100000765,None,16.727304100000765,None,16.727304100000765,None,16.727304100000765,None,16.727304100000765,None,16.727304100000765,None,16.727304100000765,None,16.727304100000765,None,16.727304100000765,None,0.004166666666666667,-0.14083333333333334,1,0,0,1.5139513000031002,0.011607339984038845,None,1,18.21409749999293,None,,001,2020_Nov_28_2051,visual-search,2020.2.8,59.9740072628238,
black,black,0,20,0,2,2,5,,,,,,,,,,19.318482899980154,None,19.318482899980154,None,19.318482899980154,None,19.318482899980154,None,19.318482899980154,None,19.318482899980154,None,19.318482899980154,None,19.318482899980154,None,19.318482899980154,None,19.318482899980154,None,19.318482899980154,None,19.318482899980154,None,19.318482899980154,None,19.318482899980154,None,19.318482899980154,None,19.318482899980154,None,19.318482899980154,None,19.318482899980154,None,19.318482899980154,None,19.318482899980154,None,19.318482899980154,None,0.0425,0.2125,1,0,0,1.4810299000237137,0.012521150027168915,None,1,20.768328699981794,None,,001,2020_Nov_28_2051,visual-search,2020.2.8,59.9740072628238,
black,black,1,5,0,3,3,1,,,,,,,,,,21.89348999998765,None,21.89348999998765,None,21.89348999998765,None,21.89348999998765,None,21.89348999998765,None,21.89348999998765,None,21.89348999998765,None,21.89348999998765,None,21.89348999998765,None,21.89348999998765,None,21.89348999998765,None,21.89348999998765,None,21.89348999998765,None,21.89348999998765,None,21.89348999998765,None,21.89348999998765,None,21.89348999998765,None,21.89348999998765,None,21.89348999998765,None,21.89348999998765,None,21.89348999998765,None,-0.18583333333333332,-0.004166666666666667,1,0,0,1.4261092999950051,0.008401239989325404,None,1,23.30168429997866,None,,001,2020_Nov_28_2051,visual-search,2020.2.8,59.9740072628238,
black,black,1,20,0,4,4,8,,,,,,,,,,24.427959199994802,None,24.427959199994802,None,24.427959199994802,None,24.427959199994802,None,24.427959199994802,None,24.427959199994802,None,24.427959199994802,None,24.427959199994802,None,24.427959199994802,None,24.427959199994802,None,24.427959199994802,None,24.427959199994802,None,24.427959199994802,None,24.427959199994802,None,24.427959199994802,None,24.427959199994802,None,24.427959199994802,None,24.427959199994802,None,24.427959199994802,None,24.427959199994802,None,24.427959199994802,None,0.2991666666666667,-0.2,1,0,0,2.645336199988378,0.009803739987546578,None,1,27.037948899989715,None,,001,2020_Nov_28_2051,visual-search,2020.2.8,59.9740072628238,
black,black,1,5,0,5,5,3,,,,,,,,,,28.15745039997273,None,28.15745039997273,None,28.15745039997273,None,28.15745039997273,None,28.15745039997273,None,28.15745039997273,None,28.15745039997273,None,28.15745039997273,None,28.15745039997273,None,28.15745039997273,None,28.15745039997273,None,28.15745039997273,None,28.15745039997273,None,28.15745039997273,None,28.15745039997273,None,28.15745039997273,None,28.15745039997273,None,28.15745039997273,None,28.15745039997273,None,28.15745039997273,None,28.15745039997273,None,-0.1175,-0.1225,1,0,0,1.0293605000188109,0.011841239989735186,None,1,29.156286199984606,None,,001,2020_Nov_28_2051,visual-search,2020.2.8,59.9740072628238,
black,black,1,5,0,6,6,2,,,,,,,,,,30.28643929999089,None,30.28643929999089,None,30.28643929999089,None,30.28643929999089,None,30.28643929999089,None,30.28643929999089,None,30.28643929999089,None,30.28643929999089,None,30.28643929999089,None,30.28643929999089,None,30.28643929999089,None,30.28643929999089,None,30.28643929999089,None,30.28643929999089,None,30.28643929999089,None,30.28643929999089,None,30.28643929999089,None,30.28643929999089,None,30.28643929999089,None,30.28643929999089,None,30.28643929999089,None,-0.25416666666666665,0.085,1,0,0,1.0315492999798153,0.013068439991911873,None,1,31.274915899994085,None,,001,2020_Nov_28_2051,visual-search,2020.2.8,59.9740072628238,
black,black,1,20,0,7,7,7,,,,,,,,,,32.41018329997314,None,32.41018329997314,None,32.41018329997314,None,32.41018329997314,None,32.41018329997314,None,32.41018329997314,None,32.41018329997314,None,32.41018329997314,None,32.41018329997314,None,32.41018329997314,None,32.41018329997314,None,32.41018329997314,None,32.41018329997314,None,32.41018329997314,None,32.41018329997314,None,32.41018329997314,None,32.41018329997314,None,32.41018329997314,None,32.41018329997314,None,32.41018329997314,None,32.41018329997314,None,-0.1875,0.018333333333333333,1,0,0,2.2608125999977347,0.008384439977817237,None,1,34.627584499976365,None,,001,2020_Nov_28_2051,visual-search,2020.2.8,59.9740072628238,
red,black,1,20,0,8,8,9,,,,,,,,,,35.77147429998149,None,35.77147429998149,None,35.77147429998149,None,35.77147429998149,None,35.77147429998149,None,35.77147429998149,None,35.77147429998149,None,35.77147429998149,None,35.77147429998149,None,35.77147429998149,None,35.77147429998149,None,35.77147429998149,None,35.77147429998149,None,35.77147429998149,None,35.77147429998149,None,35.77147429998149,None,35.77147429998149,None,35.77147429998149,None,35.77147429998149,None,35.77147429998149,None,35.77147429998149,None,0.05,0.1825,1,0,0,1.0554449000046588,0.004883439978584647,None,1,36.77962309998111,None,,001,2020_Nov_28_2051,visual-search,2020.2.8,59.9740072628238,
black,black,1,5,0,9,9,4,,,,,,,,,,37.893219099991256,None,37.893219099991256,None,37.893219099991256,None,37.893219099991256,None,37.893219099991256,None,37.893219099991256,None,37.893219099991256,None,37.893219099991256,None,37.893219099991256,None,37.893219099991256,None,37.893219099991256,None,37.893219099991256,None,37.893219099991256,None,37.893219099991256,None,37.893219099991256,None,37.893219099991256,None,37.893219099991256,None,37.893219099991256,None,37.893219099991256,None,37.893219099991256,None,37.893219099991256,None,-0.14333333333333334,0.0975,1,0,0,1.47874839999713,0.010423739993711933,None,1,39.34805269999197,None,,001,2020_Nov_28_2051,visual-search,2020.2.8,59.9740072628238,
