trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instrTxt.started,instrTxt.stopped,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,startMouse.started,startMouse.stopped,Tstim.started,Tstim.stopped,Tstim_2.started,Tstim_2.stopped,Tstim_3.started,Tstim_3.stopped,Tstim_4.started,Tstim_4.stopped,Tstim_5.started,Tstim_5.stopped,Tstim_6.started,Tstim_6.stopped,Tstim_7.started,Tstim_7.stopped,Tstim_8.started,Tstim_8.stopped,Tstim_9.started,Tstim_9.stopped,Tstim_10.started,Tstim_10.stopped,Tstim_11.started,Tstim_11.stopped,Tstim_12.started,Tstim_12.stopped,Tstim_13.started,Tstim_13.stopped,Tstim_14.started,Tstim_14.stopped,Tstim_15.started,Tstim_15.stopped,Tstim_16.started,Tstim_16.stopped,Tstim_17.started,Tstim_17.stopped,Tstim_18.started,Tstim_18.stopped,Tstim_19.started,Tstim_19.stopped,Tstim_20.started,Tstim_20.stopped,Lstim.started,Lstim.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,12.280417000001762,None,-0.08166666666666667,0.08166666666666667,1,0,0,0.004117230186238885,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Nov_28_2025,visual-search,2020.2.8,59.96882820310646,
0,0,0,0,,,,,,,,,,12.959937000006903,None,12.959937000006903,None,12.959937000006903,None,12.959937000006903,None,12.959937000006903,None,12.959937000006903,None,12.959937000006903,None,12.959937000006903,None,12.959937000006903,None,12.959937000006903,None,12.959937000006903,None,12.959937000006903,None,12.959937000006903,None,12.959937000006903,None,12.959937000006903,None,12.959937000006903,None,12.959937000006903,None,12.959937000006903,None,12.959937000006903,None,12.959937000006903,None,12.959937000006903,None,-0.25166666666666665,0.13083333333333333,1,0,0,3.365341900003841,0.00953958003083244,None,16.303339000005508,None,,001,2020_Nov_28_2025,visual-search,2020.2.8,59.96882820310646,
1,0,1,0,,,,,,,,,,17.42679689999204,None,17.42679689999204,None,17.42679689999204,None,17.42679689999204,None,17.42679689999204,None,17.42679689999204,None,17.42679689999204,None,17.42679689999204,None,17.42679689999204,None,17.42679689999204,None,17.42679689999204,None,17.42679689999204,None,17.42679689999204,None,17.42679689999204,None,17.42679689999204,None,17.42679689999204,None,17.42679689999204,None,17.42679689999204,None,17.42679689999204,None,17.42679689999204,None,17.42679689999204,None,-0.11416666666666667,-0.06,1,0,0,1.8817482000158634,0.010744380037067458,None,19.279035599989584,None,,001,2020_Nov_28_2025,visual-search,2020.2.8,59.96882820310646,
