startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
0.045370398,-0.052777794,1,0,0,-0.087962939,0.05370369,1,0,0,1.0254,1,"[-0.06,0.02999999999999997]",0,0,0,0,1,black,black,1,5,1,001,2022-02-28_12h30.19.249,visual-search,2020.2.8,Win32,60
,,,,,0.21203707,0.263888882,1,0,0,0.8925,1,"[0.21000000000000002,0.27]",0,1,1,2,1,black,black,1,5,1,001,2022-02-28_12h30.19.249,visual-search,2020.2.8,Win32,60
,,,,,0.183333365,0.250925919,1,0,0,0.6787,1,"[0.21000000000000002,0.3]",0,2,2,5,1,black,black,0,20,1,001,2022-02-28_12h30.19.249,visual-search,2020.2.8,Win32,60
,,,,,0.182407439,-0.227777799,1,0,0,0.881,1,"[0.18,-0.24000000000000005]",0,3,3,4,1,black,black,1,5,1,001,2022-02-28_12h30.19.249,visual-search,2020.2.8,Win32,60
,,,,,-0.080555531,0.087037025,1,0,0,1.0966,1,"[-0.09,0.09]",0,4,4,7,1,black,black,1,20,1,001,2022-02-28_12h30.19.249,visual-search,2020.2.8,Win32,60
,,,,,-0.296296279,0.250925919,1,0,0,1.1484,1,"[-0.3,0.27]",0,5,5,9,1,red,black,1,20,1,001,2022-02-28_12h30.19.249,visual-search,2020.2.8,Win32,60
,,,,,0.112962993,-0.055555572,1,0,0,2.7655,1,"[0.12,-0.02999999999999997]",0,6,6,6,1,black,black,1,20,1,001,2022-02-28_12h30.19.249,visual-search,2020.2.8,Win32,60
,,,,,0.113888919,-0.04907409,1,0,0,1.2803,1,"[0.12,-0.02999999999999997]",0,7,7,3,1,black,black,1,5,1,001,2022-02-28_12h30.19.249,visual-search,2020.2.8,Win32,60
,,,,,-0.161111089,-0.30092595,1,0,0,1.3112,1,"[-0.18,-0.3]",0,8,8,8,1,black,black,1,20,1,001,2022-02-28_12h30.19.249,visual-search,2020.2.8,Win32,60
,,,,,-0.037036955,-0.126851871,1,0,0,0.6829,1,"[-0.06,-0.14999999999999997]",0,9,9,1,1,black,black,1,5,1,001,2022-02-28_12h30.19.249,visual-search,2020.2.8,Win32,60
