startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
-0.009114583,-0.32421875,1,0,0,-0.104166667,-0.2578125,1,0,0,1.823755,1,"[-0.12,-0.26999999999999996]",0,0,0,3,1,black,black,1,5,,001,2021-01-21_07h53.37.361,visual-search,2020.2.8,Win32,60
,,,,,-0.139322917,0.295572917,1,0,0,2.24988,1,"[-0.15,0.3]",0,1,1,1,1,black,black,1,5,,001,2021-01-21_07h53.37.361,visual-search,2020.2.8,Win32,60
,,,,,-0.26953125,0.282552083,1,0,0,1.577975,1,"[-0.27,0.27]",0,2,2,6,1,black,black,1,20,,001,2021-01-21_07h53.37.361,visual-search,2020.2.8,Win32,60
,,,,,-0.04296875,0.03125,1,0,0,1.526275,1,"[-0.02999999999999997,0.06]",0,3,3,8,1,black,black,1,20,,001,2021-01-21_07h53.37.361,visual-search,2020.2.8,Win32,60
,,,,,0.138020833,-0.010416667,1,0,0,1.24102,1,"[0.12,-0.02999999999999997]",0,4,4,4,1,black,black,1,5,,001,2021-01-21_07h53.37.361,visual-search,2020.2.8,Win32,60
,,,,,0.30078125,-0.140625,1,0,0,2.492325,1,"[0.3,-0.18]",0,5,5,7,1,black,black,1,20,,001,2021-01-21_07h53.37.361,visual-search,2020.2.8,Win32,60
,,,,,-0.016927083,0.078125,1,0,0,1.354265,1,"[0,0.06]",0,6,6,5,1,black,black,0,20,,001,2021-01-21_07h53.37.361,visual-search,2020.2.8,Win32,60
,,,,,0.052083333,-0.279947917,1,0,0,2.00746,1,"[0.09000000000000002,-0.3]",0,7,7,0,1,black,black,1,5,,001,2021-01-21_07h53.37.361,visual-search,2020.2.8,Win32,60
,,,,,-0.192708333,-0.096354167,1,0,0,2.473335,1,"[-0.21,-0.12]",0,8,8,2,1,black,black,1,5,,001,2021-01-21_07h53.37.361,visual-search,2020.2.8,Win32,60
,,,,,0.002604167,0.256510417,1,0,0,1.99153,1,"[0,0.27]",0,9,9,9,1,red,black,1,20,,001,2021-01-21_07h53.37.361,visual-search,2020.2.8,Win32,60
