targetCol,distractorCol,mixedOris,setSize,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instrTxt.started,instrTxt.stopped,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,startMouse.started,startMouse.stopped,Tstim.started,Tstim.stopped,Tstim_2.started,Tstim_2.stopped,Tstim_3.started,Tstim_3.stopped,Tstim_4.started,Tstim_4.stopped,Tstim_5.started,Tstim_5.stopped,Tstim_6.started,Tstim_6.stopped,Tstim_7.started,Tstim_7.stopped,Tstim_8.started,Tstim_8.stopped,Tstim_9.started,Tstim_9.stopped,Tstim_10.started,Tstim_10.stopped,Tstim_11.started,Tstim_11.stopped,Tstim_12.started,Tstim_12.stopped,Tstim_13.started,Tstim_13.stopped,Tstim_14.started,Tstim_14.stopped,Tstim_15.started,Tstim_15.stopped,Tstim_16.started,Tstim_16.stopped,Tstim_17.started,Tstim_17.stopped,Tstim_18.started,Tstim_18.stopped,Tstim_19.started,Tstim_19.stopped,Tstim_20.started,Tstim_20.stopped,Lstim.started,Lstim.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,corr,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,13.326010899996618,None,0.05,-0.015833333333333335,1,0,0,0.0025042801862582564,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Nov_28_2053,visual-search,2020.2.8,59.79495115491187,
black,black,0,20,0,0,0,5,,,,,,,,,,24.058439799991902,None,24.058439799991902,None,24.058439799991902,None,24.058439799991902,None,24.058439799991902,None,24.058439799991902,None,24.058439799991902,None,24.058439799991902,None,24.058439799991902,None,24.058439799991902,None,24.058439799991902,None,24.058439799991902,None,24.058439799991902,None,24.058439799991902,None,24.058439799991902,None,24.058439799991902,None,24.058439799991902,None,24.058439799991902,None,24.058439799991902,None,24.058439799991902,None,24.058439799991902,None,0.05,-0.015833333333333335,1,0,0,8.371304000000237,0.01590976002626121,None,0,32.436568500008434,None,,001,2020_Nov_28_2053,visual-search,2020.2.8,59.79495115491187,
black,black,1,20,0,1,1,8,,,,,,,,,,33.53732569998829,None,33.53732569998829,None,33.53732569998829,None,33.53732569998829,None,33.53732569998829,None,33.53732569998829,None,33.53732569998829,None,33.53732569998829,None,33.53732569998829,None,33.53732569998829,None,33.53732569998829,None,33.53732569998829,None,33.53732569998829,None,33.53732569998829,None,33.53732569998829,None,33.53732569998829,None,33.53732569998829,None,33.53732569998829,None,33.53732569998829,None,33.53732569998829,None,33.53732569998829,None,-0.14916666666666667,0.005,1,0,0,2.415843999973731,0.01383002003422007,None,1,35.945121700002346,None,,001,2020_Nov_28_2053,visual-search,2020.2.8,59.79495115491187,
black,black,1,20,0,2,2,6,,,,,,,,,,37.060964500007685,None,37.060964500007685,None,37.060964500007685,None,37.060964500007685,None,37.060964500007685,None,37.060964500007685,None,37.060964500007685,None,37.060964500007685,None,37.060964500007685,None,37.060964500007685,None,37.060964500007685,None,37.060964500007685,None,37.060964500007685,None,37.060964500007685,None,37.060964500007685,None,37.060964500007685,None,37.060964500007685,None,37.060964500007685,None,37.060964500007685,None,37.060964500007685,None,37.060964500007685,None,0.1925,-0.2275,1,0,0,2.9014241000113543,0.014620419999118894,None,1,39.939836700010346,None,,001,2020_Nov_28_2053,visual-search,2020.2.8,59.79495115491187,
black,black,1,5,0,3,3,1,,,,,,,,,,41.051207600015914,None,41.051207600015914,None,41.051207600015914,None,41.051207600015914,None,41.051207600015914,None,41.051207600015914,None,41.051207600015914,None,41.051207600015914,None,41.051207600015914,None,41.051207600015914,None,41.051207600015914,None,41.051207600015914,None,41.051207600015914,None,41.051207600015914,None,41.051207600015914,None,41.051207600015914,None,41.051207600015914,None,41.051207600015914,None,41.051207600015914,None,41.051207600015914,None,41.051207600015914,None,-0.015833333333333335,-0.06916666666666667,1,0,0,1.28120569998282,0.012400320003507659,None,1,42.324698600015836,None,,001,2020_Nov_28_2053,visual-search,2020.2.8,59.79495115491187,
black,black,1,5,0,4,4,2,,,,,,,,,,43.42372749999049,None,43.42372749999049,None,43.42372749999049,None,43.42372749999049,None,43.42372749999049,None,43.42372749999049,None,43.42372749999049,None,43.42372749999049,None,43.42372749999049,None,43.42372749999049,None,43.42372749999049,None,43.42372749999049,None,43.42372749999049,None,43.42372749999049,None,43.42372749999049,None,43.42372749999049,None,43.42372749999049,None,43.42372749999049,None,43.42372749999049,None,43.42372749999049,None,43.42372749999049,None,-0.13583333333333333,-0.16083333333333333,1,0,0,1.840227100008633,0.004210599989164621,None,1,45.251844699989306,None,,001,2020_Nov_28_2053,visual-search,2020.2.8,59.79495115491187,
black,black,1,5,0,5,5,3,,,,,,,,,,46.372963500005426,None,46.372963500005426,None,46.372963500005426,None,46.372963500005426,None,46.372963500005426,None,46.372963500005426,None,46.372963500005426,None,46.372963500005426,None,46.372963500005426,None,46.372963500005426,None,46.372963500005426,None,46.372963500005426,None,46.372963500005426,None,46.372963500005426,None,46.372963500005426,None,46.372963500005426,None,46.372963500005426,None,46.372963500005426,None,46.372963500005426,None,46.372963500005426,None,46.372963500005426,None,-0.1125,-0.25916666666666666,1,0,0,1.3333926999766845,0.014492600021185353,None,1,47.67578069999581,None,,001,2020_Nov_28_2053,visual-search,2020.2.8,59.79495115491187,
black,black,1,5,0,6,6,4,,,,,,,,,,48.804436500009615,None,48.804436500009615,None,48.804436500009615,None,48.804436500009615,None,48.804436500009615,None,48.804436500009615,None,48.804436500009615,None,48.804436500009615,None,48.804436500009615,None,48.804436500009615,None,48.804436500009615,None,48.804436500009615,None,48.804436500009615,None,48.804436500009615,None,48.804436500009615,None,48.804436500009615,None,48.804436500009615,None,48.804436500009615,None,48.804436500009615,None,48.804436500009615,None,48.804436500009615,None,0.23,-0.023333333333333334,1,0,0,0.9886035999807063,0.004569200013065711,None,1,49.75283650000347,None,,001,2020_Nov_28_2053,visual-search,2020.2.8,59.79495115491187,
black,black,1,20,0,7,7,7,,,,,,,,,,50.854269800009206,None,50.854269800009206,None,50.854269800009206,None,50.854269800009206,None,50.854269800009206,None,50.854269800009206,None,50.854269800009206,None,50.854269800009206,None,50.854269800009206,None,50.854269800009206,None,50.854269800009206,None,50.854269800009206,None,50.854269800009206,None,50.854269800009206,None,50.854269800009206,None,50.854269800009206,None,50.854269800009206,None,50.854269800009206,None,50.854269800009206,None,50.854269800009206,None,50.854269800009206,None,-0.3175,-0.08666666666666667,1,0,0,1.5308252999966498,0.013057679985649884,None,1,52.36996410001302,None,,001,2020_Nov_28_2053,visual-search,2020.2.8,59.79495115491187,
black,black,1,5,0,8,8,0,,,,,,,,,,53.483252300007734,None,53.483252300007734,None,53.483252300007734,None,53.483252300007734,None,53.483252300007734,None,53.483252300007734,None,53.483252300007734,None,53.483252300007734,None,53.483252300007734,None,53.483252300007734,None,53.483252300007734,None,53.483252300007734,None,53.483252300007734,None,53.483252300007734,None,53.483252300007734,None,53.483252300007734,None,53.483252300007734,None,53.483252300007734,None,53.483252300007734,None,53.483252300007734,None,53.483252300007734,None,-0.12,0.32416666666666666,1,0,0,1.7723998000146821,0.0028152000159025192,None,1,55.22884689999046,None,,001,2020_Nov_28_2053,visual-search,2020.2.8,59.79495115491187,
