startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
0.073148148,-0.173148148,1,0,0,-0.165740741,0.211111111,1,0,0,1.1376,1,"[-0.15,0.18]",0,0,0,4,1,black,black,1,5,1,001,2022-02-28_15h40.26.821,visual-search,2020.2.8,Win32,60
,,,,,-0.227777778,-0.189814815,1,0,0,1.0461,1,"[-0.24,-0.14999999999999997]",0,1,1,5,1,black,black,0,20,1,001,2022-02-28_15h40.26.821,visual-search,2020.2.8,Win32,60
,,,,,-0.374074074,-0.205555556,1,0,0,0.8138,1,"[-0.3,-0.21000000000000002]",0,2,2,2,1,black,black,1,5,1,001,2022-02-28_15h40.26.821,visual-search,2020.2.8,Win32,60
,,,,,-0.064814815,0.280555556,1,0,0,1.4263,1,"[-0.06,0.3]",0,3,3,0,1,black,black,1,5,1,001,2022-02-28_15h40.26.821,visual-search,2020.2.8,Win32,60
,,,,,-0.234259259,-0.082407407,1,0,0,0.88,1,"[-0.27,-0.09000000000000002]",0,4,4,3,1,black,black,1,5,1,001,2022-02-28_15h40.26.821,visual-search,2020.2.8,Win32,60
,,,,,0.207407407,0.287962963,1,0,0,1.6315,1,"[0.24000000000000005,0.3]",0,5,5,7,1,black,black,1,20,1,001,2022-02-28_15h40.26.821,visual-search,2020.2.8,Win32,60
,,,,,-0.286111111,-0.248148148,1,0,0,1.3936,1,"[-0.27,-0.21000000000000002]",0,6,6,8,1,black,black,1,20,1,001,2022-02-28_15h40.26.821,visual-search,2020.2.8,Win32,60
,,,,,-0.248148148,0.075925926,1,0,0,0.948,1,"[-0.24,0.06]",0,7,7,1,1,black,black,1,5,1,001,2022-02-28_15h40.26.821,visual-search,2020.2.8,Win32,60
,,,,,-0.10462963,0.084259259,1,0,0,0.78,1,"[-0.06,0.09]",0,8,8,6,1,black,black,1,20,1,001,2022-02-28_15h40.26.821,visual-search,2020.2.8,Win32,60
,,,,,0.076851852,-0.111111111,1,0,0,0.7469,1,"[0.09000000000000002,-0.14999999999999997]",0,9,9,9,1,red,black,1,20,1,001,2022-02-28_15h40.26.821,visual-search,2020.2.8,Win32,60
