startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
-0.055555556,-0.022222222,1,0,0,0.030555556,-0.235185185,1,0,0,3.3852,1,"[0.02999999999999997,-0.24000000000000005]",0,0,0,8,1,black,black,1,20,1,001,2022-02-28_15h52.51.944,visual-search,2020.2.8,Win32,60
,,,,,0.296296296,0.191666667,1,0,0,3.2431,1,"[0.3,0.21]",0,1,1,6,1,black,black,1,20,1,001,2022-02-28_15h52.51.944,visual-search,2020.2.8,Win32,60
,,,,,0.147222222,0.105555556,1,0,0,1.1239,1,"[0.14999999999999997,0.12]",0,2,2,2,1,black,black,1,5,1,001,2022-02-28_15h52.51.944,visual-search,2020.2.8,Win32,60
,,,,,0.007407407,0.014814815,1,0,0,0.5905,1,"[0.02999999999999997,0.02999999999999997]",0,3,3,4,1,black,black,1,5,1,001,2022-02-28_15h52.51.944,visual-search,2020.2.8,Win32,60
,,,,,0.161111111,0.151851852,1,0,0,1.1419,1,"[0.12,0.15]",0,4,4,3,1,black,black,1,5,1,001,2022-02-28_15h52.51.944,visual-search,2020.2.8,Win32,60
,,,,,0.008333333,-0.296296296,1,0,0,1.2928,1,"[0,-0.3]",0,5,5,5,1,black,black,0,20,1,001,2022-02-28_15h52.51.944,visual-search,2020.2.8,Win32,60
,,,,,-0.058333333,0.039814815,1,0,0,0.7585,1,"[-0.09,0.02999999999999997]",0,6,6,1,1,black,black,1,5,1,001,2022-02-28_15h52.51.944,visual-search,2020.2.8,Win32,60
,,,,,-0.211111111,0.144444444,1,0,0,0.7256,1,"[-0.24,0.18]",0,7,7,0,1,black,black,1,5,1,001,2022-02-28_15h52.51.944,visual-search,2020.2.8,Win32,60
,,,,,0.04537037,-0.016666667,1,0,0,3.2607,1,"[0.09000000000000002,-0.06]",0,8,8,7,1,black,black,1,20,1,001,2022-02-28_15h52.51.944,visual-search,2020.2.8,Win32,60
,,,,,0.008333333,-0.172222222,0,0,0,0.6417,0,"[-0.02999999999999997,-0.3]",0,9,9,9,1,red,black,1,20,1,001,2022-02-28_15h52.51.944,visual-search,2020.2.8,Win32,60
