startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
0.005555556,-0.028703704,1,0,0,0.291666667,-0.275925926,1,0,0,1.7227,1,"[0.26999999999999996,-0.26999999999999996]",0,0,0,8,1,black,black,1,20,,001,2022-02-28_14h11.09.185,visual-search,2020.2.8,Win32,60
,,,,,0.139814815,-0.249074074,1,0,0,0.1905,0,"[0,-0.09000000000000002]",0,1,1,5,1,black,black,0,20,,001,2022-02-28_14h11.09.185,visual-search,2020.2.8,Win32,60
,,,,,-0.144444444,-0.07962963,1,0,0,1.7438,1,"[-0.18,-0.09000000000000002]",0,2,2,3,1,black,black,1,5,,001,2022-02-28_14h11.09.185,visual-search,2020.2.8,Win32,60
,,,,,-0.243518519,-0.182407407,1,0,0,1.1899,1,"[-0.24,-0.21000000000000002]",0,3,3,2,1,black,black,1,5,,001,2022-02-28_14h11.09.185,visual-search,2020.2.8,Win32,60
,,,,,-0.243518519,0.160185185,1,0,0,1.1634,1,"[-0.21,0.12]",0,4,4,6,1,black,black,1,20,,001,2022-02-28_14h11.09.185,visual-search,2020.2.8,Win32,60
,,,,,-0.22962963,0.199074074,1,0,0,1.7106,1,"[-0.24,0.18]",0,5,5,7,1,black,black,1,20,,001,2022-02-28_14h11.09.185,visual-search,2020.2.8,Win32,60
,,,,,0.223148148,0.141666667,1,0,0,0.6928,1,"[0.18,0.15]",0,6,6,4,1,black,black,1,5,,001,2022-02-28_14h11.09.185,visual-search,2020.2.8,Win32,60
,,,,,0.29537037,0.143518519,1,0,0,0.8977,1,"[0.26999999999999996,0.15]",0,7,7,9,1,red,black,1,20,,001,2022-02-28_14h11.09.185,visual-search,2020.2.8,Win32,60
,,,,,-0.169444444,0.214814815,1,0,0,0.7422,1,"[-0.12,0.24]",0,8,8,0,1,black,black,1,5,,001,2022-02-28_14h11.09.185,visual-search,2020.2.8,Win32,60
,,,,,0.096296296,0.108333333,1,0,0,0.826,1,"[0.12,0.12]",0,9,9,1,1,black,black,1,5,,001,2022-02-28_14h11.09.185,visual-search,2020.2.8,Win32,60
