startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
0.135833333,-0.045,1,0,0,-0.299166667,0.271666667,1,0,0,1.6254,1,"[-0.3,0.27]",0,0,0,1,1,black,black,1,5,999,001,2021-06-17_11h13.57.925,visual-search,2020.2.8,Win32,60
,,,,,-0.299166667,-0.280833333,1,0,0,1.4093,1,"[-0.3,-0.3]",0,1,1,5,1,black,black,0,20,999,001,2021-06-17_11h13.57.925,visual-search,2020.2.8,Win32,60
,,,,,0.075833333,-0.0875,1,0,0,1.1245,1,"[0.09000000000000002,-0.09000000000000002]",0,2,2,3,1,black,black,1,5,999,001,2021-06-17_11h13.57.925,visual-search,2020.2.8,Win32,60
,,,,,-0.191666667,-0.209166667,1,0,0,1.5698,1,"[-0.21,-0.21000000000000002]",0,3,3,4,1,black,black,1,5,999,001,2021-06-17_11h13.57.925,visual-search,2020.2.8,Win32,60
,,,,,-0.249166667,-0.049166667,1,0,0,2.2429,1,"[-0.24,-0.06]",0,4,4,7,1,black,black,1,20,999,001,2021-06-17_11h13.57.925,visual-search,2020.2.8,Win32,60
,,,,,0.245,0.061666667,1,0,0,2.5606,1,"[-0.12,-0.02999999999999997]",0,5,5,6,1,black,black,1,20,999,001,2021-06-17_11h13.57.925,visual-search,2020.2.8,Win32,60
,,,,,0.175833333,0.085,1,0,0,1.4211,1,"[0.14999999999999997,0.09]",0,6,6,0,1,black,black,1,5,999,001,2021-06-17_11h13.57.925,visual-search,2020.2.8,Win32,60
,,,,,-0.425,0.048333333,1,0,0,1.1163,0,"[0.09000000000000002,0.27]",0,7,7,9,1,red,black,1,20,999,001,2021-06-17_11h13.57.925,visual-search,2020.2.8,Win32,60
,,,,,0.08,0.039166667,1,0,0,1.9189,1,"[0.09000000000000002,0.02999999999999997]",0,8,8,2,1,black,black,1,5,999,001,2021-06-17_11h13.57.925,visual-search,2020.2.8,Win32,60
,,,,,0.296666667,-0.033333333,1,0,0,1.422,1,"[0.3,-0.09000000000000002]",0,9,9,8,1,black,black,1,20,999,001,2021-06-17_11h13.57.925,visual-search,2020.2.8,Win32,60
