startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
0.124074074,-0.193518519,1,0,0,-0.160185185,0.255555556,1,0,0,1.2809,1,"[-0.15,0.24]",0,0,0,5,1,black,black,0,20,001,001,2022-02-28_15h41.57.249,visual-search,2020.2.8,Win32,60
,,,,,-0.312037037,-0.034259259,1,0,0,1.1263,1,"[-0.3,-0.02999999999999997]",0,1,1,0,1,black,black,1,5,001,001,2022-02-28_15h41.57.249,visual-search,2020.2.8,Win32,60
,,,,,0.161111111,-0.022222222,1,0,0,0.9258,1,"[0.14999999999999997,0]",0,2,2,3,1,black,black,1,5,001,001,2022-02-28_15h41.57.249,visual-search,2020.2.8,Win32,60
,,,,,0.078703704,0.136111111,1,0,0,0.8636,1,"[0.12,0.09]",0,3,3,1,1,black,black,1,5,001,001,2022-02-28_15h41.57.249,visual-search,2020.2.8,Win32,60
,,,,,0.162962963,0.072222222,1,0,0,1.0304,1,"[0.18,0.06]",0,4,4,6,1,black,black,1,20,001,001,2022-02-28_15h41.57.249,visual-search,2020.2.8,Win32,60
,,,,,0.136111111,0.274074074,1,0,0,1.7142,1,"[0.14999999999999997,0.24]",0,5,5,7,1,black,black,1,20,001,001,2022-02-28_15h41.57.249,visual-search,2020.2.8,Win32,60
,,,,,-0.087962963,0.076851852,1,0,0,0.7035,1,"[-0.18,0.15]",0,6,6,2,1,black,black,1,5,001,001,2022-02-28_15h41.57.249,visual-search,2020.2.8,Win32,60
,,,,,0.313888889,-0.389814815,1,0,0,1.3953,0,"[0.02999999999999997,-0.26999999999999996]",0,7,7,8,1,black,black,1,20,001,001,2022-02-28_15h41.57.249,visual-search,2020.2.8,Win32,60
,,,,,0.165740741,0.062962963,1,0,0,1.0139,1,"[0.14999999999999997,0.02999999999999997]",0,8,8,4,1,black,black,1,5,001,001,2022-02-28_15h41.57.249,visual-search,2020.2.8,Win32,60
,,,,,-0.084259259,-0.101851852,1,0,0,0.58,1,"[-0.15,-0.12]",0,9,9,9,1,red,black,1,20,001,001,2022-02-28_15h41.57.249,visual-search,2020.2.8,Win32,60
