startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
-0.451851811,-0.205555577,1,0,0,-0.315740724,0.112962923,1,0,0,1.9283,1,"[-0.3,0.12]",0,0,0,6,1,black,black,1,20,1,001,2021-12-31_16h52.18.867,visual-search,2020.2.8,Win32,60
,,,,,0.157407439,0.1111111,1,0,0,1.6709,1,"[0.18,0.12]",0,1,1,1,1,black,black,1,5,1,001,2021-12-31_16h52.18.867,visual-search,2020.2.8,Win32,60
,,,,,-0.188888868,0.130555545,1,0,0,1.5672,1,"[-0.18,0.15]",0,2,2,9,1,red,black,1,20,1,001,2021-12-31_16h52.18.867,visual-search,2020.2.8,Win32,60
,,,,,-0.225925906,0.298148128,1,0,0,1.4305,1,"[-0.24,0.3]",0,3,3,4,1,black,black,1,5,1,001,2021-12-31_16h52.18.867,visual-search,2020.2.8,Win32,60
,,,,,-0.313888872,-0.104629648,1,0,0,1.7117,1,"[-0.3,-0.12]",0,4,4,5,1,black,black,0,20,1,001,2021-12-31_16h52.18.867,visual-search,2020.2.8,Win32,60
,,,,,0.272222257,-0.206481503,1,0,0,1.6956,1,"[0.26999999999999996,-0.24000000000000005]",0,5,5,3,1,black,black,1,5,1,001,2021-12-31_16h52.18.867,visual-search,2020.2.8,Win32,60
,,,,,-0.233333314,0.208333325,1,0,0,1.8262,1,"[-0.24,0.21]",0,6,6,8,1,black,black,1,20,1,001,2021-12-31_16h52.18.867,visual-search,2020.2.8,Win32,60
,,,,,0.140740771,-0.287963043,1,0,0,3.3268,1,"[0.14999999999999997,-0.3]",0,7,7,7,1,black,black,1,20,1,001,2021-12-31_16h52.18.867,visual-search,2020.2.8,Win32,60
,,,,,0.071296325,0.05370369,1,0,0,1.2611,1,"[0.06,0.02999999999999997]",0,8,8,0,1,black,black,1,5,1,001,2021-12-31_16h52.18.867,visual-search,2020.2.8,Win32,60
,,,,,0.178703736,0.056481468,1,0,0,1.322,1,"[0.21000000000000002,0.06]",0,9,9,2,1,black,black,1,5,1,001,2021-12-31_16h52.18.867,visual-search,2020.2.8,Win32,60
