startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,corr,targetOri,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,targetCol,distractorCol,mixedOris,setSize,participant,session,date,expName,psychopyVersion,OS,frameRate
0.231770833,-0.3359375,1,0,0,-0.091145833,0.147135417,1,0,0,1.913155,1,"[-0.09,0.15]",0,0,0,2,1,black,black,1,5,,001,2021-01-19_20h56.31.828,visual-search,2020.2.8,Win32,60
,,,,,-0.255208333,-0.091145833,1,0,0,1.603425,1,"[-0.24,-0.12]",0,1,1,3,1,black,black,1,5,,001,2021-01-19_20h56.31.828,visual-search,2020.2.8,Win32,60
,,,,,0.12890625,0.122395833,1,0,0,2.15998,1,"[0.14999999999999997,0.12]",0,2,2,6,1,black,black,1,20,,001,2021-01-19_20h56.31.828,visual-search,2020.2.8,Win32,60
,,,,,-0.22265625,0.184895833,1,0,0,1.539905,1,"[-0.24,0.15]",0,3,3,1,1,black,black,1,5,,001,2021-01-19_20h56.31.828,visual-search,2020.2.8,Win32,60
,,,,,-0.221354167,-0.071614583,1,0,0,1.45735,1,"[-0.18,-0.09000000000000002]",0,4,4,0,1,black,black,1,5,,001,2021-01-19_20h56.31.828,visual-search,2020.2.8,Win32,60
,,,,,-0.28515625,0.080729167,1,0,0,4.22714,1,"[-0.27,0.06]",0,5,5,8,1,black,black,1,20,,001,2021-01-19_20h56.31.828,visual-search,2020.2.8,Win32,60
,,,,,-0.2890625,-0.022135417,1,0,0,1.322595,1,"[-0.27,0]",0,6,6,5,1,black,black,0,20,,001,2021-01-19_20h56.31.828,visual-search,2020.2.8,Win32,60
,,,,,-0.23828125,-0.07421875,1,0,0,1.1584,1,"[-0.21,-0.09000000000000002]",0,7,7,9,1,red,black,1,20,,001,2021-01-19_20h56.31.828,visual-search,2020.2.8,Win32,60
,,,,,-0.279947917,-0.072916667,1,0,0,8.443105,1,"[-0.3,-0.09000000000000002]",0,8,8,7,1,black,black,1,20,,001,2021-01-19_20h56.31.828,visual-search,2020.2.8,Win32,60
,,,,,0.016927083,0.180989583,1,0,0,2.39902,1,"[0.02999999999999997,0.18]",0,9,9,4,1,black,black,1,5,,001,2021-01-19_20h56.31.828,visual-search,2020.2.8,Win32,60
